exp_num,subrun,exp_run_full,N_species,N_dose,control_or_nutrient,N_species_dose,temp,food,sym_state,food_sym_state,col_num,treat_ID,beetag,beetag_exprun,image_day,beetag_day1_exp_concat,image_name_day1,red_day1,beetag_day11_exp_concat,image_name_day11,red_day11,red_percent_change,red_delta
1,B,1B,N,18,nutrient,N_18,30,S,A,S_A,177,N_18_30_S_A,R17W82,R17W82_exp1B,1,R17W82_day1_exp1B,R17W82_1B_day1.JPG,0.31095,R17W82_day11_exp1B,R17W82_1B_day11.JPG,0.31816,0.023187008,0.00721
1,B,1B,N,18,nutrient,N_18,30,S,A,S_A,184,N_18_30_S_A,R17W83,R17W83_exp1B,1,R17W83_day1_exp1B,R17W83_1B_day1.JPG,0.2422,R17W83_day11_exp1B,R17W83_1B_day11.JPG,0.22449,-0.073121387,-0.01771
1,B,1B,N,18,nutrient,N_18,30,S,S,S_S,166,N_18_30_S_S,R17W84,R17W84_exp1B,1,R17W84_day1_exp1B,R17W84_1B_day1.JPG,0.46282,R17W84_day11_exp1B,R17W84_1B_day11.JPG,0.44883,-0.030227734,-0.01399
1,B,1B,N,18,nutrient,N_18,30,S,S,S_S,173,N_18_30_S_S,R17W85,R17W85_exp1B,1,R17W85_day1_exp1B,R17W85_1B_day1.JPG,0.42802,R17W85_day11_exp1B,R17W85_1B_day11.JPG,0.28064,-0.344329704,-0.14738
2,A,2A,N,18,nutrient,N_18,20,F,A,F_A,174,N_18_20_F_A,R1W3,R1W3_exp2A,1,R1W3_day1_exp2A,R1W3_2A_day1.JPG,0.41184,R1W3_day11_exp2A,R1W3_2A_day11.JPG,0.51051,0.239583333,0.09867
2,A,2A,N,18,nutrient,N_18,20,F,A,F_A,226,N_18_20_F_A,R1W6,R1W6_exp2A,1,R1W6_day1_exp2A,R1W6_2A_day1.JPG,0.44547,R1W6_day11_exp2A,R1W6_2A_day11.JPG,0.43198,-0.030282623,-0.01349
2,A,2A,N,18,nutrient,N_18,20,F,A,F_A,199,N_18_20_F_A,R1W5,R1W5_exp2A,1,R1W5_day1_exp2A,R1W5_2A_day1.JPG,0.3319,R1W5_day11_exp2A,R1W5_2A_day11.JPG,0.37144,0.119132269,0.03954
2,A,2A,N,18,nutrient,N_18,20,F,S,F_S,185,N_18_20_F_S,R1W7,R1W7_exp2A,1,R1W7_day1_exp2A,R1W7_2A_day1.JPG,0.51926,R1W7_day11_exp2A,R1W7_2A_day11.JPG,0.48125,-0.073200324,-0.03801
2,A,2A,N,18,nutrient,N_18,20,F,S,F_S,206,N_18_20_F_S,R1W2,R1W2_exp2A,1,R1W2_day1_exp2A,R1W2_2A_day1.JPG,0.28177,R1W2_day11_exp2A,R1W2_2A_day11.JPG,0.18933,-0.328068992,-0.09244
2,A,2A,N,18,nutrient,N_18,20,S,A,S_A,192,N_18_20_S_A,R10W45,R10W45_exp2A,1,R10W45_day1_exp2A,R10W45_2A_day1.JPG,0.45338,R10W45_day11_exp2A,R10W45_2A_day11.JPG,0.43599,-0.038356346,-0.01739
2,A,2A,N,18,nutrient,N_18,20,S,A,S_A,205,N_18_20_S_A,R10W46,R10W46_exp2A,1,R10W46_day1_exp2A,R10W46_2A_day1.JPG,0.35316,R10W46_day11_exp2A,R10W46_2A_day11.JPG,0.39352,0.114282478,0.04036
2,A,2A,N,18,nutrient,N_18,20,S,A,S_A,228,N_18_20_S_A,R10W47,R10W47_exp2A,1,R10W47_day1_exp2A,R10W47_2A_day1.JPG,0.24421,R10W47_day11_exp2A,R10W47_2A_day11.JPG,0.25377,0.039146636,0.00956
2,A,2A,N,18,nutrient,N_18,20,S,S,S_S,193,N_18_20_S_S,R10W48,R10W48_exp2A,1,R10W48_day1_exp2A,R10W48_2A_day1.JPG,0.49519,R10W48_day11_exp2A,R10W48_2A_day11.JPG,0.58659,0.184575617,0.0914
2,A,2A,N,18,nutrient,N_18,20,S,S,S_S,208,N_18_20_S_S,R10W49,R10W49_exp2A,1,R10W49_day1_exp2A,R10W49_2A_day1.JPG,0.38759,R10W49_day11_exp2A,R10W49_2A_day11.JPG,0.44481,0.147630228,0.05722
2,A,2A,N,18,nutrient,N_18,30,F,A,F_A,202,N_18_30_F_A,R14W71,R14W71_exp2A,1,R14W71_day1_exp2A,R14W71_2A_day1.JPG,0.4937,R14W71_day11_exp2A,R14W71_2A_day11.JPG,0.53566,0.084990885,0.04196
2,A,2A,N,18,nutrient,N_18,30,F,A,F_A,186,N_18_30_F_A,R14W70,R14W70_exp2A,1,R14W70_day1_exp2A,R14W70_2A_day1.JPG,0.42322,R14W70_day11_exp2A,R14W70_2A_day11.JPG,0.49225,0.163106658,0.06903
2,A,2A,N,18,nutrient,N_18,30,F,A,F_A,228,N_18_30_F_A,R14W72,R14W72_exp2A,1,R14W72_day1_exp2A,R14W72_2A_day1.JPG,0.356,R14W72_day11_exp2A,R14W72_2A_day11.JPG,0.39417,0.107219101,0.03817
2,A,2A,N,18,nutrient,N_18,30,F,S,F_S,193,N_18_30_F_S,R14W73,R14W73_exp2A,1,R14W73_day1_exp2A,R14W73_2A_day1.JPG,0.40791,R14W73_day11_exp2A,R14W73_2A_day11.JPG,0.4449,0.090681768,0.03699
2,A,2A,N,18,nutrient,N_18,30,F,S,F_S,207,N_18_30_F_S,R14W74,R14W74_exp2A,1,R14W74_day1_exp2A,R14W74_2A_day1.JPG,0.35628,R14W74_day11_exp2A,R14W74_2A_day11.JPG,0.34112,-0.042550803,-0.01516
2,A,2A,N,18,nutrient,N_18,30,S,A,S_A,194,N_18_30_S_A,R15W75,R15W75_exp2A,1,R15W75_day1_exp2A,R15W75_2A_day1.JPG,0.29115,R15W75_day11_exp2A,R15W75_2A_day11.JPG,0.29161,0.001579942,0.00046
2,A,2A,N,18,nutrient,N_18,30,S,A,S_A,231,N_18_30_S_A,R15W77,R15W77_exp2A,1,R15W77_day1_exp2A,R15W77_2A_day1.JPG,0.23965,R15W77_day11_exp2A,R15W77_2A_day11.JPG,0.25381,0.059086167,0.01416
2,A,2A,N,18,nutrient,N_18,30,S,A,S_A,209,N_18_30_S_A,R15W76,R15W76_exp2A,1,R15W76_day1_exp2A,R15W76_2A_day1.JPG,0.16698,R15W76_day11_exp2A,R15W76_2A_day11.JPG,0.18166,0.08791472,0.01468
2,A,2A,N,18,nutrient,N_18,30,S,S,S_S,193,N_18_30_S_S,R15W78,R15W78_exp2A,1,R15W78_day1_exp2A,R15W78_2A_day1.JPG,0.38303,R15W78_day11_exp2A,R15W78_2A_day11.JPG,0.45602,0.190559486,0.07299
2,A,2A,N,18,nutrient,N_18,30,S,S,S_S,218,N_18_30_S_S,R15W79,R15W79_exp2A,1,R15W79_day1_exp2A,R15W79_2A_day1.JPG,0.44689,R15W79_day11_exp2A,R15W79_2A_day11.JPG,0.38846,-0.130748059,-0.05843
2,B,2B,N,18,nutrient,N_18,20,F,A,F_A,194,N_18_20_F_A,R3W10,R3W10_exp2B,1,R3W10_day1_exp2B,R3W10_2B_day1.JPG,0.22759,R3W10_day11_exp2B,R3W10_2B_day11.JPG,0.2346,0.030801002,0.00701
2,B,2B,N,18,nutrient,N_18,20,F,A,F_A,159,N_18_20_F_A,R3W8,R3W8_exp2B,1,R3W8_day1_exp2B,R3W8_2B_day1.JPG,0.20637,R3W8_day11_exp2B,R3W8_2B_day11.JPG,0.21398,0.036875515,0.00761
2,B,2B,N,18,nutrient,N_18,20,F,S,F_S,223,N_18_20_F_S,R3W13,R3W13_exp2B,1,R3W13_day1_exp2B,R3W13_2B_day1.JPG,0.51048,R3W13_day11_exp2B,R3W13_2B_day11.JPG,0.48806,-0.043919448,-0.02242
2,B,2B,N,18,nutrient,N_18,20,F,S,F_S,174,N_18_20_F_S,R3W11,R3W11_exp2B,1,R3W11_day1_exp2B,R3W11_2B_day1.JPG,0.38544,R3W11_day11_exp2B,R3W11_2B_day11.JPG,0.45401,0.177900581,0.06857
2,B,2B,N,18,nutrient,N_18,20,F,S,F_S,205,N_18_20_F_S,R3W12,R3W12_exp2B,1,R3W12_day1_exp2B,R3W12_2B_day1.JPG,0.42392,R3W12_day11_exp2B,R3W12_2B_day11.JPG,0.42821,0.010119834,0.00429
2,B,2B,N,18,nutrient,N_18,20,S,A,S_A,170,N_18_20_S_A,R4W14,R4W14_exp2B,1,R4W14_day1_exp2B,R4W14_2B_day1.JPG,0.49632,R4W14_day11_exp2B,R4W14_2B_day11.JPG,0.44924,-0.094858156,-0.04708
2,B,2B,N,18,nutrient,N_18,20,S,A,S_A,210,N_18_20_S_A,R4W15,R4W15_exp2B,1,R4W15_day1_exp2B,R4W15_2B_day1.JPG,0.37408,R4W15_day11_exp2B,R4W15_2B_day11.JPG,0.39015,0.042958725,0.01607
2,B,2B,N,18,nutrient,N_18,20,S,S,S_S,208,N_18_20_S_S,R4W20,R4W20_exp2B,1,R4W20_day1_exp2B,R4W20_2B_day1.JPG,0.49768,R4W20_day11_exp2B,R4W20_2B_day11.JPG,0.50692,0.018566147,0.00924
2,B,2B,N,18,nutrient,N_18,20,S,S,S_S,188,N_18_20_S_S,R4W17,R4W17_exp2B,1,R4W17_day1_exp2B,R4W17_2B_day1.JPG,0.27344,R4W17_day11_exp2B,R4W17_2B_day11.JPG,0.39109,0.430258923,0.11765
2,B,2B,N,18,nutrient,N_18,20,S,S,S_S,225,N_18_20_S_S,R4W34,R4W34_exp2B,1,R4W34_day1_exp2B,R4W34_2B_day1.JPG,0.43092,R4W34_day11_exp2B,R4W34_2B_day11.JPG,0.38551,-0.105379189,-0.04541
2,B,2B,N,18,nutrient,N_18,30,F,A,F_A,201,N_18_30_F_A,R7W36,R7W36_exp2B,1,R7W36_day1_exp2B,R7W36_2B_day1.JPG,0.39149,R7W36_day11_exp2B,R7W36_2B_day11.JPG,0.42497,0.085519426,0.03348
2,B,2B,N,18,nutrient,N_18,30,F,A,F_A,168,N_18_30_F_A,R7W35,R7W35_exp2B,1,R7W35_day1_exp2B,R7W35_2B_day1.JPG,0.16743,R7W35_day11_exp2B,R7W35_2B_day11.JPG,0.29641,0.770351789,0.12898
2,B,2B,N,18,nutrient,N_18,30,F,S,F_S,223,N_18_30_F_S,R7W39,R7W39_exp2B,1,R7W39_day1_exp2B,R7W39_2B_day1.JPG,0.51816,R7W39_day11_exp2B,R7W39_2B_day11.JPG,0.4677,-0.097383048,-0.05046
2,B,2B,N,18,nutrient,N_18,30,F,S,F_S,175,N_18_30_F_S,R7W37,R7W37_exp2B,1,R7W37_day1_exp2B,R7W37_2B_day1.JPG,0.37152,R7W37_day11_exp2B,R7W37_2B_day11.JPG,0.44273,0.19167205,0.07121
2,B,2B,N,18,nutrient,N_18,30,F,S,F_S,207,N_18_30_F_S,R7W38,R7W38_exp2B,1,R7W38_day1_exp2B,R7W38_2B_day1.JPG,0.39041,R7W38_day11_exp2B,R7W38_2B_day11.JPG,0.4028,0.031735867,0.01239
2,B,2B,N,18,nutrient,N_18,30,S,A,S_A,170,N_18_30_S_A,R8W40,R8W40_exp2B,1,R8W40_day1_exp2B,R8W40_2B_day1.JPG,0.5265,R8W40_day11_exp2B,R8W40_2B_day11.JPG,0.48958,-0.070123457,-0.03692
2,B,2B,N,18,nutrient,N_18,30,S,A,S_A,212,N_18_30_S_A,R8W41,R8W41_exp2B,1,R8W41_day1_exp2B,R8W41_2B_day1.JPG,0.33821,R8W41_day11_exp2B,R8W41_2B_day11.JPG,0.35491,0.049377606,0.0167
2,B,2B,N,18,nutrient,N_18,30,S,S,S_S,191,N_18_30_S_S,R8W42,R8W42_exp2B,1,R8W42_day1_exp2B,R8W42_2B_day1.JPG,0.43877,R8W42_day11_exp2B,R8W42_2B_day11.JPG,0.49816,0.135355653,0.05939
2,B,2B,N,18,nutrient,N_18,30,S,S,S_S,226,N_18_30_S_S,R8W44,R8W44_exp2B,1,R8W44_day1_exp2B,R8W44_2B_day1.JPG,0.48504,R8W44_day11_exp2B,R8W44_2B_day11.JPG,0.47503,-0.020637473,-0.01001
2,B,2B,N,18,nutrient,N_18,30,S,S,S_S,209,N_18_30_S_S,R8W43,R8W43_exp2B,1,R8W43_day1_exp2B,R8W43_2B_day1.JPG,0.41816,R8W43_day11_exp2B,R8W43_2B_day11.JPG,0.36555,-0.125813086,-0.05261
3,A,3A,N,18,nutrient,N_18,20,F,A,F_A,241,N_18_20_F_A,R17W85,R17W85_exp3A,1,R17W85_day1_exp3A,R17W85_3A_day1.JPG,0.41259,R17W85_day11_exp3A,R17W85_3A_day11.JPG,0.44057,0.067815507,0.02798
3,A,3A,N,18,nutrient,N_18,30,F,A,F_A,241,N_18_30_F_A,R13W67,R13W67_exp3A,1,R13W67_day1_exp3A,R13W67_3A_day1.JPG,0.44366,R13W67_day11_exp3A,R13W67_3A_day11.JPG,0.37021,-0.165554704,-0.07345
3,A,3A,N,18,nutrient,N_18,30,F,A,F_A,237,N_18_30_F_A,R14W71,R14W71_exp3A,1,R14W71_day1_exp3A,R14W71_3A_day1.JPG,0.28659,R14W71_day11_exp3A,R14W71_3A_day11.JPG,0.31904,0.113227956,0.03245
3,A,3A,N,18,nutrient,N_18,30,F,A,F_A,227,N_18_30_F_A,R14W70,R14W70_exp3A,1,R14W70_day1_exp3A,R14W70_3A_day1.JPG,0.28406,R14W70_day11_exp3A,R14W70_3A_day11.JPG,0.26614,-0.063085264,-0.01792
3,A,3A,N,18,nutrient,N_18,30,F,S,F_S,237,N_18_30_F_S,R14W72,R14W72_exp3A,1,R14W72_day1_exp3A,R14W72_3A_day1.JPG,0.34287,R14W72_day11_exp3A,R14W72_3A_day11.JPG,0.30194,-0.11937469,-0.04093
3,A,3A,N,18,nutrient,N_18,30,F,S,F_S,239,N_18_30_F_S,R14W73,R14W73_exp3A,1,R14W73_day1_exp3A,R14W73_3A_day1.JPG,0.24836,R14W73_day11_exp3A,R14W73_3A_day11.JPG,0.25637,0.03225157,0.00801
3,A,3A,N,18,nutrient,N_18,30,S,A,S_A,232,N_18_30_S_A,R15W75,R15W75_exp3A,1,R15W75_day1_exp3A,R15W75_3A_day1.JPG,0.32752,R15W75_day11_exp3A,R15W75_3A_day11.JPG,0.37906,0.157364436,0.05154
3,A,3A,N,18,nutrient,N_18,30,S,A,S_A,240,N_18_30_S_A,R14W74,R14W74_exp3A,1,R14W74_day1_exp3A,R14W74_3A_day1.JPG,0.34465,R14W74_day11_exp3A,R14W74_3A_day11.JPG,0.37563,0.089888292,0.03098
3,A,3A,N,18,nutrient,N_18,30,S,A,S_A,237,N_18_30_S_A,R15W76,R15W76_exp3A,1,R15W76_day1_exp3A,R15W76_3A_day1.JPG,0.33469,R15W76_day11_exp3A,R15W76_3A_day11.JPG,0.30427,-0.090890077,-0.03042
3,A,3A,N,18,nutrient,N_18,30,S,S,S_S,239,N_18_30_S_S,R15W78,R15W78_exp3A,1,R15W78_day1_exp3A,R15W78_3A_day1.JPG,0.37728,R15W78_day11_exp3A,R15W78_3A_day11.JPG,0.43428,0.151081425,0.057
3,A,3A,N,18,nutrient,N_18,30,S,S,S_S,237,N_18_30_S_S,R15W77,R15W77_exp3A,1,R15W77_day1_exp3A,R15W77_3A_day1.JPG,0.38887,R15W77_day11_exp3A,R15W77_3A_day11.JPG,0.37202,-0.043330676,-0.01685
3,B,3B,N,18,nutrient,N_18,20,F,A,F_A,252,N_18_20_F_A,O15Y25,O15Y25_exp3B,1,O15Y25_day1_exp3B,O15Y25_3B_day1.JPG,0.49538,O15Y25_day11_exp3B,O15Y25_3B_day11.JPG,0.5095,0.028503371,0.01412
3,B,3B,N,18,nutrient,N_18,20,S,A,S_A,256,N_18_20_S_A,O1B5,O1B5_exp3B,1,O1B5_day1_exp3B,O1B5_3B_day1.JPG,0.4567,O1B5_day11_exp3B,O1B5_3B_day11.JPG,0.3553,-0.222027589,-0.1014
3,B,3B,N,18,nutrient,N_18,20,S,A,S_A,238,N_18_20_S_A,O8G8,O8G8_exp3B,1,O8G8_day1_exp3B,O8G8_3B_day1.JPG,0.29288,O8G8_day11_exp3B,O8W8_3B_day11.JPG,0.34982,0.194414095,0.05694
3,B,3B,N,18,nutrient,N_18,30,F,A,F_A,254,N_18_30_F_A,W14O66,W14O66_exp3B,1,W14O66_day1_exp3B,W14O66_3B_day1.JPG,0.39939,W14O66_day11_exp3B,W13O60_3B_day11.JPG,0.50327,0.260096647,0.10388
3,B,3B,N,18,nutrient,N_18,30,F,A,F_A,238,N_18_30_F_A,W15O67,W15O67_exp3B,1,W15O67_day1_exp3B,W15O67_3B_day1.JPG,0.45057,W15O67_day11_exp3B,W14O62_3B_day1.JPG,0.31435,-0.302328162,-0.13622
3,B,3B,N,18,nutrient,N_18,30,F,S,F_S,246,N_18_30_F_S,W15O71,W15O71_exp3B,1,W15O71_day1_exp3B,W15O71_3B_day1.JPG,0.41978,W15O71_day11_exp3B,W14O65_3B_day1.JPG,0.45714,0.088998999,0.03736
3,B,3B,N,18,nutrient,N_18,30,F,S,F_S,249,N_18_30_F_S,W15O70,W15O70_exp3B,1,W15O70_day1_exp3B,W15O70_3B_day1.JPG,0.36085,W15O70_day11_exp3B,W14O64_3B_day1.JPG,0.43894,0.216405709,0.07809
3,B,3B,N,18,nutrient,N_18,30,F,S,F_S,242,N_18_30_F_S,W15O69,W15O69_exp3B,1,W15O69_day1_exp3B,W15O69_3B_day1.JPG,0.43784,W15O69_day11_exp3B,W14O63_3B_day1.JPG,0.29277,-0.33133108,-0.14507
3,B,3B,N,18,nutrient,N_18,30,S,A,S_A,241,N_18_30_S_A,W16O73,W16O73_exp3B,1,W16O73_day1_exp3B,W15O67_3B_day1.JPG,0.46974,W16O73_day11_exp3B,W15O67_3B_day11.JPG,0.4338,-0.07651041,-0.03594
3,B,3B,N,18,nutrient,N_18,30,S,A,S_A,257,N_18_30_S_A,W15O72,W15O72_exp3B,1,W15O72_day1_exp3B,W15O72_3B_day1.JPG,0.467,W15O72_day11_exp3B,W14O66_3B_day1.JPG,0.43024,-0.078715203,-0.03676
3,B,3B,N,18,nutrient,N_18,30,S,S,S_S,244,N_18_30_S_S,W16O74,W16O74_exp3B,1,W16O74_day1_exp3B,W15O69_3B_day1.JPG,0.43218,W16O74_day11_exp3B,W15O69_3B_day11.JPG,0.43062,-0.003609607,-0.00156
3,B,3B,N,18,nutrient,N_18,30,S,S,S_S,252,N_18_30_S_S,W16O76,W16O76_exp3B,1,W16O76_day1_exp3B,W15O71_3B_day1.JPG,0.41796,W16O76_day11_exp3B,W15O71_3B_day11.JPG,0.42876,0.025839793,0.0108
3,B,3B,N,18,nutrient,N_18,30,S,S,S_S,247,N_18_30_S_S,W16O75,W16O75_exp3B,1,W16O75_day1_exp3B,W15O70_3B_day1.JPG,0.3833,W16O75_day11_exp3B,W15O70_3B_day11.JPG,0.36368,-0.05118706,-0.01962
