exp_num,subrun,N_species,N_dose,N_species_dose,temp,food,sym_state,food_sym_state,treat_ID,beetag,beetag_exp_concat,image_day,beetag_day1_exp_concat,image_name_day1,red_day1,beetag_day11_exp_concat,image_name_day11,red_day11,red_delta
3,B,N,5,N_5,20,F,S,F_S,N_5_20_F_S,O12Y4,O12Y4_exp3B,1,O12Y4_day1_exp3B,Y7B43_3A_day1.JPG,0.30641,O12Y4_day11_exp3B,O12Y4_3B_day11.JPG,0.37523,0.06882
1,A,N,5,N_5,20,F,S,F_S,N_5_20_F_S,Y1B12,Y1B12_exp1A,1,Y1B12_day1_exp1A,Y1B12_1A_day1.JPG,0.30919,Y1B12_day11_exp1A,Y1B12_1A_day11.JPG,0.37433,0.06514
3,B,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,O14Y15,O14Y15_exp3B,1,O14Y15_day1_exp3B,O14Y15_3B_day1.JPG,0.45232,O14Y15_day11_exp3B,O14Y15_3B_day11.JPG,0.37416,-0.07816
3,B,A,10,A_10,20,F,A,F_A,A_10_20_F_A,O21W39,O21W39_exp3B,1,O21W39_day1_exp3B,O21W39_3B_day1.JPG,0.38061,O21W39_day11_exp3B,O21W39_3B_day11.JPG,0.37373,-0.00688
3,A,N,5,N_5,20,S,S,S_S,N_5_20_S_S,Y3B27,Y3B27_exp3A,1,Y3B27_day1_exp3A,Y3B27_3A_day1.JPG,0.36674,Y3B27_day11_exp3A,Y3B27_3A_day11.JPG,0.37327,0.00653
3,A,N,18,N_18,20,F,A,F_A,N_18_20_F_A,R1W3,R1W3_exp3A,1,R1W3_day1_exp3A,R1W3_3A_day1.JPG,0.33647,R1W3_day11_exp3A,R1W3_3A_day11.JPG,0.37253,0.03606
2,B,A,10,A_10,20,F,S,F_S,A_10_20_F_S,R5W26,R5W26_exp2B,1,R5W26_day1_exp2B,R5W26_2B_day1.JPG,0.37796,R5W26_day11_exp2B,R5W26_2B_day11.JPG,0.37246,-0.0055
3,A,N,18,N_18,30,S,S,S_S,N_18_30_S_S,R15W77,R15W77_exp3A,1,R15W77_day1_exp3A,R15W77_3A_day1.JPG,0.38887,R15W77_day11_exp3A,R15W77_3A_day11.JPG,0.37202,-0.01685
3,B,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,O15Y23,O15Y23_exp3B,1,O15Y23_day1_exp3B,O15Y23_3B_day1.JPG,0.45817,O15Y23_day11_exp3B,O15Y23_3B_day11.JPG,0.37192,-0.08625
1,A,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y17B90,Y17B90_exp1A,1,Y17B90_day1_exp1A,Y17B90_1A_day1.JPG,0.35836,Y17B90_day11_exp1A,Y17B90_1A_day11.JPG,0.37161,0.01325
2,A,N,18,N_18,20,F,A,F_A,N_18_20_F_A,R1W5,R1W5_exp2A,1,R1W5_day1_exp2A,R1W5_2A_day1.JPG,0.3319,R1W5_day11_exp2A,R1W5_2A_day11.JPG,0.37144,0.03954
2,B,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y10B53,Y10B53_exp2B,1,Y10B53_day1_exp2B,Y10B53_2B_day1.JPG,0.37317,Y10B53_day11_exp2B,Y10B53_2B_day11.JPG,0.37126,-0.00191
1,B,A,5,A_5,30,S,A,S_A,A_5_30_S_A,Y12B63,Y12B63_exp1B,1,Y12B63_day1_exp1B,Y12B63_1B_day1.JPG,0.37586,Y12B63_day11_exp1B,Y12B63_1B_day11.JPG,0.37118,-0.00468
1,B,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y7B40,Y7B40_exp1B,1,Y7B40_day1_exp1B,Y7B40_1B_day1.JPG,0.37687,Y7B40_day11_exp1B,Y7B40_1B_day11.JPG,0.37112,-0.00575
2,A,A,5,A_5,20,F,A,F_A,A_5_20_F_A,G30Y75,G30Y75_exp2A,1,G30Y75_day1_exp2A,G30Y75_2A_day1.JPG,0.3351,G30Y75_day11_exp2A,G30Y75_2A_day11.JPG,0.37073,0.03563
3,A,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,G34Y3,G34Y3_exp3A,1,G34Y3_day1_exp3A,G34Y3_3A_day1.JPG,0.34312,G34Y3_day11_exp3A,G34Y3_3A_day11.JPG,0.37071,0.02759
3,A,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B26G50,B26G50_exp3A,1,B26G50_day1_exp3A,B26G50_3A_day1.JPG,0.3905,B26G50_day11_exp3A,B26G50_3A_day11.JPG,0.37068,-0.01982
2,B,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y11B56,Y11B56_exp2B,1,Y11B56_day1_exp2B,Y11B56_2B_day1.JPG,0.39973,Y11B56_day11_exp2B,Y11B56_2B_day11.JPG,0.37023,-0.0295
3,A,N,18,N_18,30,F,A,F_A,N_18_30_F_A,R13W67,R13W67_exp3A,1,R13W67_day1_exp3A,R13W67_3A_day1.JPG,0.44366,R13W67_day11_exp3A,R13W67_3A_day11.JPG,0.37021,-0.07345
1,A,N,18,N_18,30,F,S,F_S,N_18_30_F_S,R4W34,R4W34_exp1A,1,R4W34_day1_exp1A,R4W34_1A_day1.JPG,0.47592,R4W34_day11_exp1A,R4W34_1A_day11.JPG,0.36982,-0.1061
2,A,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G32Y87,G32Y87_exp2A,1,G32Y87_day1_exp2A,G32Y87_2A_day1.JPG,0.26479,G32Y87_day11_exp2A,G32Y87_2A_day11.JPG,0.36981,0.10502
1,B,N,1.5,N_1.5,30,S,S,S_S,N_1.5_30_S_S,G24Y44,G24Y44_exp1B,1,G24Y44_day1_exp1B,G24Y44_1B_day1.JPG,0.4215,G24Y44_day11_exp1B,G24Y44_1B_day11.JPG,0.3698,-0.0517
1,B,A,10,A_10,20,S,S,S_S,A_10_20_S_S,R14W74,R14W74_exp1B,1,R14W74_day1_exp1B,R14W74_1B_day1.JPG,0.39111,R14W74_day11_exp1B,R14W74_1B_day11.JPG,0.36955,-0.02156
3,B,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,W1O3,W1O3_exp3B,1,W1O3_day1_exp3B,W17O80_3B_day1.JPG,0.52119,W1O3_day11_exp3B,W1O3_3B_day11.JPG,0.36925,-0.15194
2,B,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y11B55,Y11B55_exp2B,1,Y11B55_day1_exp2B,Y11B55_2B_day1.JPG,0.3609,Y11B55_day11_exp2B,Y11B55_2B_day11.JPG,0.3683,0.0074
1,A,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G36Y26,G36Y26_exp1A,1,G36Y26_day1_exp1A,G36Y26_1A_day1.JPG,0.4384,G36Y26_day11_exp1A,G36Y26_1A_day11.JPG,0.36808,-0.07032
2,B,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B30G74,B30G74_exp2B,1,B30G74_day1_exp2B,B30G74_2B_day1.JPG,0.36785,B30G74_day11_exp2B,B30G74_2B_day11.JPG,0.36774,-0.00011
2,B,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,Y21B5431,Y21B5431_exp2B,1,Y21B5431_day1_exp2B,Y21B54_2B_day1.JPG,0.49695,Y21B5431_day11_exp2B,Y21B54_2B_day11.JPG,0.36704,-0.12991
3,B,A,7.5,A_7.5,30,S,A,S_A,A_7.5_30_S_A,W14O62,W14O62_exp3B,1,W14O62_day1_exp3B,W14O62_3B_day1.JPG,0.37728,W14O62_day11_exp3B,W13O56_3B_day11.JPG,0.36674,-0.01054
2,A,N,1.5,N_1.5,30,F,S,F_S,N_1.5_30_F_S,G33Y1,G33Y1_exp2A,1,G33Y1_day1_exp2A,G33Y100_2A_day1.JPG,0.37337,G33Y1_day11_exp2A,G33Y100_2A_day11.JPG,0.36625,-0.00712
3,A,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,B23G35,B23G35_exp3A,1,B23G35_day1_exp3A,B23G35_3A_day1.JPG,0.36413,B23G35_day11_exp3A,B23G35_3A_day11.JPG,0.36586,0.00173
2,B,N,18,N_18,30,S,S,S_S,N_18_30_S_S,R8W43,R8W43_exp2B,1,R8W43_day1_exp2B,R8W43_2B_day1.JPG,0.41816,R8W43_day11_exp2B,R8W43_2B_day11.JPG,0.36555,-0.05261
2,B,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y1B8,Y1B8_exp2B,1,Y1B8_day1_exp2B,Y7B8_2B_day1.JPG,0.32396,Y1B8_day11_exp2B,Y1B8_2B_day11.JPG,0.36534,0.04138
2,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B22G29,B22G29_exp2A,1,B22G29_day1_exp2A,B22G28_2A_day1.JPG,0.40726,B22G29_day11_exp2A,B22G29_2A_day11.JPG,0.36489,-0.04237
2,B,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y17B87,Y17B87_exp2B,1,Y17B87_day1_exp2B,Y17B87_2B_day1.JPG,0.40554,Y17B87_day11_exp2B,Y17B87_2B_day11.JPG,0.36416,-0.04138
3,B,A,7.5,A_7.5,30,F,S,F_S,A_7.5_30_F_S,W13O57,W13O57_exp3B,1,W13O57_day1_exp3B,W13O57_3B_day1.JPG,0.24064,W13O57_day11_exp3B,W12O52_3B_day11.JPG,0.36401,0.12337
2,B,A,10,A_10,20,S,S,S_S,A_10_20_S_S,R6W30,R6W30_exp2B,1,R6W30_day1_exp2B,R6W30_2B_day1.JPG,0.34063,R6W30_day11_exp2B,R6W30_2B_day11.JPG,0.36389,0.02326
2,B,N,0,N_0,30,S,S,S_S,CNTRL_30_S_S,B32G88,B32G88_exp2B,1,B32G88_day1_exp2B,B32G88_2B_day1.JPG,0.37495,B32G88_day11_exp2B,B32G88_2B_day11.JPG,0.36374,-0.01121
3,B,N,18,N_18,30,S,S,S_S,N_18_30_S_S,W16O75,W16O75_exp3B,1,W16O75_day1_exp3B,W15O70_3B_day1.JPG,0.3833,W16O75_day11_exp3B,W15O70_3B_day11.JPG,0.36368,-0.01962
1,A,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B14G14,B14G14_exp1A,1,B14G14_day1_exp1A,B14G14_1A_day1.JPG,0.34305,B14G14_day11_exp1A,B14G14_1A_day11.JPG,0.36367,0.02062
1,B,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,Y4B34,Y4B34_exp1B,1,Y4B34_day1_exp1B,Y4B34_1B_day1.JPG,0.39886,Y4B34_day11_exp1B,Y4B34_1B_day11.JPG,0.36277,-0.03609
3,A,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y2B24,Y2B24_exp3A,1,Y2B24_day1_exp3A,Y2B24_3A_day1.JPG,0.46635,Y2B24_day11_exp3A,Y2B24_3A_day11.JPG,0.36254,-0.10381
3,B,A,0,A_0,30,F,S,F_S,CNTRL_30_F_S,W3O14,W3O14_exp3B,1,W3O14_day1_exp3B,W3O14_3B_day1.JPG,0.3679,W3O14_day11_exp3B,W3O14_3B_day11.JPG,0.36218,-0.00572
1,A,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R8W40,R8W40_exp1A,1,R8W40_day1_exp1A,R8W40_1A_day1.JPG,0.42426,R8W40_day11_exp1A,R8W40_1A_day11.JPG,0.36199,-0.06227
3,A,A,5,A_5,20,F,A,F_A,A_5_20_F_A,G30Y76,G30Y76_exp3A,1,G30Y76_day1_exp3A,G30Y76_3A_day1.JPG,0.359,G30Y76_day11_exp3A,G30Y76_3A_day11.JPG,0.3617,0.0027
1,B,N,5,N_5,30,S,A,S_A,N_5_30_S_A,Y8B46,Y8B46_exp1B,1,Y8B46_day1_exp1B,Y8B46_1B_day1.JPG,0.3227,Y8B46_day11_exp1B,Y8B46_1B_day11.JPG,0.36168,0.03898
2,A,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y8B49,Y8B49_exp2A,1,Y8B49_day1_exp2A,Y8B49_2A_day1.JPG,0.46455,Y8B49_day11_exp2A,Y8B49_2A_day11.JPG,0.3613,-0.10325
2,B,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,B27G54,B27G54_exp2B,1,B27G54_day1_exp2B,B27G54_2B_day1.JPG,0.36274,B27G54_day11_exp2B,B27G54_2B_day11.JPG,0.36129,-0.00145
3,A,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B25G46,B25G46_exp3A,1,B25G46_day1_exp3A,B25G46_3A_day1.JPG,0.35705,B25G46_day11_exp3A,B25G46_3A_day11.JPG,0.36119,0.00414
2,A,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R13W63,R13W63_exp2A,1,R13W63_day1_exp2A,R13W63_2A_day1.JPG,0.38439,R13W63_day11_exp2A,R13W63_2A_day11.JPG,0.36113,-0.02326
3,B,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,W4O21,W4O21_exp3B,1,W4O21_day1_exp3B,W4O21_3B_day1.JPG,0.34712,W4O21_day11_exp3B,W4O21_3B_day11.JPG,0.36092,0.0138
3,A,N,1.5,N_1.5,20,F,S,F_S,N_1.5_20_F_S,G23Y5017,G23Y5017_exp3A,1,G23Y5017_day1_exp3A,G23Y30_3A_day1.JPG,0.39073,G23Y5017_day11_exp3A,G23Y30_3A_day11.JPG,0.36036,-0.03037
3,B,A,10,A_10,20,S,S,S_S,A_10_20_S_S,O22W46,O22W46_exp3B,1,O22W46_day1_exp3B,O22W46_3B_day1.JPG,0.53752,O22W46_day11_exp3B,O22W46_3B_day11.JPG,0.36017,-0.17735
3,B,N,5,N_5,20,F,S,F_S,N_5_20_F_S,O12Y3,O12Y3_exp3B,1,O12Y3_day1_exp3B,Y7B42_3A_day1.JPG,0.30248,O12Y3_day11_exp3B,O12Y3_3B_day11.JPG,0.36004,0.05756
3,A,N,1.5,N_1.5,20,F,S,F_S,N_1.5_20_F_S,G23Y3130,G23Y3130_exp3A,1,G23Y3130_day1_exp3A,G23Y29_3A_day1.JPG,0.26144,G23Y3130_day11_exp3A,G23Y29_3A_day11.JPG,0.35941,0.09797
2,B,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y17B90,Y17B90_exp2B,1,Y17B90_day1_exp2B,Y17B90_2B_day1.JPG,0.37809,Y17B90_day11_exp2B,Y17B90_2B_day11.JPG,0.35921,-0.01888
3,A,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B24G41,B24G41_exp3A,1,B24G41_day1_exp3A,B24G41_3A_day1.JPG,0.39004,B24G41_day11_exp3A,B24G41_3A_day11.JPG,0.35912,-0.03092
1,B,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B26G51,B26G51_exp1B,1,B26G51_day1_exp1B,B26G51_1B_day1.JPG,0.3968,B26G51_day11_exp1B,B26G51_1B_day11.JPG,0.35897,-0.03783
3,B,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,W5O29,W5O29_exp3B,1,W5O29_day1_exp3B,W5O29_3B_day1.JPG,0.33493,W5O29_day11_exp3B,W5O29_3B_day11.JPG,0.35845,0.02352
1,B,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B29G71,B29G71_exp1B,1,B29G71_day1_exp1B,B29G71_1B_day1.JPG,0.39595,B29G71_day11_exp1B,B29G71_1B_day11.JPG,0.35835,-0.0376
2,A,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B13G2,B13G2_exp2A,1,B13G2_day1_exp2A,B13G2_2A_day1.JPG,0.37049,B13G2_day11_exp2A,B13G2_2A_day11.JPG,0.35824,-0.01225
3,B,N,18,N_18,20,S,A,S_A,N_18_20_S_A,O20W34,O20W34_exp3B,1,O20W34_day1_exp3B,O20W34_3B_day1.JPG,0.32093,O20W34_day11_exp3B,O20W34_3B_day11.JPG,0.35772,0.03679
3,A,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R17W80,R17W80_exp3A,1,R17W80_day1_exp3A,R17W80_3A_day1.JPG,0.37205,R17W80_day11_exp3A,R17W80_3A_day11.JPG,0.3577,-0.01435
2,B,A,10,A_10,20,F,A,F_A,A_10_20_F_A,R5W22,R5W22_exp2B,1,R5W22_day1_exp2B,R5W22_2B_day1.JPG,0.30502,R5W22_day11_exp2B,R5W22_2B_day11.JPG,0.35723,0.05221
3,B,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,W1O4,W1O4_exp3B,1,W1O4_day1_exp3B,W17O82_3B_day1.JPG,0.37321,W1O4_day11_exp3B,W1O4_3B_day11.JPG,0.35693,-0.01628
2,A,A,7.5,A_7.5,20,F,A,F_A,A_7.5_20_F_A,Y7B42,Y7B42_exp2A,1,Y7B42_day1_exp2A,Y7B42_2A_day1.JPG,0.40941,Y7B42_day11_exp2A,Y7B42_2A_day11.JPG,0.35686,-0.05255
3,A,A,7.5,A_7.5,30,F,S,F_S,A_7.5_30_F_S,Y13B72,Y13B72_exp3A,1,Y13B72_day1_exp3A,Y13B72_3A_day1.JPG,0.31025,Y13B72_day11_exp3A,Y13B72_3A_day1.JPG,0.356,0.04575
1,A,A,5,A_5,30,S,A,S_A,A_5_30_S_A,G37Y29,G37Y29_exp1A,1,G37Y29_day1_exp1A,G37Y29_1A_day1.JPG,0.31238,G37Y29_day11_exp1A,G37Y29_1A_day11.JPG,0.35563,0.04325
2,B,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G37Y29,G37Y29_exp2B,1,G37Y29_day1_exp2B,G37Y29_2B_day1.JPG,0.43376,G37Y29_day11_exp2B,G37Y29_2B_day11.JPG,0.35545,-0.07831
2,A,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B22G27,B22G27_exp2A,1,B22G27_day1_exp2A,B2230_2A_day1.jpg,0.24244,B22G27_day11_exp2A,B22G27_2A_day11.JPG,0.35542,0.11298
3,B,N,18,N_18,20,S,A,S_A,N_18_20_S_A,O1B5,O1B5_exp3B,1,O1B5_day1_exp3B,O1B5_3B_day1.JPG,0.4567,O1B5_day11_exp3B,O1B5_3B_day11.JPG,0.3553,-0.1014
1,A,N,1.5,N_1.5,30,F,S,F_S,N_1.5_30_F_S,G28Y65,G28Y65_exp1A,1,G28Y65_day1_exp1A,G27Y58_1A_day1.JPG,0.33064,G28Y65_day11_exp1A,G28Y65_1A_day11.JPG,0.3551,0.02446
2,B,N,18,N_18,30,S,A,S_A,N_18_30_S_A,R8W41,R8W41_exp2B,1,R8W41_day1_exp2B,R8W41_2B_day1.JPG,0.33821,R8W41_day11_exp2B,R8W41_2B_day11.JPG,0.35491,0.0167
2,A,N,1.5,N_1.5,30,F,S,F_S,N_1.5_30_F_S,G33Y100,G33Y100_exp2A,1,G33Y100_day1_exp2A,G33Y1_2A_day1.JPG,0.29159,G33Y100_day11_exp2A,G33Y1_2A_day11.JPG,0.3542,0.06261
2,A,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y12B62,Y12B62_exp2A,1,Y12B62_day1_exp2A,Y12B62_2A_day1.JPG,0.31773,Y12B62_day11_exp2A,Y12B62_2A_day11.JPG,0.35392,0.03619
3,A,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,B25G44,B25G44_exp3A,1,B25G44_day1_exp3A,B25G44_3A_day1.JPG,0.31611,B25G44_day11_exp3A,B25G44_3A_day11.JPG,0.35348,0.03737
1,A,A,10,A_10,20,F,A,F_A,A_10_20_F_A,R7W36,R7W36_exp1A,1,R7W36_day1_exp1A,R7W36_1A_day1.JPG,0.35309,R7W36_day11_exp1A,R7W36_1A_day11.JPG,0.35343,0.00034
2,B,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,G27Y58,G27Y58_exp2B,1,G27Y58_day1_exp2B,G27Y58_2B_day1.JPG,0.38222,G27Y58_day11_exp2B,G27Y58_2B_day11.JPG,0.35343,-0.02879
2,A,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R17W83,R17W83_exp2A,1,R17W83_day1_exp2A,R17W83_2A_day1.JPG,0.38771,R17W83_day11_exp2A,R17W83_2A_day11.JPG,0.35311,-0.0346
1,A,A,10,A_10,30,S,S,S_S,A_10_30_S_S,R20W90,R20W90_exp1A,1,R20W90_day1_exp1A,R12W58_1A_day1.JPG,0.49116,R20W90_day11_exp1A,R20W90_1A_day11.JPG,0.35269,-0.13847
3,B,N,5,N_5,20,S,S,S_S,N_5_20_S_S,O13Y11,O13Y11_exp3B,1,O13Y11_day1_exp3B,Y8B46_3A_day1.JPG,0.28635,O13Y11_day11_exp3B,O13Y11_3B_day11.JPG,0.35266,0.06631
3,A,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B29G67,B29G67_exp3A,1,B29G67_day1_exp3A,B29G67_3A_day1.JPG,0.40862,B29G67_day11_exp3A,B29G67_3A_day11.JPG,0.35259,-0.05603
1,A,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,Y21B2759,Y21B2759_exp1A,1,Y21B2759_day1_exp1A,Y21B27_1A_day1.JPG,0.41369,Y21B2759_day11_exp1A,Y2162_1A_day11.JPG,0.35259,-0.0611
1,A,N,5,N_5,30,S,S,S_S,N_5_30_S_S,Y14B79,Y14B79_exp1A,1,Y14B79_day1_exp1A,Y14B79_1A_day1.JPG,0.54401,Y14B79_day11_exp1A,Y14B79_1A_day11.JPG,0.35198,-0.19203
1,B,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B25G44,B25G44_exp1B,1,B25G44_day1_exp1B,B25G44_1B_day1.JPG,0.34133,B25G44_day11_exp1B,B25G44_1B_day11.JPG,0.3519,0.01057
2,A,A,5,A_5,30,S,A,S_A,A_5_30_S_A,G38Y36,G38Y36_exp2A,1,G38Y36_day1_exp2A,G38Y36_2A_day1.JPG,0.28684,G38Y36_day11_exp2A,G38Y36_2A_day11.JPG,0.35175,0.06491
2,A,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,G24Y44,G24Y44_exp2A,1,G24Y44_day1_exp2A,G24Y44_2A_day1.JPG,0.33497,G24Y44_day11_exp2A,G24Y44_2A_day11.JPG,0.35169,0.01672
1,B,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y23B2009,Y23B2009_exp1B,1,Y23B2009_day1_exp1B,Y23B20_1B_day1.JPG,0.4214,Y23B2009_day11_exp1B,Y23B20_1B_day11.JPG,0.35096,-0.07044
1,A,N,1.5,N_1.5,20,F,S,F_S,N_1.5_20_F_S,G29Y72,G29Y72_exp1A,1,G29Y72_day1_exp1A,G29Y72_1A_day1.JPG,0.37253,G29Y72_day11_exp1A,G29Y72_1A_day11.JPG,0.35058,-0.02195
2,B,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B15G25,B15G25_exp2B,1,B15G25_day1_exp2B,B15G25_2B_day1.JPG,0.32019,B15G25_day11_exp2B,B15G25_2B_day11.JPG,0.35056,0.03037
3,B,A,10,A_10,20,S,S,S_S,A_10_20_S_S,O22W47,O22W47_exp3B,1,O22W47_day1_exp3B,O22W47_3B_day1.JPG,0.37439,O22W47_day11_exp3B,O22W47_3B_day11.JPG,0.35022,-0.02417
3,B,N,5,N_5,30,F,A,F_A,N_5_30_F_A,W11O46,W11O46_exp3B,1,W11O46_day1_exp3B,W11O46_3B_day1.JPG,0.34734,W11O46_day11_exp3B,W11O46_3B_day11.JPG,0.35,0.00266
1,A,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B27G55,B27G55_exp1A,1,B27G55_1A_day1_exp1A,B27G55_1A_day1.JPG,0.38392,B27G55_day11_exp1A,B27G55_1A_day11.JPG,0.34999,-0.03393
3,B,N,5,N_5,20,F,A,F_A,N_5_20_F_A,O12Y2,O12Y2_exp3B,1,O12Y2_day1_exp3B,Y7B41_3A_day1.JPG,0.29581,O12Y2_day11_exp3B,O12Y2_3B_day11.JPG,0.34989,0.05408
3,B,N,18,N_18,20,S,A,S_A,N_18_20_S_A,O8G8,O8G8_exp3B,1,O8G8_day1_exp3B,O8G8_3B_day1.JPG,0.29288,O8G8_day11_exp3B,O8W8_3B_day11.JPG,0.34982,0.05694
3,B,N,18,N_18,20,F,S,F_S,N_18_20_F_S,O17W15,O17W15_exp3B,1,O17W15_day1_exp3B,O17W15_3B_day1.JPG,0.3642,O17W15_day11_exp3B,O17W15_3B_day11.JPG,0.34959,-0.01461
2,B,A,0,A_0,30,F,A,F_A,CNTRL_30_F_A,B33G92,B33G92_exp2B,1,B33G92_day1_exp2B,B33G92_2B_day1.JPG,0.3919,B33G92_day11_exp2B,B33G92_2B_day11.JPG,0.34785,-0.04405
2,B,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,G28Y63,G28Y63_exp2B,1,G28Y63_day1_exp2B,G28Y63_2B_day1.JPG,0.41498,G28Y63_day11_exp2B,G28Y63_2B_day11.JPG,0.34727,-0.06771
3,B,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,O2B7,O2B7_exp3B,1,O2B7_day1_exp3B,O2B7_3B_day1.JPG,0.34012,O2B7_day11_exp3B,O2B7_3B_day11.JPG,0.34724,0.00712
3,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B22G29,B22G29_exp3A,1,B22G29_day1_exp3A,B22G29_3A_day1.JPG,0.38848,B22G29_day11_exp3A,B22G29_3A_day11.JPG,0.34719,-0.04129
1,A,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y1B5,Y1B5_exp1A,1,Y1B5_day1_exp1A,Y1B5_1A_day1.JPG,0.28413,Y1B5_day11_exp1A,Y1B5_1A_day11.JPG,0.34716,0.06303
2,B,A,10,A_10,20,S,S,S_S,A_10_20_S_S,R6W31,R6W31_exp2B,1,R6W31_day1_exp2B,R6W31_2B_day1.JPG,0.34913,R6W31_day11_exp2B,R6W31_2B_day11.JPG,0.34651,-0.00262
2,B,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R6W28,R6W28_exp2B,1,R6W28_day1_exp2B,R6W28_2B_day1.JPG,0.30606,R6W28_day11_exp2B,R6W28_2B_day11.JPG,0.34633,0.04027
1,A,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B15G24,B15G24_exp1A,1,B15G24_day1_exp1A,B15G24_1A_day1.JPG,0.33323,B15G24_day11_exp1A,B15G24_1A_day11.JPG,0.34621,0.01298
3,A,N,18,N_18,20,S,S,S_S,N_18_20_S_S,R10W47,R10W47_exp3A,1,R10W47_day1_exp3A,R10W47_3A_day1.JPG,0.29748,R10W47_day11_exp3A,R10W47_3A_day11.JPG,0.34599,0.04851
2,B,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y11B59,Y11B59_exp2B,1,Y11B59_day1_exp2B,Y11B59_2B_day1.JPG,0.36913,Y11B59_day11_exp2B,Y11B59_2B_day11.JPG,0.34544,-0.02369
2,B,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B34G100,B34G100_exp2B,1,B34G100_day1_exp2B,B34G100_2B_day1.JPG,0.34563,B34G100_day11_exp2B,B34G100_2B_day11.JPG,0.34512,-0.00051
2,B,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,B34G3409,B34G3409_exp2B,1,B34G3409_day1_exp2B,B34G34_2B_day1.JPG,0.22795,B34G3409_day11_exp2B,B34G34_2B_day11.JPG,0.34499,0.11704
1,A,A,0,A_0,30,F,S,F_S,CNTRL_30_F_S,B31G80,B31G80_exp1A,1,B31G80_day1_exp1A,B31G80_1A_day1.JPG,0.35304,B31G80_day11_exp1A,B31G80_1A_day11.JPG,0.34499,-0.00805
3,A,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S,G24Y44,G24Y44_exp3A,1,G24Y44_day1_exp3A,G24Y44_3A_day1.JPG,0.26233,G24Y44_day11_exp3A,G24Y44_3A_day11.JPG,0.34475,0.08242
