num,date,time,temp,light_intensity,chamber_or_temperate,exp_num,exp_A,exp_B
1437,8/14/2022,7:17:09 AM,19.948,0,temperate,2,1,1
1438,8/14/2022,7:47:09 AM,19.948,419.8,temperate,2,1,1
1439,8/14/2022,8:17:09 AM,19.948,10.8,temperate,2,1,1
1440,8/14/2022,8:47:09 AM,19.948,10.8,temperate,2,1,1
1441,8/14/2022,9:17:09 AM,19.948,0,temperate,2,1,1
1442,8/14/2022,9:47:09 AM,20.043,0,temperate,2,1,1
1443,8/14/2022,10:17:09 AM,19.948,64.6,temperate,2,1,1
1444,8/14/2022,10:47:09 AM,19.948,355.2,temperate,2,1,1
1445,8/14/2022,11:17:09 AM,20.043,505.9,temperate,2,1,1
1446,8/14/2022,11:47:09 AM,20.043,624.3,temperate,2,1,1
1447,8/14/2022,12:17:09 PM,19.948,559.7,temperate,2,1,1
1448,8/14/2022,12:47:09 PM,19.948,172.2,temperate,2,1,1
1449,8/14/2022,1:17:09 PM,19.948,172.2,temperate,2,1,1
1450,8/14/2022,1:47:09 PM,19.948,635.1,temperate,2,1,1
1451,8/14/2022,2:17:09 PM,19.948,193.8,temperate,2,1,1
1452,8/14/2022,2:47:09 PM,19.948,312.2,temperate,2,1,1
1453,8/14/2022,3:17:09 PM,19.948,172.2,temperate,2,1,1
1454,8/14/2022,3:47:09 PM,20.043,613.5,temperate,2,1,1
1455,8/14/2022,4:17:09 PM,20.043,204.5,temperate,2,1,1
1456,8/14/2022,4:47:09 PM,20.519,366,temperate,2,1,1
1457,8/14/2022,5:17:09 PM,20.138,183,temperate,2,1,1
1458,8/14/2022,5:47:09 PM,20.043,215.3,temperate,2,1,1
1459,8/14/2022,6:17:09 PM,20.043,161.5,temperate,2,1,1
1460,8/14/2022,6:47:09 PM,19.948,161.5,temperate,2,1,1
1461,8/14/2022,7:17:09 PM,19.853,0,temperate,2,1,1
1462,8/14/2022,7:47:09 PM,19.853,0,temperate,2,1,1
1463,8/14/2022,8:17:09 PM,19.853,0,temperate,2,1,1
1464,8/14/2022,8:47:09 PM,19.853,0,temperate,2,1,1
1465,8/14/2022,9:17:09 PM,19.853,0,temperate,2,1,1
1466,8/14/2022,9:47:09 PM,19.853,0,temperate,2,1,1
1467,8/14/2022,10:17:09 PM,19.853,0,temperate,2,1,1
1468,8/14/2022,10:47:09 PM,19.853,0,temperate,2,1,1
1469,8/14/2022,11:17:09 PM,19.853,0,temperate,2,1,1
1470,8/14/2022,11:47:09 PM,19.853,0,temperate,2,1,1
1471,8/15/2022,12:17:09 AM,19.853,0,temperate,2,1,1
1472,8/15/2022,12:47:09 AM,19.853,0,temperate,2,1,1
1473,8/15/2022,1:17:09 AM,19.853,0,temperate,2,1,1
1474,8/15/2022,1:47:09 AM,19.853,0,temperate,2,1,1
1475,8/15/2022,2:17:09 AM,19.853,0,temperate,2,1,1
1476,8/15/2022,2:47:09 AM,19.853,0,temperate,2,1,1
1477,8/15/2022,3:17:09 AM,19.853,0,temperate,2,1,1
1478,8/15/2022,3:47:09 AM,19.853,0,temperate,2,1,1
1479,8/15/2022,4:17:09 AM,19.853,0,temperate,2,1,1
1480,8/15/2022,4:47:09 AM,19.853,0,temperate,2,1,1
1481,8/15/2022,5:17:09 AM,19.853,0,temperate,2,1,1
1482,8/15/2022,5:47:09 AM,19.853,0,temperate,2,1,1
1483,8/15/2022,6:17:09 AM,19.853,161.5,temperate,2,1,1
1484,8/15/2022,6:47:09 AM,19.853,161.5,temperate,2,1,1
1485,8/15/2022,7:17:09 AM,19.948,0,temperate,2,1,1
1486,8/15/2022,7:47:09 AM,19.948,688.9,temperate,2,1,1
1487,8/15/2022,8:17:09 AM,19.948,269.1,temperate,2,1,1
1488,8/15/2022,8:47:09 AM,20.615,0,temperate,2,1,1
1489,8/15/2022,9:17:09 AM,19.853,21.5,temperate,2,1,1
1490,8/15/2022,9:47:09 AM,19.853,10.8,temperate,2,1,1
1491,8/15/2022,10:17:09 AM,19.853,10.8,temperate,2,1,1
1492,8/15/2022,10:47:09 AM,19.853,0,temperate,2,1,1
1493,8/15/2022,11:17:09 AM,19.853,0,temperate,2,1,1
1494,8/15/2022,11:47:09 AM,19.853,150.7,temperate,2,1,1
1495,8/15/2022,12:17:09 PM,19.853,183,temperate,2,1,1
1496,8/15/2022,12:47:09 PM,19.853,172.2,temperate,2,1,1
1497,8/15/2022,1:17:09 PM,19.853,538.2,temperate,2,1,1
1498,8/15/2022,1:47:09 PM,19.853,322.9,temperate,2,1,1
1499,8/15/2022,2:17:09 PM,19.853,0,temperate,2,1,1
1500,8/15/2022,2:47:09 PM,19.853,64.6,temperate,2,1,1
1501,8/15/2022,3:17:09 PM,19.853,10.8,temperate,2,1,1
1502,8/15/2022,3:47:09 PM,19.853,96.9,temperate,2,1,1
1503,8/15/2022,4:17:09 PM,19.853,10.8,temperate,2,1,1
1504,8/15/2022,4:47:09 PM,19.853,0,temperate,2,1,1
1505,8/15/2022,5:17:09 PM,19.853,204.5,temperate,2,1,1
1506,8/15/2022,5:47:09 PM,19.853,193.8,temperate,2,1,1
1507,8/15/2022,6:17:09 PM,19.853,602.8,temperate,2,1,1
1508,8/15/2022,6:47:09 PM,19.853,441.3,temperate,2,1,1
1509,8/15/2022,7:17:09 PM,19.853,0,temperate,2,1,1
1510,8/15/2022,7:47:09 PM,19.853,0,temperate,2,1,1
1511,8/15/2022,8:17:09 PM,19.853,0,temperate,2,1,1
1512,8/15/2022,8:47:09 PM,19.853,0,temperate,2,1,1
1513,8/15/2022,9:17:09 PM,19.853,0,temperate,2,1,1
1514,8/15/2022,9:47:09 PM,19.853,0,temperate,2,1,1
1515,8/15/2022,10:17:09 PM,19.853,0,temperate,2,1,1
1516,8/15/2022,10:47:09 PM,19.853,0,temperate,2,1,1
1517,8/15/2022,11:17:09 PM,19.853,0,temperate,2,1,1
1518,8/15/2022,11:47:09 PM,19.853,0,temperate,2,1,1
1519,8/16/2022,12:17:09 AM,19.853,0,temperate,2,0,1
1520,8/16/2022,12:47:09 AM,19.853,0,temperate,2,0,1
1521,8/16/2022,1:17:09 AM,19.853,0,temperate,2,0,1
1522,8/16/2022,1:47:09 AM,19.853,0,temperate,2,0,1
1523,8/16/2022,2:17:09 AM,19.853,0,temperate,2,0,1
1524,8/16/2022,2:47:09 AM,19.853,0,temperate,2,0,1
1525,8/16/2022,3:17:09 AM,19.853,0,temperate,2,0,1
1526,8/16/2022,3:47:09 AM,19.853,0,temperate,2,0,1
1527,8/16/2022,4:17:09 AM,19.853,0,temperate,2,0,1
1528,8/16/2022,4:47:09 AM,19.853,0,temperate,2,0,1
1529,8/16/2022,5:17:09 AM,19.853,0,temperate,2,0,1
1530,8/16/2022,5:47:09 AM,19.853,0,temperate,2,0,1
1531,8/16/2022,6:17:09 AM,19.853,0,temperate,2,0,1
1532,8/16/2022,6:47:09 AM,19.853,0,temperate,2,0,1
1533,8/16/2022,7:17:09 AM,19.853,32.3,temperate,2,0,1
1534,8/16/2022,7:47:09 AM,19.853,301.4,temperate,2,0,1
1535,8/16/2022,8:17:09 AM,19.853,10.8,temperate,2,0,1
1536,8/16/2022,8:47:09 AM,19.853,10.8,temperate,2,0,1
1537,8/16/2022,9:17:09 AM,19.853,10.8,temperate,2,0,1
1538,8/16/2022,9:47:09 AM,19.853,10.8,temperate,2,0,1
1539,8/16/2022,10:17:09 AM,19.853,32.3,temperate,2,0,1
1540,8/16/2022,10:47:09 AM,19.853,387.5,temperate,2,0,1
1541,8/16/2022,11:17:09 AM,19.853,0,temperate,2,0,1
1542,8/16/2022,11:47:09 AM,19.853,10.8,temperate,2,0,1
1543,8/16/2022,12:17:09 PM,22.908,0,temperate,2,0,1
1544,8/16/2022,12:47:09 PM,19.948,0,temperate,2,0,1
1545,8/16/2022,1:17:09 PM,19.853,0,temperate,2,0,1
1546,8/16/2022,1:47:09 PM,19.853,0,temperate,2,0,1
1547,8/16/2022,2:17:09 PM,19.853,0,temperate,2,0,1
1548,8/16/2022,2:47:09 PM,19.853,10.8,temperate,2,0,1
1549,8/16/2022,3:17:09 PM,19.853,0,temperate,2,0,1
1550,8/16/2022,3:47:09 PM,19.853,0,temperate,2,0,1
1551,8/16/2022,4:17:09 PM,19.853,0,temperate,2,0,1
1552,8/16/2022,4:47:09 PM,19.853,0,temperate,2,0,1
1553,8/16/2022,5:17:09 PM,19.853,0,temperate,2,0,1
1554,8/16/2022,5:47:09 PM,19.853,0,temperate,2,0,1
1555,8/16/2022,6:17:09 PM,19.853,0,temperate,2,0,1
1556,8/16/2022,6:47:09 PM,19.853,0,temperate,2,0,1
1557,8/16/2022,7:17:09 PM,19.853,0,temperate,2,0,1
1558,8/16/2022,7:47:09 PM,19.853,0,temperate,2,0,1
1559,8/16/2022,8:17:09 PM,19.853,0,temperate,2,0,1
1560,8/16/2022,8:47:09 PM,19.853,0,temperate,2,0,1
1561,8/16/2022,9:17:09 PM,19.853,0,temperate,2,0,1
1562,8/16/2022,9:47:09 PM,19.853,0,temperate,2,0,1
1563,8/16/2022,10:17:09 PM,19.853,0,temperate,2,0,1
1564,8/16/2022,10:47:09 PM,19.853,0,temperate,2,0,1
1565,8/16/2022,11:17:09 PM,19.853,0,temperate,2,0,1
1566,8/16/2022,11:47:09 PM,19.853,0,temperate,2,0,1
1567,8/17/2022,12:17:09 AM,19.853,0,temperate,2,0,1
1568,8/17/2022,12:47:09 AM,19.853,0,temperate,2,0,1
1569,8/17/2022,1:17:09 AM,19.853,0,temperate,2,0,1
1570,8/17/2022,1:47:09 AM,19.853,0,temperate,2,0,1
1571,8/17/2022,2:17:09 AM,19.853,0,temperate,2,0,1
1572,8/17/2022,2:47:09 AM,19.853,0,temperate,2,0,1
1573,8/17/2022,3:17:09 AM,19.853,0,temperate,2,0,1
1574,8/17/2022,3:47:09 AM,19.853,0,temperate,2,0,1
1575,8/17/2022,4:17:09 AM,19.853,0,temperate,2,0,1
1576,8/17/2022,4:47:09 AM,19.853,0,temperate,2,0,1
1577,8/17/2022,5:17:09 AM,19.853,0,temperate,2,0,1
1578,8/17/2022,5:47:09 AM,19.853,0,temperate,2,0,1
1579,8/17/2022,6:17:09 AM,19.853,0,temperate,2,0,1
1580,8/17/2022,6:47:09 AM,19.853,0,temperate,2,0,1
1581,8/17/2022,7:17:09 AM,19.948,10.8,temperate,2,0,1
1582,8/17/2022,7:47:09 AM,19.948,0,temperate,2,0,1
1583,8/17/2022,8:17:09 AM,19.948,32.3,temperate,2,0,1
1584,8/17/2022,8:47:09 AM,19.948,0,temperate,2,0,1
1585,8/17/2022,9:17:09 AM,19.948,0,temperate,2,0,1
1586,8/17/2022,9:47:09 AM,19.948,0,temperate,2,0,1
1587,8/17/2022,10:17:09 AM,19.948,32.3,temperate,2,0,1
1588,8/17/2022,10:47:09 AM,19.948,0,temperate,2,0,1
1589,8/17/2022,11:17:09 AM,19.853,21.5,temperate,2,0,1
1590,8/17/2022,11:47:09 AM,19.853,0,temperate,2,0,1
1591,8/17/2022,12:17:09 PM,19.853,0,temperate,2,0,1
1592,8/17/2022,12:47:09 PM,20.805,193.8,temperate,2,0,1
1593,8/17/2022,1:17:09 PM,20.138,635.1,temperate,2,0,1
1594,8/17/2022,1:47:09 PM,20.138,204.5,temperate,2,0,1
1595,8/17/2022,2:17:09 PM,20.138,635.1,temperate,2,0,1
1596,8/17/2022,2:47:09 PM,20.138,172.2,temperate,2,0,1
1597,8/17/2022,3:17:09 PM,20.138,419.8,temperate,2,0,1
1598,8/17/2022,3:47:09 PM,20.138,215.3,temperate,2,0,1
1599,8/17/2022,4:17:09 PM,20.138,193.8,temperate,2,0,1
1600,8/17/2022,4:47:09 PM,20.138,204.5,temperate,2,0,1
1601,8/17/2022,5:17:09 PM,20.138,204.5,temperate,2,0,1
1602,8/17/2022,5:47:09 PM,20.138,172.2,temperate,2,0,1
1603,8/17/2022,6:17:09 PM,20.138,592,temperate,2,0,1
1604,8/17/2022,6:47:09 PM,20.138,226,temperate,2,0,1
1605,8/17/2022,7:17:09 PM,20.138,172.2,temperate,2,0,1
1606,8/17/2022,7:47:09 PM,20.138,161.5,temperate,2,0,1
1607,8/17/2022,8:17:09 PM,20.043,172.2,temperate,2,0,1
1608,8/17/2022,8:47:09 PM,20.043,161.5,temperate,2,0,1
1609,8/17/2022,9:17:09 PM,20.138,0,temperate,2,0,1
1610,8/17/2022,9:47:09 PM,20.138,0,temperate,2,0,1
1611,8/17/2022,10:17:09 PM,20.043,0,temperate,2,0,1
1612,8/17/2022,10:47:09 PM,20.043,0,temperate,2,0,1
1613,8/17/2022,11:17:09 PM,20.138,0,temperate,2,0,1
1614,8/17/2022,11:47:09 PM,20.138,0,temperate,2,0,1
1615,8/18/2022,12:17:09 AM,20.138,0,temperate,2,0,1
1616,8/18/2022,12:47:09 AM,20.138,0,temperate,2,0,1
1617,8/18/2022,1:17:09 AM,20.138,0,temperate,2,0,1
1618,8/18/2022,1:47:09 AM,20.138,0,temperate,2,0,1
1619,8/18/2022,2:17:09 AM,20.138,0,temperate,2,0,1
1620,8/18/2022,2:47:09 AM,20.138,0,temperate,2,0,1
1621,8/18/2022,3:17:09 AM,20.234,0,temperate,2,0,1
1622,8/18/2022,3:47:09 AM,20.234,0,temperate,2,0,1
1623,8/18/2022,4:17:09 AM,20.234,0,temperate,2,0,1
1624,8/18/2022,4:47:09 AM,20.234,0,temperate,2,0,1
1625,8/18/2022,5:17:09 AM,20.234,0,temperate,2,0,1
1626,8/18/2022,5:47:09 AM,20.234,0,temperate,2,0,1
1627,8/18/2022,6:17:09 AM,20.234,0,temperate,2,0,1
1628,8/18/2022,6:47:09 AM,20.234,0,temperate,2,0,1
1629,8/18/2022,7:17:09 AM,20.234,0,temperate,2,0,1
1630,8/18/2022,7:47:09 AM,20.234,0,temperate,2,0,1
1631,8/18/2022,8:17:09 AM,20.234,0,temperate,2,0,1
1632,8/18/2022,8:47:09 AM,20.234,43.1,temperate,2,0,1
1633,8/18/2022,9:17:09 AM,20.234,452.1,temperate,2,0,1
1634,8/18/2022,9:47:09 AM,20.234,86.1,temperate,2,0,1
1635,8/18/2022,10:17:09 AM,20.234,441.3,temperate,2,0,1
1636,8/18/2022,10:47:09 AM,20.234,10.8,temperate,2,0,1
1637,8/18/2022,11:17:09 AM,20.234,21.5,temperate,2,0,1
1638,8/18/2022,11:47:09 AM,20.234,290.6,temperate,2,0,1
1639,8/18/2022,12:17:09 PM,20.234,0,temperate,2,0,1
1640,8/18/2022,12:47:09 PM,20.234,10.8,temperate,2,0,1
1641,8/18/2022,1:17:09 PM,20.234,193.8,temperate,2,0,1
1642,8/18/2022,1:47:09 PM,20.329,21.5,temperate,2,0,1
1643,8/18/2022,2:17:09 PM,20.329,484.4,temperate,2,0,1
1644,8/18/2022,2:47:09 PM,20.996,183,temperate,2,0,1
1645,8/18/2022,3:17:09 PM,20.138,516.7,temperate,2,0,1
1646,8/18/2022,3:47:09 PM,19.948,10.8,temperate,2,0,1
1647,8/18/2022,4:17:09 PM,20.043,10.8,temperate,2,0,1
1648,8/18/2022,4:47:09 PM,20.043,10.8,temperate,2,0,1
1649,8/18/2022,5:17:09 PM,19.948,10.8,temperate,2,0,1
1650,8/18/2022,5:47:09 PM,19.948,10.8,temperate,2,0,1
1651,8/18/2022,6:17:09 PM,20.043,505.9,temperate,2,0,1
1652,8/18/2022,6:47:09 PM,19.948,430.6,temperate,2,0,1
1653,8/18/2022,7:17:09 PM,19.948,0,temperate,2,0,1
1654,8/18/2022,7:47:09 PM,19.948,0,temperate,2,0,1
1655,8/18/2022,8:17:09 PM,19.948,0,temperate,2,0,1
1656,8/18/2022,8:47:09 PM,19.948,0,temperate,2,0,1
1657,8/18/2022,9:17:09 PM,20.043,0,temperate,2,0,1
1658,8/18/2022,9:47:09 PM,20.043,0,temperate,2,0,1
1659,8/18/2022,10:17:09 PM,20.043,0,temperate,2,0,1
1660,8/18/2022,10:47:09 PM,19.948,0,temperate,2,0,1
1661,8/18/2022,11:17:09 PM,20.043,0,temperate,2,0,1
1662,8/18/2022,11:47:09 PM,20.043,0,temperate,2,0,1
1663,8/19/2022,12:17:09 AM,20.043,0,temperate,2,0,1
1664,8/19/2022,12:47:09 AM,20.043,0,temperate,2,0,1
1665,8/19/2022,1:17:09 AM,20.043,0,temperate,2,0,1
1666,8/19/2022,1:47:09 AM,20.043,0,temperate,2,0,1
1667,8/19/2022,2:17:09 AM,20.043,0,temperate,2,0,1
1668,8/19/2022,2:47:09 AM,20.043,0,temperate,2,0,1
1669,8/19/2022,3:17:09 AM,20.043,0,temperate,2,0,1
1670,8/19/2022,3:47:09 AM,20.043,0,temperate,2,0,1
1671,8/19/2022,4:17:09 AM,20.043,0,temperate,2,0,1
1672,8/19/2022,4:47:09 AM,20.043,0,temperate,2,0,1
1673,8/19/2022,5:17:09 AM,20.043,0,temperate,2,0,1
1674,8/19/2022,5:47:09 AM,19.948,0,temperate,2,0,1
1675,8/19/2022,6:17:09 AM,20.043,0,temperate,2,0,1
1676,8/19/2022,6:47:09 AM,20.043,0,temperate,2,0,1
1677,8/19/2022,7:17:09 AM,20.043,0,temperate,2,0,1
1678,8/19/2022,7:47:09 AM,20.043,484.4,temperate,2,0,1
1679,8/19/2022,8:17:09 AM,20.043,75.3,temperate,2,0,1
1680,8/19/2022,8:47:09 AM,20.043,10.8,temperate,2,0,1
1681,8/19/2022,9:17:09 AM,20.043,32.3,temperate,2,0,1
1682,8/19/2022,9:47:09 AM,20.043,10.8,temperate,2,0,1
1683,8/19/2022,10:17:09 AM,20.043,0,temperate,2,0,1
1684,8/19/2022,10:47:09 AM,20.043,21.5,temperate,2,0,1
1685,8/19/2022,11:17:09 AM,20.043,613.5,temperate,2,0,1
1686,8/19/2022,11:47:09 AM,20.043,667.4,temperate,2,0,1
1687,8/19/2022,12:17:09 PM,20.043,667.4,temperate,2,0,1
1688,8/19/2022,12:47:09 PM,20.043,387.5,temperate,2,0,1
1689,8/19/2022,1:17:09 PM,20.043,129.2,temperate,2,0,1
1690,8/19/2022,1:47:09 PM,20.043,161.5,temperate,2,0,1
1691,8/19/2022,2:17:09 PM,20.043,139.9,temperate,2,0,1
1692,8/19/2022,2:47:09 PM,19.948,75.3,temperate,2,0,1
1693,8/19/2022,3:17:09 PM,20.043,366,temperate,2,0,1
1694,8/19/2022,3:47:09 PM,19.948,75.3,temperate,2,0,1
1695,8/19/2022,4:17:09 PM,20.043,236.8,temperate,2,0,1
1696,8/19/2022,4:47:09 PM,19.853,226,temperate,2,0,1
1697,8/19/2022,5:17:09 PM,19.853,613.5,temperate,2,0,1
1698,8/19/2022,5:47:09 PM,19.853,602.8,temperate,2,0,1
1699,8/19/2022,6:17:09 PM,19.853,10.8,temperate,2,0,1
1700,8/19/2022,6:47:09 PM,19.948,387.5,temperate,2,0,1
1701,8/19/2022,7:17:09 PM,19.948,0,temperate,2,0,1
1702,8/19/2022,7:47:09 PM,20.043,0,temperate,2,0,1
1703,8/19/2022,8:17:09 PM,19.948,0,temperate,2,0,1
1704,8/19/2022,8:47:09 PM,19.948,0,temperate,2,0,1
1705,8/19/2022,9:17:09 PM,19.948,0,temperate,2,0,1
1706,8/19/2022,9:47:09 PM,19.948,0,temperate,2,0,1
1707,8/19/2022,10:17:09 PM,19.948,0,temperate,2,0,1
1708,8/19/2022,10:47:09 PM,20.043,0,temperate,2,0,1
1709,8/19/2022,11:17:09 PM,19.948,204.5,temperate,2,0,1
1710,8/19/2022,11:47:09 PM,20.043,0,temperate,2,0,1
1711,8/20/2022,12:17:09 AM,19.948,0,temperate,2,0,1
1712,8/20/2022,12:47:09 AM,20.043,0,temperate,2,0,1
1713,8/20/2022,1:17:09 AM,19.948,0,temperate,2,0,1
1714,8/20/2022,1:47:09 AM,19.948,0,temperate,2,0,1
1715,8/20/2022,2:17:09 AM,20.043,0,temperate,2,0,1
1716,8/20/2022,2:47:09 AM,19.948,0,temperate,2,0,1
1717,8/20/2022,3:17:09 AM,19.948,0,temperate,2,0,1
1718,8/20/2022,3:47:09 AM,19.948,0,temperate,2,0,1
1719,8/20/2022,4:17:09 AM,20.043,0,temperate,2,0,1
1720,8/20/2022,4:47:09 AM,20.043,0,temperate,2,0,1
1721,8/20/2022,5:17:09 AM,19.948,0,temperate,2,0,1
1722,8/20/2022,5:47:09 AM,19.948,0,temperate,2,0,1
1723,8/20/2022,6:17:09 AM,19.948,0,temperate,2,0,1
1724,8/20/2022,6:47:09 AM,19.948,0,temperate,2,0,1
1725,8/20/2022,7:17:09 AM,20.043,10.8,temperate,2,0,1
1726,8/20/2022,7:47:09 AM,20.043,409,temperate,2,0,1
1727,8/20/2022,8:17:09 AM,20.043,0,temperate,2,0,1
1728,8/20/2022,8:47:09 AM,20.043,301.4,temperate,2,0,1
1729,8/20/2022,9:17:09 AM,20.043,10.8,temperate,2,0,1
1730,8/20/2022,9:47:09 AM,20.043,161.5,temperate,2,0,1
1731,8/20/2022,10:17:09 AM,20.043,581.3,temperate,2,0,1
1732,8/20/2022,10:47:09 AM,20.043,193.8,temperate,2,0,1
1733,8/20/2022,11:17:09 AM,20.043,462.9,temperate,2,0,1
1734,8/20/2022,11:47:09 AM,20.043,193.8,temperate,2,0,1
1735,8/20/2022,12:17:09 PM,20.043,183,temperate,2,0,1
1736,8/20/2022,12:47:09 PM,20.043,32.3,temperate,2,0,1
1737,8/20/2022,1:17:09 PM,20.043,10.8,temperate,2,0,1
1738,8/20/2022,1:47:09 PM,20.043,602.8,temperate,2,0,1
1739,8/20/2022,2:17:09 PM,20.043,215.3,temperate,2,0,1
1740,8/20/2022,2:47:09 PM,20.043,204.5,temperate,2,0,1
1741,8/20/2022,3:17:09 PM,20.043,204.5,temperate,2,0,1
1742,8/20/2022,3:47:09 PM,20.043,193.8,temperate,2,0,1
1743,8/20/2022,4:17:09 PM,20.043,193.8,temperate,2,0,1
1744,8/20/2022,4:47:09 PM,20.043,592,temperate,2,0,1
1745,8/20/2022,5:17:09 PM,20.043,193.8,temperate,2,0,1
1746,8/20/2022,5:47:09 PM,20.043,172.2,temperate,2,0,1
1747,8/20/2022,6:17:09 PM,20.043,193.8,temperate,2,0,1
1748,8/20/2022,6:47:09 PM,20.138,161.5,temperate,2,0,1
1749,8/20/2022,7:17:09 PM,20.043,139.9,temperate,2,0,1
1750,8/20/2022,7:47:09 PM,20.043,183,temperate,2,0,1
1751,8/20/2022,8:17:09 PM,20.138,161.5,temperate,2,0,1
1752,8/20/2022,8:47:09 PM,20.138,183,temperate,2,0,1
1753,8/20/2022,9:17:09 PM,20.138,172.2,temperate,2,0,1
1754,8/20/2022,9:47:09 PM,20.043,172.2,temperate,2,0,1
1755,8/20/2022,10:17:09 PM,20.043,172.2,temperate,2,0,1
1756,8/20/2022,10:47:09 PM,20.043,161.5,temperate,2,0,1
1757,8/20/2022,11:17:09 PM,20.138,172.2,temperate,2,0,1
1758,8/20/2022,11:47:09 PM,20.138,172.2,temperate,2,0,1
1759,8/21/2022,12:17:09 AM,20.138,161.5,temperate,3,1,0
1760,8/21/2022,12:47:09 AM,20.138,172.2,temperate,3,1,0
1761,8/21/2022,1:17:09 AM,20.138,0,temperate,3,1,0
1762,8/21/2022,1:47:09 AM,20.138,0,temperate,3,1,0
1763,8/21/2022,2:17:09 AM,20.138,0,temperate,3,1,0
1764,8/21/2022,2:47:09 AM,20.138,0,temperate,3,1,0
1765,8/21/2022,3:17:09 AM,20.138,0,temperate,3,1,0
1766,8/21/2022,3:47:09 AM,20.138,0,temperate,3,1,0
1767,8/21/2022,4:17:09 AM,20.138,0,temperate,3,1,0
1768,8/21/2022,4:47:09 AM,20.138,0,temperate,3,1,0
1769,8/21/2022,5:17:09 AM,20.138,0,temperate,3,1,0
1770,8/21/2022,5:47:09 AM,20.138,0,temperate,3,1,0
1771,8/21/2022,6:17:09 AM,20.138,0,temperate,3,1,0
1772,8/21/2022,6:47:09 AM,20.138,0,temperate,3,1,0
1773,8/21/2022,7:17:09 AM,20.138,0,temperate,3,1,0
1774,8/21/2022,7:47:09 AM,20.138,279.9,temperate,3,1,0
1775,8/21/2022,8:17:09 AM,20.043,516.7,temperate,3,1,0
1776,8/21/2022,8:47:09 AM,20.138,183,temperate,3,1,0
1777,8/21/2022,9:17:09 AM,20.138,183,temperate,3,1,0
1778,8/21/2022,9:47:09 AM,20.138,581.3,temperate,3,1,0
1779,8/21/2022,10:17:09 AM,20.138,204.5,temperate,3,1,0
1780,8/21/2022,10:47:09 AM,20.043,183,temperate,3,1,0
1781,8/21/2022,11:17:09 AM,20.138,183,temperate,3,1,0
1782,8/21/2022,11:47:09 AM,20.138,581.3,temperate,3,1,0
1783,8/21/2022,12:17:09 PM,20.138,215.3,temperate,3,1,0
1784,8/21/2022,12:47:09 PM,20.138,172.2,temperate,3,1,0
1785,8/21/2022,1:17:09 PM,20.138,53.8,temperate,3,1,0
1786,8/21/2022,1:47:09 PM,20.138,21.5,temperate,3,1,0
1787,8/21/2022,2:17:09 PM,20.138,484.4,temperate,3,1,0
1788,8/21/2022,2:47:09 PM,20.234,462.9,temperate,3,1,0
1789,8/21/2022,3:17:09 PM,20.329,387.5,temperate,3,1,0
1790,8/21/2022,3:47:09 PM,20.234,495.1,temperate,3,1,0
1791,8/21/2022,4:17:09 PM,20.138,366,temperate,3,1,0
1792,8/21/2022,4:47:09 PM,20.996,0,temperate,3,1,0
1793,8/21/2022,5:17:09 PM,20.138,0,temperate,3,1,0
1794,8/21/2022,5:47:09 PM,20.138,183,temperate,3,1,0
1795,8/21/2022,6:17:09 PM,20.138,0,temperate,3,1,0
1796,8/21/2022,6:47:09 PM,20.138,226,temperate,3,1,0
1797,8/21/2022,7:17:09 PM,20.138,0,temperate,3,1,0
1798,8/21/2022,7:47:09 PM,20.043,0,temperate,3,1,0
1799,8/21/2022,8:17:09 PM,20.138,0,temperate,3,1,0
1800,8/21/2022,8:47:09 PM,20.043,0,temperate,3,1,0
1801,8/21/2022,9:17:09 PM,20.043,0,temperate,3,1,0
1802,8/21/2022,9:47:09 PM,20.043,0,temperate,3,1,0
1803,8/21/2022,10:17:09 PM,20.043,0,temperate,3,1,0
1804,8/21/2022,10:47:09 PM,20.043,0,temperate,3,1,0
1805,8/21/2022,11:17:09 PM,20.043,0,temperate,3,1,0
1806,8/21/2022,11:47:09 PM,20.043,0,temperate,3,1,0
1807,8/22/2022,12:17:09 AM,20.043,0,temperate,3,1,0
1808,8/22/2022,12:47:09 AM,20.043,0,temperate,3,1,0
1809,8/22/2022,1:17:09 AM,20.043,0,temperate,3,1,0
1810,8/22/2022,1:47:09 AM,20.043,0,temperate,3,1,0
1811,8/22/2022,2:17:09 AM,20.043,0,temperate,3,1,0
1812,8/22/2022,2:47:09 AM,20.043,0,temperate,3,1,0
1813,8/22/2022,3:17:09 AM,20.043,0,temperate,3,1,0
1814,8/22/2022,3:47:09 AM,20.043,0,temperate,3,1,0
1815,8/22/2022,4:17:09 AM,20.043,0,temperate,3,1,0
1816,8/22/2022,4:47:09 AM,20.043,0,temperate,3,1,0
1817,8/22/2022,5:17:09 AM,20.043,0,temperate,3,1,0
1818,8/22/2022,5:47:09 AM,20.043,0,temperate,3,1,0
1819,8/22/2022,6:17:09 AM,20.043,0,temperate,3,1,0
1820,8/22/2022,6:47:09 AM,20.043,0,temperate,3,1,0
1821,8/22/2022,7:17:09 AM,20.043,0,temperate,3,1,0
1822,8/22/2022,7:47:09 AM,20.043,10.8,temperate,3,1,0
1823,8/22/2022,8:17:09 AM,20.043,0,temperate,3,1,0
1824,8/22/2022,8:47:09 AM,20.043,21.5,temperate,3,1,0
1825,8/22/2022,9:17:09 AM,20.043,172.2,temperate,3,1,0
1826,8/22/2022,9:47:09 AM,20.043,215.3,temperate,3,1,0
