row_number,exp_num,subrun,N_species,N_dose,temp,food,sym_state,treat_ID,beetag,image_day,beetag_day_concat,image_name,beetag_exprun_day,CoralR,CoralG,CoralB,RedR,RedG,RedB,GreenR,GreenG,GreenB,BlueR,BlueG,BlueB,Red,Green,Blue,QC_or_no
568,2,A,N,0,30,F,A,CNTRL_30_F_A,B25G44,11,B25G44_day11,B25G44_2A_day11.JPG,B25G44_exp2A_day11,157.4298,111.119,72.96432,189.2153,19.16829,28.334,86.29743,142.7293,33.50949,120.2734,146.8573,169.3132,0.46088,0.44275,0.26619,0
569,2,A,N,0,30,F,A,CNTRL_30_F_A,B25G45,11,B25G45_day11,B25G45_2A_day11.JPG,B25G45_exp2A_day11,116.082,61.64323,32.54334,185.0125,19.79496,32.45219,82.26679,141.2988,36.63588,124.8796,155.6812,181.509,0.45652,0.34039,0.028967,0
570,2,A,N,0,30,F,S,CNTRL_30_F_S,B25G46,11,B25G46_day11,B25G46_2A_day11.JPG,B25G46_exp2A_day11,119.0763,74.39885,45.93214,183.5103,17.85359,32.19426,75.89358,135.3772,33.19349,122.7673,153.7638,179.1286,0.42216,0.36582,0.11276,0
571,2,A,N,0,30,F,S,CNTRL_30_F_S,B25G47,11,B25G47_day11,B25G47_2A_day11.JPG,B25G47_exp2A_day11,127.6544,79.07755,40.19777,196.0752,31.77466,44.56911,77.52511,149.3583,46.44035,112.4078,155.2407,187.2886,0.48377,0.43529,-0.00843,0
572,2,A,N,0,30,S,A,CNTRL_30_S_A,B26G48,11,B26G48_day11,B26G48_2A_day11.JPG,B26G48_exp2A_day11,110.2772,75.38121,51.18946,178.1953,17.79518,29.97239,82.58347,147.4053,41.01728,115.4754,150.6025,178.8684,0.37642,0.31082,0.15184,0
573,2,A,N,0,30,S,A,CNTRL_30_S_A,B26G49,11,B26G49_day11,B26G49_2A_day11.JPG,B26G49_exp2A_day11,84.5739,52.4959,36.3221,219.0195,30.30749,39.04153,106.5498,162.3861,44.16735,143.3715,168.8263,192.1174,0.23516,0.17413,0.10124,0
574,2,A,N,0,30,S,A,CNTRL_30_S_A,B26G50,11,B26G50_day11,B26G50_2A_day11.JPG,B26G50_exp2A_day11,146.4568,106.9202,81.12523,177.5484,18.53598,32.49961,74.32487,137.1333,38.22741,104.787,136.9022,170.8554,0.47566,0.42709,0.28878,0
575,2,A,N,0,30,S,S,CNTRL_30_S_S,B26G51,11,B26G51_day11,B26G51_2A_day11.JPG,B26G51_exp2A_day11,117.5076,67.47956,40.12624,205.1471,32.14722,43.89128,87.28237,146.1124,42.03241,130.7903,160.755,184.8314,0.40621,0.31973,0.047925,0
576,2,A,N,0,30,S,S,CNTRL_30_S_S,B26G52,11,B26G52_day11,B26G52_2A_day11.JPG,B26G52_exp2A_day11,140.6265,83.04784,42.91047,179.9923,18.50223,29.63078,79.11127,139.6203,34.09822,112.9386,143.7366,171.1793,0.53961,0.45463,0.06671,0
577,2,A,N,1.5,20,F,A,N_1.5_20_F_A,G23Y2820,11,G23Y2820_day11,G23Y20_2A_day11.JPG,G23Y2820_exp2A_day11,135.5355,69.40804,30.34935,190.3505,28.82276,37.61584,93.73751,150.7909,42.02887,124.1971,155.8511,176.4769,0.54178,0.39576,-0.03776,0
578,2,A,N,1.5,20,F,A,N_1.5_20_F_A,G23Y5017,11,G23Y5017_day11,G23Y30_2A_day11.JPG,G23Y5017_exp2A_day11,58.8776,21.9304,15.372,194.2963,21.14039,31.30015,83.50557,148.3121,37.54562,141.3709,176.2921,203.6354,0.25028,0.087329,0.020917,0
579,2,A,N,1.5,20,S,A,N_1.5_20_S_A,G24Y40,11,G24Y40_day11,G24Y40_2A_day11.JPG,G24Y40_exp2A_day11,161.0958,127.7076,93.28836,170.3396,13.42215,24.59303,63.08875,120.2264,24.48372,99.082,126.9139,155.0892,0.48904,0.54541,0.43786,0
580,2,A,N,1.5,20,S,A,N_1.5_20_S_A,G24Y41,11,G24Y41_day11,G24Y41_2A_day11.JPG,G24Y41_exp2A_day11,107.3869,89.30581,77.0033,193.6487,19.8971,52.05601,78.91085,138.2902,64.2068,101.4969,128.6606,187.0461,0.2811,0.43358,0.18461,0
581,2,A,N,1.5,20,S,A,N_1.5_20_S_A,G24Y42,11,G24Y42_day11,G24Y42_2A_day11.JPG,G24Y42_exp2A_day11,122.1168,95.72925,79.68767,182.5827,17.3129,27.46333,75.6952,134.5385,32.23346,114.6352,145.2433,170.042,0.32568,0.27722,0.36348,0
582,2,A,N,1.5,20,S,S,N_1.5_20_S_S,G24Y43,11,G24Y43_day11,G24Y43_2A_day11.JPG,G24Y43_exp2A_day11,83.5461,37.4923,21.1361,203.056,32.61899,42.08728,97.68789,165.3783,54.59923,137.0824,175.0885,205.717,0.33627,0.17307,-0.01199,0
583,2,A,N,1.5,20,S,S,N_1.5_20_S_S,G24Y44,11,G24Y44_day11,G24Y44_2A_day11.JPG,G24Y44_exp2A_day11,89.8544,59.9969,45.5325,174.2175,19.87336,48.70994,71.35233,137.5694,61.46914,108.239,146.9854,204.1136,0.35169,0.34891,0.03407,0
584,2,A,N,1.5,30,F,A,N_1.5_30_F_A,G33Y94,11,G33Y94_day11,G33Y94_2A_day11.JPG,G33Y94_exp2A_day11,122.7771,71.725,40.61781,175.6272,13.73534,23.83082,99.69893,128.5511,153.4927,117.6755,185.9806,64.68316,0.45657,0.064099,0.30763,0
585,2,A,N,1.5,30,F,A,N_1.5_30_F_A,G33Y95,11,G33Y95_day11,G33Y95_2A_day11.JPG,G33Y95_exp2A_day11,141.1513,89.3921,64.44501,221.1782,39.7364,51.80699,119.6726,185.5949,63.30605,148.3536,181.9564,210.5448,0.40741,0.27314,0.12371,0
586,2,A,N,1.5,30,F,A,N_1.5_30_F_A,G33Y97,11,G33Y97_day11,G33Y97_2A_day11.JPG,G33Y97_exp2A_day11,71.3243,53.8237,27.0874,227.7678,47.56105,61.08739,108.3141,175.9749,62.94498,152.4688,187.8933,218.7088,0.19326,0.25844,-0.00451,0
587,2,A,N,1.5,30,S,S,N_1.5_30_S_S,G34Y10,11,G34Y10_day11,G34Y10_2A_day11.JPG,G34Y10_exp2A_day11,144.4755,96.80227,63.91095,219.0735,50.31829,63.30499,90.02873,161.7987,63.64068,128.5297,172.3433,211.9199,0.46773,0.41231,0.038043,0
588,2,A,N,1.5,30,S,S,N_1.5_30_S_S,G34Y11,11,G34Y11_day11,G34Y11_2A_day11.JPG,G34Y11_exp2A_day11,110.9419,58.90777,27.17898,194.2295,14.19692,31.50117,100.1373,162.3428,52.36213,127.1094,156.7738,184.5591,0.4056,0.34714,-0.02046,0
589,2,A,N,1.5,30,S,A,N_1.5_30_S_A,G34Y3,11,G34Y3_day11,G34Y3_2A_day11.JPG,G34Y3_exp2A_day11,147.344,87.3921,79.97883,171.4001,21.64019,33.34025,70.39656,137.7304,39.36239,103.6654,141.3444,169.8299,0.58098,0.23222,0.30306,0
590,2,A,N,1.5,30,S,A,N_1.5_30_S_A,G34Y4,11,G34Y4_day11,G34Y4_2A_day11.JPG,G34Y4_exp2A_day11,171.6764,116.8683,98.21936,227.8976,56.15163,61.06567,98.93253,175.7173,69.79417,110.858,156.4429,189.3403,0.5102,0.27792,0.25175,0
591,2,A,N,1.5,30,S,A,N_1.5_30_S_A,G34Y5,11,G34Y5_day11,G34Y5_2A_day11.JPG,G34Y5_exp2A_day11,158.0269,117.2467,92.90155,214.8579,42.92516,53.6103,102.3846,172.032,61.05931,126.5525,165.5162,197.1076,0.42886,0.33234,0.25173,0
592,2,A,N,18,20,S,A,N_18_20_S_A,R10W45,11,R10W45_day11,R10W45_2A_day11.JPG,R10W45_exp2A_day11,112.9104,56.02775,28.98287,196.2245,27.63478,35.12199,94.67115,154.5976,41.48208,131.845,161.9864,186.2426,0.43599,0.27076,0.013094,0
593,2,A,N,18,20,S,A,N_18_20_S_A,R10W46,11,R10W46_day11,R10W46_2A_day11.JPG,R10W46_exp2A_day11,159.6324,116.4242,84.00913,206.6347,22.49846,36.37638,95.22066,149.6314,37.71353,132.4974,158.1704,177.3395,0.39352,0.39148,0.30975,0
594,2,A,N,18,20,S,A,N_18_20_S_A,R10W47,11,R10W47_day11,R10W47_2A_day11.JPG,R10W47_exp2A_day11,76.2617,42.8962,30.1077,206.1684,24.16546,37.55162,85.1809,144.91,41.16212,117.2712,147.7064,174.2891,0.25377,0.17563,0.07659,0
595,2,A,N,18,20,S,S,N_18_20_S_S,R10W48,11,R10W48_day11,R10W48_2A_day11.JPG,R10W48_exp2A_day11,135.2952,55.17462,23.66862,188.1824,19.4956,29.16649,77.16468,132.2043,27.39913,118.3646,144.4923,167.4067,0.58659,0.35076,-0.01822,0
596,2,A,N,18,20,S,S,N_18_20_S_S,R10W49,11,R10W49_day11,R10W49_2A_day11.JPG,R10W49_exp2A_day11,122.149,57.62907,26.90986,209.5528,27.83336,41.00878,101.8179,153.3954,46.06856,137.1742,160.7925,185.0312,0.44481,0.3327,-0.03598,0
597,2,A,N,18,30,F,A,N_18_30_F_A,R14W70,11,R14W70_day11,R14W70_2A_day11.JPG,R14W70_exp2A_day11,181.8752,129.7809,96.49981,221.5674,42.9408,53.52779,103.4195,171.567,59.36301,139.2252,176.7875,206.4508,0.49225,0.40231,0.22411,0
598,2,A,N,18,30,F,A,N_18_30_F_A,R14W71,11,R14W71_day11,R14W71_2A_day11.JPG,R14W71_exp2A_day11,165.6926,92.61164,86.63612,209.622,33.60449,45.63497,94.58197,156.929,52.5885,126.8884,160.7054,186.2086,0.53566,0.18771,0.28097,0
599,2,A,N,18,30,F,A,N_18_30_F_A,R14W72,11,R14W72_day11,R14W72_2A_day11.JPG,R14W72_exp2A_day11,130.3256,78.22758,69.46006,223.2158,47.28071,55.78855,104.6784,172.3641,62.91367,145.7435,182.7056,212.1549,0.39417,0.15832,0.1768,0
600,2,A,N,18,30,F,S,N_18_30_F_S,R14W73,11,R14W73_day11,R14W73_2A_day11.JPG,R14W73_exp2A_day11,141.6878,96.30653,51.64936,201.4625,30.32336,43.77537,101.3792,165.7268,52.33229,140.3882,174.4307,200.3522,0.4449,0.45608,0.041457,0
601,2,A,N,18,30,F,S,N_18_30_F_S,R14W74,11,R14W74_day11,R14W74_2A_day11.JPG,R14W74_exp2A_day11,87.7602,33.5902,19.4748,218.3441,35.62321,46.15938,109.28,169.4638,48.56079,142.8167,170.7846,193.2578,0.34112,0.14337,-0.01673,0
602,2,A,N,18,30,S,A,N_18_30_S_A,R15W75,11,R15W75_day11,R15W75_2A_day11.JPG,R15W75_exp2A_day11,137.6679,118.5166,82.03625,202.1934,26.67755,38.65534,94.71987,150.4611,44.84298,138.5095,166.5191,191.0374,0.29161,0.44046,0.26703,0
603,2,A,N,18,30,S,A,N_18_30_S_A,R15W76,11,R15W76_day11,R15W76_2A_day11.JPG,R15W76_exp2A_day11,69.8169,49.4208,40.8653,225.2547,45.76876,56.07895,103.6781,168.6426,62.00975,136.865,171.2479,198.526,0.18166,0.12717,0.11481,0
604,2,A,N,18,30,S,A,N_18_30_S_A,R15W77,11,R15W77_day11,R15W77_2A_day11.JPG,R15W77_exp2A_day11,112.1585,96.89712,52.76554,216.2696,36.82764,51.01005,104.3604,165.2889,58.57415,136.5567,167.66,195.066,0.25381,0.46393,0.064823,0
605,2,A,N,18,30,S,S,N_18_30_S_S,R15W78,11,R15W78_day11,R15W78_2A_day11.JPG,R15W78_exp2A_day11,129.3569,59.00741,57.08698,201.748,26.9018,39.26139,115.5326,172.396,52.72114,165.8755,192.2097,211.7073,0.45602,0.089659,0.16275,0
606,2,A,N,18,30,S,S,N_18_30_S_S,R15W79,11,R15W79_day11,R15W79_2A_day11.JPG,R15W79_exp2A_day11,141.6724,102.2094,69.31889,213.523,36.64711,47.63455,96.53348,159.5076,46.58066,133.3663,168.0789,194.0249,0.38846,0.36888,0.17334,0
607,2,A,N,18,20,F,S,N_18_20_F_S,R1W2,11,R1W2_day11,R1W2_2A_day11.JPG,R1W2_exp2A_day11,48.9906,18.5444,13.9878,215.6457,34.9055,44.84868,95.01995,149.1979,37.74418,131.5524,157.7723,177.1415,0.18933,0.060911,0.018051,0
608,2,A,N,18,20,F,A,N_18_20_F_A,R1W3,11,R1W3_day11,R1W3_2A_day11.JPG,R1W3_exp2A_day11,177.8356,141.1388,113.8261,182.5546,22.16911,36.11404,80.55947,143.5131,44.05423,106.4969,141.3122,171.6345,0.51051,0.47821,0.43303,0
609,2,A,N,18,20,F,A,N_18_20_F_A,R1W5,11,R1W5_day11,R1W5_2A_day11.JPG,R1W5_exp2A_day11,148.3861,130.6558,107.7758,169.4653,12.10691,29.06867,71.12525,128.3474,33.59668,106.7329,135.9942,164.8053,0.37144,0.45848,0.49498,0
610,2,A,N,18,20,F,A,N_18_20_F_A,R1W6,11,R1W6_day11,R1W6_2A_day11.JPG,R1W6_exp2A_day11,152.7536,129.7299,103.6886,176.5562,18.60636,34.59584,79.8029,148.2143,48.95082,106.2708,141.4678,180.0406,0.43198,0.47345,0.36419,0
611,2,A,N,18,20,F,S,N_18_20_F_S,R1W7,11,R1W7_day11,R1W7_2A_day11.JPG,R1W7_exp2A_day11,117.2528,62.20118,29.95348,177.4811,15.88732,28.17436,81.10302,140.227,38.66793,111.137,143.6464,171.7097,0.48125,0.37858,0.010226,0
612,2,A,N,5,30,F,A,N_5_30_F_A,Y12B62,11,Y12B62_day11,Y12B62_2A_day11.JPG,Y12B62_exp2A_day11,105.3698,66.04354,36.12929,215.275,41.35517,54.16093,94.28345,164.2756,58.17855,148.5502,188.3641,222.2712,0.35392,0.32211,-0.008,0
613,2,A,N,5,30,F,A,N_5_30_F_A,Y12B63,11,Y12B63_day11,Y12B63_2A_day11.JPG,Y12B63_exp2A_day11,141.0603,73.40022,59.59481,188.9382,25.82715,40.38825,68.33786,135.6771,36.05698,128.5823,168.6013,199.0489,0.55721,0.26245,0.13879,0
614,2,A,N,5,30,F,A,N_5_30_F_A,Y12B64,11,Y12B64_day11,Y12B64_2A_day11.JPG,Y12B64_exp2A_day11,130.457,112.6124,66.44234,201.4698,30.02982,46.3845,93.99612,155.4313,52.42261,141.3542,174.3197,200.8957,0.31674,0.52933,0.11947,0
615,2,A,N,5,30,F,S,N_5_30_F_S,Y12B65,11,Y12B65_day11,Y12B65_2A_day11.JPG,Y12B65_exp2A_day11,170.7948,108.3003,88.36827,198.3768,33.54111,46.43778,100.8861,169.157,60.03674,141.263,180.4611,210.0689,0.55571,0.30546,0.21052,0
616,2,A,N,5,30,F,S,N_5_30_F_S,Y12B67,11,Y12B67_day11,Y12B67_2A_day11.JPG,Y12B67_exp2A_day11,106.445,57.30231,45.17473,198.0381,37.09121,50.06506,84.6838,164.5562,57.22815,124.6814,172.6693,207.8152,0.41683,0.185,0.066016,0
617,2,A,N,5,30,S,A,N_5_30_S_A,Y13B70,11,Y13B70_day11,Y13B70_2A_day11.JPG,Y13B70_exp2A_day11,111.3955,88.59187,52.40332,219.6687,44.5391,53.86732,105.6675,173.1545,58.14488,138.8597,174.0412,203.0564,0.28425,0.35794,0.080172,0
618,2,A,N,5,30,S,A,N_5_30_S_A,Y13B71,11,Y13B71_day11,Y13B71_2A_day11.JPG,Y13B71_exp2A_day11,155.5235,101.235,77.7966,218.5153,38.59619,47.82471,103.0745,163.9855,54.29791,139.2495,170.5061,191.8212,0.43775,0.29205,0.21376,0
619,2,A,N,5,30,S,A,N_5_30_S_A,Y13B72,11,Y13B72_day11,Y13B72_2A_day11.JPG,Y13B72_exp2A_day11,112.8455,110.9714,91.4239,200.5284,34.1524,47.97051,88.28305,157.7456,56.23708,117.1387,156.5386,189.5816,0.22645,0.32987,0.32709,0
620,2,A,N,5,30,S,S,N_5_30_S_S,Y13B73,11,Y13B73_day11,Y13B73_2A_day11.JPG,Y13B73_exp2A_day11,154.8801,111.9072,78.89624,205.9389,35.88094,50.50382,102.5998,167.5113,56.47641,133.2742,167.3791,197.2274,0.44053,0.40161,0.17222,0
621,2,A,N,5,30,S,S,N_5_30_S_S,Y13B74,11,Y13B74_day11,Y13B74_2A_day11.JPG,Y13B74_exp2A_day11,135.3484,85.1544,50.54506,211.5234,31.76659,44.07237,97.87991,154.9658,42.82932,140.2581,167.4591,189.1484,0.41021,0.37062,0.087725,0
622,2,A,N,5,20,F,A,N_5_20_F_A,Y3B25,11,Y3B25_day11,Y3B25_2A_day11.JPG,Y3B25_exp2A_day11,154.9328,110.6716,71.8657,179.052,16.71767,28.12855,75.61064,139.2956,33.69511,109.5212,145.8438,177.8679,0.51719,0.49278,0.2289,0
623,2,A,N,5,20,F,A,N_5_20_F_A,Y3B26,11,Y3B26_day11,Y3B26_2A_day11.JPG,Y3B26_exp2A_day11,116.7063,105.0583,69.51347,177.8332,16.86656,31.10334,68.05112,132.5498,38.87982,106.7487,143.7706,179.5944,0.32838,0.51317,0.21909,0
624,2,A,N,5,20,F,A,N_5_20_F_A,Y3B27,11,Y3B27_day11,Y3B27_2A_day11.JPG,Y3B27_exp2A_day11,157.4169,131.3532,100.5765,177.2653,15.36275,29.97057,68.70754,131.0418,37.79114,103.9004,138.1717,175.0122,0.45298,0.55044,0.37825,0
625,2,A,N,5,20,F,S,N_5_20_F_S,Y3B28,11,Y3B28_day11,Y3B28_2A_day11.JPG,Y3B28_exp2A_day11,99.2819,56.6021,38.5197,180.3428,21.00434,34.34741,85.22986,153.1684,51.08854,115.7842,155.409,188.784,0.39055,0.24959,0.065442,0
626,2,A,N,5,20,F,S,N_5_20_F_S,Y3B29,11,Y3B29_day11,Y3B29_2A_day11.JPG,Y3B29_exp2A_day11,116.2095,59.03917,28.85766,174.7963,12.62922,24.15125,79.92698,138.974,30.35033,112.6635,142.8969,165.1587,0.48334,0.33773,0.041986,0
627,2,A,N,5,20,S,A,N_5_20_S_A,Y4B30,11,Y4B30_day11,Y4B30_2A_day11.JPG,Y4B30_exp2A_day11,118.3698,98.06911,65.79697,187.2041,21.58529,34.57902,78.34544,143.1308,37.67222,112.8406,146.0045,179.2828,0.32819,0.41479,0.21654,0
628,2,A,N,5,20,S,A,N_5_20_S_A,Y4B31,11,Y4B31_day11,Y4B31_2A_day11.JPG,Y4B31_exp2A_day11,151.2397,82.61497,59.2755,185.9921,19.00967,27.89825,89.62905,149.2996,35.00465,106.6047,135.9668,159.8377,0.55206,0.29115,0.21073,0
629,2,A,N,5,20,S,A,N_5_20_S_A,Y4B32,11,Y4B32_day11,Y4B32_2A_day11.JPG,Y4B32_exp2A_day11,92.3624,66.9643,44.7226,184.3801,15.69117,28.49611,84.54343,140.1014,33.38779,134.6167,162.0986,184.1914,0.26493,0.2718,0.15255,0
630,2,A,N,5,20,S,S,N_5_20_S_S,Y4B33,11,Y4B33_day11,Y4B33_2A_day11.JPG,Y4B33_exp2A_day11,114.805,57.59304,35.98277,188.7603,20.5593,32.70215,100.4272,163.0948,45.88484,131.4865,162.9912,185.1761,0.4405,0.24077,0.056864,0
631,2,A,N,5,20,S,S,N_5_20_S_S,Y4B34,11,Y4B34_day11,Y4B34_2A_day11.JPG,Y4B34_exp2A_day11,148.1291,99.40017,58.33425,181.2346,12.03365,24.12912,75.30981,134.7048,27.0293,105.8828,132.8187,157.6492,0.49206,0.48543,0.21148,0
632,2,B,N,0,20,F,A,CNTRL_20_F_A,B14G14,11,B14G14_day11,B14G14_2B_day11.JPG,B14G14_exp2B_day11,150.4038,97.18882,53.87153,223.427,29.29611,39.32208,111.9511,171.7438,47.8069,146.8239,173.8311,197.4947,0.41061,0.40068,0.094029,0
633,2,B,N,0,20,F,A,CNTRL_20_F_A,B14G15,11,B14G15_day11,B14G15_2B_day11.JPG,B14G15_exp2B_day11,87.6588,74.1616,51.3855,232.0756,51.06617,63.8822,117.8406,183.4814,66.02879,143.38,176.1285,210.7854,0.18405,0.24667,0.11073,0
634,2,B,N,0,20,F,S,CNTRL_20_F_S,B14G17,11,B14G17_day11,B14G17_2B_day11.JPG,B14G17_exp2B_day11,98.563,93.0592,69.7806,202.9745,38.12769,50.51662,105.2682,183.2016,73.90557,133.6334,178.2501,215.6197,0.21962,0.29623,0.17064,0
635,2,B,N,0,20,F,S,CNTRL_20_F_S,B14G20,11,B14G20_day11,B14G20_2B_day11.JPG,B14G20_exp2B_day11,125.3366,56.33482,32.924,213.3596,36.87752,45.92484,117.582,183.3632,57.5678,140.392,169.9292,196.5294,0.47135,0.2186,-0.00665,0
636,2,B,N,0,20,F,S,CNTRL_20_F_S,B14G21,11,B14G21_day11,B14G21_2B_day11.JPG,B14G21_exp2B_day11,140.8196,65.35933,28.58378,215.0945,34.16819,44.631,113.5295,177.6069,51.75073,154.8303,187.1385,207.7669,0.5227,0.32647,-0.05602,0
637,2,B,N,0,20,S,A,CNTRL_20_S_A,B15G22,11,B15G22_day11,B15G22_2B_day11.JPG,B15G22_exp2B_day11,149.0977,126.3212,92.38832,219.8422,27.64213,42.64487,107.5731,163.8288,42.39667,151.4671,175.2301,194.7421,0.26732,0.36647,0.33609,0
638,2,B,N,0,20,S,A,CNTRL_20_S_A,B15G23,11,B15G23_day11,B15G23_2B_day11.JPG,B15G23_exp2B_day11,147.003,132.75,122.9915,203.1001,24.25687,59.14084,89.76872,158.763,77.96038,122.1203,161.5527,224.2568,0.33268,0.48978,0.29044,0
639,2,B,N,0,20,S,S,CNTRL_20_S_S,B15G24,11,B15G24_day11,B15G24_2B_day11.JPG,B15G24_exp2B_day11,113.1627,43.0347,21.19688,238.7577,35.10765,46.10235,116.9882,174.1253,44.11811,159.4688,181.9458,204.712,0.39641,0.19658,-0.02809,0
640,2,B,N,0,20,S,S,CNTRL_20_S_S,B15G25,11,B15G25_day11,B15G25_2B_day11.JPG,B15G25_exp2B_day11,97.4466,47.6252,21.6825,212.1308,27.17724,39.81934,112.2894,178.4346,54.72329,137.1332,166.6743,194.1871,0.35056,0.23937,-0.02768,0
641,2,B,N,0,20,S,S,CNTRL_20_S_S,B15G26,11,B15G26_day11,B15G26_2B_day11.JPG,B15G26_exp2B_day11,112.788,68.13099,40.98553,217.458,29.50862,42.20054,108.5158,169.8451,46.02545,140.5759,168.6382,194.5805,0.3365,0.26922,0.073975,0
642,2,B,N,0,30,F,A,CNTRL_30_F_A,B31G77,11,B31G77_day11,B31G77_2B_day11.JPG,B31G77_exp2B_day11,129.7513,69.65361,65.26035,231.248,53.59917,63.46497,101.3811,175.2022,60.87559,110.8417,150.1658,186.495,0.42721,0.12711,0.16306,0
643,2,B,N,0,30,F,A,CNTRL_30_F_A,B31G78,11,B31G78_day11,B31G78_2B_day11.JPG,B31G78_exp2B_day11,133.7177,101.1212,73.30001,233.6662,55.36961,64.9274,130.9216,201.485,83.78402,128.5832,165.2954,199.0324,0.3297,0.3015,0.13381,0
644,2,B,N,0,30,F,S,CNTRL_30_F_S,B31G79,11,B31G79_day11,B31G79_2B_day11.JPG,B31G79_exp2B_day11,136.8102,94.04708,63.37975,221.1749,46.25034,62.97643,90.69875,167.5151,72.41319,114.684,163.3396,205.5525,0.43387,0.41218,0.030204,0
645,2,B,N,0,30,F,S,CNTRL_30_F_S,B31G80,11,B31G80_day11,B31G80_2B_day11.JPG,B31G80_exp2B_day11,110.8851,74.09768,64.39321,227.4554,45.53768,60.91862,108.043,187.9247,78.54236,142.188,190.0869,230.3685,0.31746,0.18247,0.13336,0
646,2,B,N,0,30,F,S,CNTRL_30_F_S,B31G82,11,B31G82_day11,B31G82_2B_day11.JPG,B31G82_exp2B_day11,121.7105,85.64076,66.44462,208.3731,28.56523,42.47652,81.7144,145.5076,35.58831,122.174,157.4998,189.8133,0.34418,0.28287,0.22,0
647,2,B,N,0,30,S,A,CNTRL_30_S_A,B32G83,11,B32G83_day11,B32G83_2B_day11.JPG,B32G83_exp2B_day11,152.9298,110.7898,106.4613,160.632,7.214087,29.46193,81.60775,150.3304,60.59299,88.2795,121.9725,175.2028,0.53902,0.40538,0.37681,0
648,2,B,N,0,30,S,A,CNTRL_30_S_A,B32G84,11,B32G84_day11,B32G84_2B_day11.JPG,B32G84_exp2B_day11,122.357,85.80855,56.65614,218.2731,38.59376,47.82123,105.4519,171.1297,54.58117,137.7807,170.3493,196.6323,0.3367,0.30425,0.12179,0
649,2,B,N,0,30,S,S,CNTRL_30_S_S,B32G85,11,B32G85_day11,B32G85_2B_day11.JPG,B32G85_exp2B_day11,114.2934,96.83232,83.90589,234.5475,54.14546,61.95967,112.9877,192.4837,80.45914,128.0817,173.9356,209.8449,0.25203,0.21131,0.24441,0
650,2,B,N,0,30,S,S,CNTRL_30_S_S,B32G87,11,B32G87_day11,B32G87_2B_day11.JPG,B32G87_exp2B_day11,124.844,93.93759,70.39396,164.4976,12.87595,36.1605,91.95821,170.2508,84.30189,119.9696,166.6508,223.7306,0.45654,0.44596,0.072811,0
651,2,B,N,0,30,S,S,CNTRL_30_S_S,B32G88,11,B32G88_day11,B32G88_2B_day11.JPG,B32G88_exp2B_day11,136.2269,99.37973,62.56422,212.0263,33.36058,47.39835,110.1744,173.9297,55.86493,146.0013,178.6105,205.4247,0.36374,0.38161,0.11685,0
652,2,B,N,1.5,20,F,A,N_1.5_20_F_A,G25Y45,11,G25Y45_day11,G25Y45_2B_day11.JPG,G25Y45_exp2B_day11,145.3331,86.8894,55.12346,207.0684,38.06379,47.36004,100.1252,175.6354,65.85378,101.7259,143.5626,178.9651,0.512,0.34715,0.044779,0
653,2,B,N,1.5,20,F,A,N_1.5_20_F_A,G25Y46,11,G25Y46_day11,G25Y46_2B_day11.JPG,G25Y46_exp2B_day11,130.2113,120.4608,92.73026,211.0169,36.286,46.36859,102.2933,168.0535,62.29123,134.9453,173.5993,209.3618,0.25883,0.37912,0.2728,0
654,2,B,N,1.5,20,F,S,N_1.5_20_F_S,G25Y47,11,G25Y47_day11,G25Y47_2B_day11.JPG,G25Y47_exp2B_day11,98.7022,56.2041,47.6165,243.2801,55.47456,60.65188,126.9775,192.1605,73.86394,168.4866,202.8747,228.7846,0.28144,0.10662,0.099097,0
655,2,B,N,1.5,20,F,S,N_1.5_20_F_S,G25Y48,11,G25Y48_day11,G25Y48_2B_day11.JPG,G25Y48_exp2B_day11,98.208,77.7962,66.5532,248.9855,73.21623,79.21895,135.4792,205.3306,88.56676,160.3729,197.1106,229.4311,0.20952,0.15118,0.15938,0
656,2,B,N,1.5,20,F,S,N_1.5_20_F_S,G25Y49,11,G25Y49_day11,G25Y49_2B_day11.JPG,G25Y49_exp2B_day11,112.6282,52.0941,26.31488,214.7904,32.99825,43.34878,128.3017,188.3576,57.48439,148.4139,173.5229,195.7354,0.40449,0.22535,-0.02132,0
657,2,B,N,1.5,30,F,S,N_1.5_30_F_S,G26Y50,11,G26Y50_day11,G26Y50_2B_day11.JPG,G26Y50_exp2B_day11,139.5365,86.36968,92.16873,205.8503,32.35971,60.60298,100.0962,166.5322,77.73047,130.5512,167.8888,221.5297,0.43444,0.20826,0.22413,0
658,2,B,N,1.5,30,F,A,N_1.5_30_F_A,G26Y51,11,G26Y51_day11,G26Y51_2B_day11.JPG,G26Y51_exp2B_day11,94.0964,64.5946,40.2564,226.308,45.02763,56.67149,100.593,162.9699,53.75312,125.2583,161.9028,194.2387,0.26607,0.26766,0.055552,0
659,2,B,N,1.5,30,F,S,N_1.5_30_F_S,G26Y53,11,G26Y53_day11,G26Y53_2B_day11.JPG,G26Y53_exp2B_day11,115.3679,97.18684,81.76953,223.4757,42.96221,52.1026,104.6438,179.8059,69.89798,124.1622,166.2117,205.6723,0.2623,0.25042,0.24602,0
660,2,B,N,1.5,30,F,S,N_1.5_30_F_S,G26Y54,11,G26Y54_day11,G26Y54_2B_day11.JPG,G26Y54_exp2B_day11,160.8036,98.59025,55.43834,202.1237,31.70863,43.14655,100.8058,172.907,55.35558,115.144,153.2541,180.8178,0.55679,0.43106,0.041772,0
