col_num,treat_ID_full,red_day1,red_day11,red_delta,red_percent_change,pollution,dose,temp,feed,symbiont,rgb_status,PercOutliersCheck,dose_level,new_treat_ID_full
174,A_7.5_30_S_A,207.6842833,208.0158372,0.331553867,0.159643215,Ammonium,7.5,30,Starved,Aposymbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
245,A_7.5_30_S_S,182.7843147,183.07207,0.287755223,0.157428838,Ammonium,7.5,30,Starved,Symbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
178,A_0_30_F_S,171.9726734,172.1723184,0.199644986,0.11609111,Ammonium,0,30,Fed,Symbiotic,bleached,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
183,N_1.5_20_F_A,232.779807,232.8950623,0.115255253,0.049512565,Nitrate,1.5,20,Fed,Aposymbiotic,bleached,NA,Low,Nitrate_Low_20_Fed_Aposymbiotic
153,A_10_30_S_S,111.3371465,111.36901,0.031863482,0.028618914,Ammonium,10,30,Starved,Symbiotic,bleached,NA,High,Ammonium_High_30_Starved_Symbiotic
254,A_7.5_30_S_S,175.0580905,175.0731287,0.015038221,0.008590418,Ammonium,7.5,30,Starved,Symbiotic,bleached,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
157,A_10_30_S_S,166.876445,166.8275267,-0.048918315,-0.029314092,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
171,N_18_20_S_A,163.6755568,163.4516573,-0.223899472,-0.136794691,Nitrate,18,20,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_20_Starved_Aposymbiotic
154,A_0_30_S_A,181.7444115,181.4913441,-0.253067431,-0.139243583,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
161,N_18_20_F_S,140.499717,140.2570541,-0.242662974,-0.172714209,Nitrate,18,20,Fed,Symbiotic,browned,NA,High,Nitrate_High_20_Fed_Symbiotic
238,N_5_20_F_A,133.414913,133.1418178,-0.273095205,-0.204696161,Nitrate,5,20,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
242,A_10_20_S_A,161.2945661,160.952176,-0.342390078,-0.212276263,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
232,A_7.5_30_F_A,131.5968648,131.2886761,-0.308188743,-0.234191555,Ammonium,7.5,30,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
242,N_5_20_F_A,169.2284734,168.8270655,-0.401407827,-0.237198752,Nitrate,5,20,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
198,A_7.5_30_S_A,159.5473386,159.1686394,-0.378699247,-0.237358548,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
167,A_0_30_F_A,208.8760259,208.3695593,-0.506466584,-0.242472338,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
155,A_10_20_F_S,186.6671944,186.1916123,-0.475582143,-0.254775428,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
181,A_5_30_S_A,202.5845317,202.0399437,-0.544587972,-0.268820115,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
152,A_10_20_F_S,194.8607752,194.1575401,-0.703235033,-0.360891017,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
170,N_5_30_F_A,204.9809069,204.1925878,-0.788319083,-0.384581713,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
237,A_7.5_30_F_S,171.327666,170.6517369,-0.675929099,-0.394524197,Ammonium,7.5,30,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Symbiotic
250,A_0_20_S_S,120.9676428,120.4644133,-0.503229527,-0.416003416,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
153,A_5_30_S_S,122.4491715,121.8714288,-0.57774277,-0.471822522,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
245,A_10_30_S_S,178.7035947,177.8004498,-0.903144932,-0.50538711,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
245,N_0_20_F_S,150.2327278,149.4695209,-0.763206947,-0.508016435,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
184,N_18_20_S_A,180.3080836,179.3603182,-0.94776546,-0.525636699,Nitrate,18,20,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_20_Starved_Aposymbiotic
184,N_0_20_S_A,168.5569116,167.531366,-1.025545657,-0.608426938,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
197,N_5_30_F_A,142.992104,142.0960115,-0.896092506,-0.626672719,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
240,N_18_30_S_A,135.7788622,134.8615828,-0.917279339,-0.675568586,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
237,A_7.5_20_F_A,173.379001,172.0743369,-1.304664035,-0.752492532,Ammonium,7.5,20,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
150,N_1.5_20_S_S,151.2426261,150.0893954,-1.153230663,-0.762503729,Nitrate,1.5,20,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Symbiotic
241,N_0_30_S_S,135.5636857,134.5251945,-1.038491257,-0.766054163,Nitrate,0,30,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Symbiotic
233,A_7.5_30_F_S,153.753568,152.5214797,-1.232088322,-0.801339662,Ammonium,7.5,30,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Symbiotic
235,A_10_30_F_A,167.9303569,166.5670104,-1.363346484,-0.811852312,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
247,A_5_20_S_A,124.3475993,123.314814,-1.03278538,-0.830563183,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
225,A_5_30_S_A,97.74155305,96.82307262,-0.918480425,-0.939703122,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
150,N_1.5_20_S_A,180.2316349,178.52177,-1.709864891,-0.948704089,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
200,A_10_30_S_S,94.20721194,93.28588028,-0.921331657,-0.97798421,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
187,N_0_20_S_A,173.9814138,172.149072,-1.832341795,-1.053182495,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
166,N_0_30_S_A,163.0457768,161.3068862,-1.738890597,-1.066504531,Nitrate,0,30,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
159,N_5_20_F_A,123.379477,122.0218403,-1.357636694,-1.100374817,Nitrate,5,20,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
237,A_5_20_F_A,175.3058477,173.3484083,-1.957439449,-1.11658537,Ammonium,5,20,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
167,A_0_30_S_S,181.7566206,179.5804651,-2.176155516,-1.197290921,Ammonium,0,30,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
212,N_18_30_S_A,127.9158155,126.3246828,-1.591132725,-1.243890537,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
192,N_5_30_F_S,196.5482621,194.0638049,-2.484457229,-1.264044364,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
174,A_10_30_S_A,190.6920177,188.2331931,-2.458824628,-1.289421895,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
157,N_1.5_30_S_S,128.984473,127.3069611,-1.677511854,-1.300553327,Nitrate,1.5,30,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Symbiotic
254,A_7.5_30_S_S,174.6678381,172.3845058,-2.283332307,-1.307242554,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
244,N_5_30_S_S,201.1317603,198.4923126,-2.639447728,-1.312297831,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
248,A_0_20_S_S,132.5243668,130.6902502,-1.834116605,-1.383984432,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
245,A_5_30_F_S,217.2638422,214.1275959,-3.136246262,-1.443519654,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
254,A_5_30_S_S,178.6391437,176.0355725,-2.603571246,-1.457447227,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
211,N_0_30_S_A,128.0789693,126.15858,-1.920389304,-1.499379106,Nitrate,0,30,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
169,N_1.5_20_S_S,196.3365452,193.1962079,-3.1403372959999998,-1.599466515,Nitrate,1.5,20,Starved,Symbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Symbiotic
237,A_10_20_F_A,159.7066525,157.0661378,-2.64051462,-1.653352931,Ammonium,10,20,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_20_Fed_Aposymbiotic
168,N_1.5_20_F_A,199.232566,195.7556668,-3.476899173,-1.745146009,Nitrate,1.5,20,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Aposymbiotic
153,A_7.5_30_F_S,142.3448081,139.8525881,-2.492220017,-1.750833101,Ammonium,7.5,30,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Symbiotic
237,N_1.5_20_S_A,160.5051728,157.6733828,-2.831790013,-1.764298287,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
196,A_0_20_S_S,110.4614763,108.507294,-1.954182288,-1.769107524,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
181,A_5_30_F_S,172.2179317,168.9459802,-3.271951537,-1.899890159,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
166,N_18_30_F_A,176.7948546,173.4134921,-3.381362554,-1.912591043,Nitrate,18,30,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_30_Fed_Aposymbiotic
155,A_5_20_F_S,215.7466191,211.5718116,-4.174807522,-1.935051191,Ammonium,5,20,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Symbiotic
252,A_7.5_20_S_S,173.1332259,169.6778454,-3.455380496,-1.995792822,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
241,N_18_30_S_A,186.7991696,182.7962759,-4.002893704,-2.142886241,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
238,N_1.5_30_F_A,145.375349,142.2173217,-3.158027276,-2.172326531,Nitrate,1.5,30,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Aposymbiotic
257,N_1.5_20_S_A,170.5916706,166.6401565,-3.951514096,-2.316358168,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
163,N_5_30_F_S,196.770822,192.1957867,-4.575035256,-2.325057755,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
146,A_10_30_F_A,154.3987872,150.6695193,-3.72926784,-2.415347885,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
238,N_0_30_F_A,176.2482476,171.8244524,-4.42379521,-2.509979685,Nitrate,0,30,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
155,N_18_30_S_S,184.8166785,180.0095184,-4.80716015,-2.601042389,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
211,A_0_20_F_S,98.0236204,95.44187297,-2.581747427,-2.633801339,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
166,N_18_30_S_S,139.0989958,135.3824989,-3.716496935,-2.67183592,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
188,A_7.5_30_S_A,134.8833269,131.26967,-3.613656916,-2.679098298,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
234,A_7.5_20_F_A,198.7424967,193.3857425,-5.356754205,-2.695323996,Ammonium,7.5,20,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
241,A_0_20_S_S,122.9578608,119.6208412,-3.33701963,-2.713953876,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
200,A_10_30_F_S,182.7421431,177.7221053,-5.020037822,-2.747060824,Ammonium,10,30,Fed,Symbiotic,browned,NA,High,Ammonium_High_30_Fed_Symbiotic
196,A_0_30_F_S,101.4857771,98.638069,-2.847708063,-2.806016907,Ammonium,0,30,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Symbiotic
153,A_0_20_S_S,112.249722,109.0794882,-3.170233852,-2.824268777,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
167,N_18_30_S_A,181.3622844,176.1679007,-5.194383754,-2.864092592,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
218,A_5_20_S_A,174.3326376,169.2954723,-5.037165342,-2.889398917,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
167,N_0_30_F_A,145.0880466,140.8535769,-4.234469662,-2.918551708,Nitrate,0,30,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
244,N_5_20_S_A,122.0273025,118.4192119,-3.608090601,-2.95678961,Nitrate,5,20,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
236,A_10_20_S_A,137.9086461,133.7110765,-4.197569586,-3.043731995,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
153,N_18_20_F_S,96.90387444,93.91624775,-2.987626695,-3.08308281,Nitrate,18,20,Fed,Symbiotic,browned,NA,High,Nitrate_High_20_Fed_Symbiotic
225,A_10_30_S_A,150.3053182,145.6388137,-4.6665045020000004,-3.104683559,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
168,N_1.5_20_S_A,195.6425124,189.5682074,-6.074304934,-3.104798063,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
213,A_5_30_F_A,142.8232521,138.3153657,-4.507886393,-3.156269253,Ammonium,5,30,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Aposymbiotic
241,N_5_30_S_S,139.895568,135.404816,-4.490752065,-3.210074578,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
159,N_5_30_S_S,186.1640997,180.174524,-5.989575689,-3.217363444,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
151,N_18_30_S_A,107.6193887,104.0761581,-3.543230546,-3.292371932,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
239,A_7.5_20_S_A,143.8776799,139.0800787,-4.797601197,-3.334499973,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
190,A_10_30_S_S,190.293253,183.8712108,-6.422042192,-3.374813395,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
157,A_5_30_S_S,158.5993623,153.2235925,-5.3757697780000004,-3.389527991,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
183,N_0_30_F_A,186.153191,179.7430066,-6.410184377,-3.443499595,Nitrate,0,30,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
240,N_0_20_F_S,185.6137481,178.8360967,-6.777651392,-3.651481348,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
239,A_0_20_F_S,127.4471039,122.7480837,-4.699020221,-3.687035701,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
175,A_7.5_20_F_S,152.3610839,146.6917432,-5.669340708,-3.720990009,Ammonium,7.5,20,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
237,A_5_20_S_A,224.5727923,216.0038426,-8.568949706,-3.815666901,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
238,N_5_20_S_A,160.161705,154.0128247,-6.148880287,-3.839170099,Nitrate,5,20,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
228,N_1.5_20_S_A,163.0037517,156.6476612,-6.356090457,-3.899352249,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
243,A_0_20_S_A,179.0203476,172.0042752,-7.016072484,-3.919148061,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
232,A_10_20_F_A,218.8896679,210.0697352,-8.819932631,-4.029396507,Ammonium,10,20,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_20_Fed_Aposymbiotic
187,N_1.5_20_S_A,239.5447881,229.6236283,-9.921159716,-4.141672126,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
233,A_0_30_S_A,201.5750513,193.172108,-8.402943276,-4.168642509,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
165,N_5_30_F_A,199.6859607,191.2845512,-8.401409424,-4.207311018,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
168,N_5_20_S_A,191.8962323,183.7445331,-8.151699178,-4.247972502,Nitrate,5,20,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
237,N_1.5_30_S_A,192.5087148,184.3145244,-8.194190383,-4.256529576,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
167,A_5_20_F_A,178.1346772,170.5428552,-7.591821979,-4.26184396,Ammonium,5,20,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
239,N_0_30_F_S,115.1157776,110.1987242,-4.917053401,-4.271398331,Nitrate,0,30,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
237,A_0_30_S_A,142.0504928,135.7492138,-6.301278936,-4.435943032,Ammonium,0,30,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
183,N_0_20_F_A,160.7561007,153.4026941,-7.353406615,-4.574262863,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
223,N_18_20_F_S,185.811437,177.2639453,-8.547491626,-4.600089083,Nitrate,18,20,Fed,Symbiotic,browned,NA,High,Nitrate_High_20_Fed_Symbiotic
157,A_7.5_30_F_S,129.2937295,123.3205023,-5.973227223,-4.619889337,Ammonium,7.5,30,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Symbiotic
164,N_0_20_S_S,152.7704576,145.7103888,-7.060068812,-4.621357377,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
146,A_0_20_S_A,143.4231059,136.6421437,-6.780962248,-4.727942687,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
168,N_5_30_F_A,228.9778938,218.0697505,-10.90814321,-4.763841187,Nitrate,5,30,Fed,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
153,A_10_20_F_A,98.94647668,94.22437391,-4.722102773,-4.772380919,Ammonium,10,20,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_20_Fed_Aposymbiotic
171,N_5_20_S_A,166.0627867,158.1229422,-7.939844536,-4.781230456,Nitrate,5,20,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
160,N_0_20_F_S,128.5259574,122.3380241,-6.187933294,-4.814539741,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
166,A_7.5_20_F_S,173.0155494,164.6784062,-8.33714326,-4.818724842,Ammonium,7.5,20,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
181,A_10_30_S_A,174.7809998,166.3226289,-8.458370886,-4.839410974,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
237,A_0_30_F_A,148.8872973,141.6806206,-7.206676703,-4.840356992,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
222,A_10_20_S_A,137.7920794,130.9302914,-6.86178797,-4.979813063,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
145,N_0_20_F_S,130.4652504,123.9409474,-6.524302961,-5.000797486,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
162,A_5_20_S_A,160.5072612,152.4725915,-8.034669676,-5.005798253,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
167,A_5_30_F_S,216.4071735,205.2015693,-11.20560416,-5.1780188130000004,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
167,A_7.5_30_F_S,201.7731373,191.2277163,-10.54542101,-5.226375101,Ammonium,7.5,30,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Symbiotic
185,A_10_30_S_A,165.8924332,157.2205008,-8.671932418,-5.227443019,Ammonium,10,30,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_30_Starved_Aposymbiotic
178,A_7.5_30_F_A,165.5569172,156.8430309,-8.713886224,-5.26337792,Ammonium,7.5,30,Fed,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
170,A_10_20_F_A,187.4999841,177.6299931,-9.869990979,-5.263995635,Ammonium,10,20,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_20_Fed_Aposymbiotic
205,N_5_20_F_S,87.09234541,82.40642668,-4.685918727,-5.380402497,Nitrate,5,20,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Fed_Symbiotic
171,A_7.5_30_S_S,210.0040523,198.6126228,-11.39142958,-5.424385602,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
169,A_7.5_20_S_A,178.470738,168.7599443,-9.7107937,-5.441112536,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
238,A_7.5_30_S_S,139.4407519,131.6758306,-7.764921315,-5.568616928,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
237,A_0_20_F_A,174.409169,164.6267897,-9.782379302,-5.60886756,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
212,N_1.5_30_S_A,167.2844857,157.8664906,-9.417995055,-5.629927376,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
173,N_5_30_S_S,143.4860029,135.3601434,-8.125859518,-5.663172263,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
192,A_7.5_20_F_S,130.6378241,123.1409134,-7.496910693,-5.73869838,Ammonium,7.5,20,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Fed_Symbiotic
154,N_18_20_S_S,173.6535422,163.6366821,-10.01686013,-5.768301641,Nitrate,18,20,Starved,Symbiotic,browned,NA,High,Nitrate_High_20_Starved_Symbiotic
223,N_5_30_F_S,115.4663414,108.7812935,-6.685047879,-5.789607428,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
226,A_0_20_F_S,161.3095722,151.9496008,-9.3599714,-5.802489756,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
243,A_5_30_F_S,180.7493966,170.204276,-10.54512066,-5.834111126,Ammonium,5,30,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_30_Fed_Symbiotic
190,A_7.5_20_S_A,191.7961331,180.5997496,-11.19638351,-5.8376482,Ammonium,7.5,20,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
172,N_5_20_S_S,141.9217459,133.632008,-8.28973791,-5.841062522,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
171,A_10_30_S_S,95.4679563,89.88174051,-5.58621579,-5.851403976,Ammonium,10,30,Starved,Symbiotic,browned,NA,High,Ammonium_High_30_Starved_Symbiotic
244,N_0_30_F_A,168.2406076,158.3201654,-9.920442233,-5.896580126,Nitrate,0,30,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
218,N_18_30_S_S,161.2971487,151.7701268,-9.527021876,-5.90650359,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
242,A_0_20_F_A,188.9927705,177.8150797,-11.17769078,-5.914348337,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
