col_num,treat_ID_full,PAM_avg_day1,PAM_avg_day11,PAM_delta,pam_percent_change,log_PAM_delta,pollution,dose,temp,feed,symbiont,pam_status,PercOutliersCheck,dose_level,new_treat_ID_full
210,A_7.5_30_F_A,0.266,0.484,0.218,0.819548872,-1.523260216,Ammonium,7.5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
167,A_7.5_30_F_A,0.217,0.265,0.048,0.221198157,-3.036554268,Ammonium,7.5,30,Fed,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
178,A_7.5_30_F_A,0.228,0.218,-0.01,-0.043859649,-4.605170186,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
186,A_7.5_30_F_A,0.355,0.337,-0.018,-0.050704225,-4.017383521,Ammonium,7.5,30,Fed,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
247,A_7.5_30_F_S,0.502,0.49,-0.012,-0.023904382,-4.422848629,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
248,A_7.5_30_F_S,0.565,0.017,-0.548,-0.969911504,-0.601479992,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
253,A_7.5_30_F_S,0.563,0.062,-0.501,-0.889875666,-0.691149178,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
237,A_7.5_30_F_S,0.347,0.387,0.04,0.115273775,-3.218875825,Ammonium,7.5,30,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
240,A_7.5_30_F_S,0.545,0.029,-0.516,-0.946788991,-0.661648514,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
144,A_7.5_30_F_S,0.081,0.466,0.385,4.75308642,-0.954511945,Ammonium,7.5,30,Fed,Symbiotic,increase,TRUE,Medium,Ammonium_Medium_30_Fed_Symbiotic
153,A_7.5_30_F_S,0.416,0.468,0.052,0.125,-2.95651156,Ammonium,7.5,30,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
157,A_7.5_30_F_S,0.433,0.107,-0.326,-0.752886836,-1.120857898,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
196,A_7.5_30_F_S,0.515,0.073,-0.442,-0.858252427,-0.816445397,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
214,A_7.5_30_F_S,0.531,0.523,-0.008,-0.015065913,-4.828313737,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
233,A_7.5_30_F_S,0.512,0.527,0.015,0.029296875,-4.199705078,Ammonium,7.5,30,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
198,A_7.5_30_F_S,0.461,0.446,-0.015,-0.032537961,-4.199705078,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
221,A_7.5_30_F_S,0.435,0.276,-0.159,-0.365517241,-1.838851077,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
167,A_7.5_30_F_S,0.386,0.43,0.044,0.113989637,-3.123565645,Ammonium,7.5,30,Fed,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
181,A_7.5_30_F_S,0.345,0.266,-0.079,-0.228985507,-2.538307427,Ammonium,7.5,30,Fed,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Fed_Symbiotic
249,A_7.5_30_S_A,0.568,0.592,0.024,0.042253521,-3.729701449,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
242,A_7.5_30_S_A,0.423,0.47,0.047,0.111111111,-3.057607677,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
241,A_7.5_30_S_A,0.537,0.553,0.016,0.029795158,-4.135166557,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
237,A_7.5_30_S_A,0.31,0.368,0.058,0.187096774,-2.847312268,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
237,A_7.5_30_S_A,0.435,0.495,0.06,0.137931034,-2.813410717,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
156,A_7.5_30_S_A,0.111,0.049,-0.062,-0.558558559,-2.780620894,Ammonium,7.5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
178,A_7.5_30_S_A,0.443,0.391,-0.336,-0.11738149,-1.090644119,Ammonium,7.5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
158,A_7.5_30_S_A,0.258,0.314,0.056,0.217054264,-2.882403588,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
225,A_7.5_30_S_A,0.48,0.439,-0.041,-0.085416667,-3.194183212,Ammonium,7.5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
174,A_7.5_30_S_A,0.395,0.455,0.06,0.151898734,-2.813410717,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
226,A_7.5_30_S_A,0.207,0.143,-0.064,-0.309178744,-2.748872196,Ammonium,7.5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
198,A_7.5_30_S_A,0.348,0.51,0.162,0.465517241,-1.820158944,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
169,A_7.5_30_S_A,0.172,0.305,0.133,0.773255814,-2.017406151,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
181,A_7.5_30_S_A,0.161,0.236,0.075,0.465838509,-2.590267165,Ammonium,7.5,30,Starved,Aposymbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
188,A_7.5_30_S_A,0.132,0.071,-0.061,-0.462121212,-2.796881415,Ammonium,7.5,30,Starved,Aposymbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
251,A_7.5_30_S_S,0.53,0.592,0.062,0.116981132,-2.780620894,Ammonium,7.5,30,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
245,A_7.5_30_S_S,0.03,0.175,0.145,4.833333333,-1.931021537,Ammonium,7.5,30,Starved,Symbiotic,increase,TRUE,Medium,Ammonium_Medium_30_Starved_Symbiotic
255,A_7.5_30_S_S,0.537,0.528,-0.009,-0.016759777,-4.710530702,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
254,A_7.5_30_S_S,0.253,0.327,0.074,0.292490119,-2.603690186,Ammonium,7.5,30,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
241,A_7.5_30_S_S,0.582,0.556,-0.026,-0.04467354,-3.649658741,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
238,A_7.5_30_S_S,0.357,0.377,0.02,0.056022409,-3.912023005,Ammonium,7.5,30,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
240,A_7.5_30_S_S,0.527,0.029,-0.498,-0.944971537,-0.697155202,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
145,A_7.5_30_S_S,0.403,0.218,-0.185,-0.459057072,-1.687399454,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
200,A_7.5_30_S_S,0.49,0.49,0,0,0,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
234,A_7.5_30_S_S,0.532,0.107,-0.169,-0.79887218,-1.777856564,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
157,A_7.5_30_S_S,0.359,0.178,-0.181,-0.504178273,-1.709258248,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
153,A_7.5_30_S_S,0.398,0.392,-0.006,-0.015075377,-5.11599581,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
219,A_7.5_30_S_S,0.515,0.363,-0.124,-0.295145631,-2.087473713,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
206,A_7.5_30_S_S,0.42,0.333,-0.087,-0.207142857,-2.44184716,Ammonium,7.5,30,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
233,A_7.5_30_S_S,0.429,0.487,0.058,0.135198135,-2.847312268,Ammonium,7.5,30,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
171,A_7.5_30_S_S,0.302,0.453,0.151,0.5,-1.890475442,Ammonium,7.5,30,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
182,A_7.5_30_S_S,0.43,0.494,0.064,0.148837209,-2.748872196,Ammonium,7.5,30,Starved,Symbiotic,increase,FALSE,Medium,Ammonium_Medium_30_Starved_Symbiotic
252,A_7.5_20_S_S,0.589,0.315,-0.274,-0.465195246,-1.294627173,Ammonium,7.5,20,Starved,Symbiotic,decrease,FALSE,Medium,Ammonium_Medium_20_Starved_Symbiotic
242,A_10_20_F_A,0.27,0.297,0.027,0.1,-3.611918413,Ammonium,10,20,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
196,A_10_20_F_A,0.476,0.146,-0.33,-0.693277311,-1.108662625,Ammonium,10,20,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
235,A_10_20_F_A,0.436,0.472,0.036,0.082568807,-3.324236341,Ammonium,10,20,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
210,A_10_20_F_A,0.406,0.565,0.159,0.391625616,-1.838851077,Ammonium,10,20,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
237,A_10_20_F_A,0.39,0.277,-0.113,-0.28974359,-2.18036746,Ammonium,10,20,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
232,A_10_20_F_A,0.203,0.343,0.14,0.689655172,-1.966112856,Ammonium,10,20,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
167,A_10_20_F_A,0.108,0.389,0.281,2.601851852,-1.26940061,Ammonium,10,20,Fed,Aposymbiotic,increase,TRUE,High,Ammonium_High_20_Fed_Aposymbiotic
178,A_10_20_F_A,0.223,0.386,0.163,0.730941704,-1.814005078,Ammonium,10,20,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
184,A_10_20_F_A,0.115,0.238,0.123,1.069565217,-2.095570924,Ammonium,10,20,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
170,A_10_20_F_A,0.521,0.102,-0.419,-0.804222649,-0.869884359,Ammonium,10,20,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
213,A_10_20_F_A,0.506,0.372,-0.134,-0.264822134,-2.009915479,Ammonium,10,20,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
153,A_10_20_F_A,0.196,0.417,0.221,1.12755102,-1.509592577,Ammonium,10,20,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Aposymbiotic
144,A_10_20_F_A,0.186,0.472,0.286,1.537634409,-1.251763468,Ammonium,10,20,Fed,Aposymbiotic,increase,TRUE,High,Ammonium_High_20_Fed_Aposymbiotic
245,A_10_20_F_S,0.233,0.288,0.055,0.236051502,-2.900422094,Ammonium,10,20,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Symbiotic
248,A_10_20_F_S,0.591,0.572,-0.019,-0.0321489,-3.9633163,Ammonium,10,20,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Symbiotic
237,A_10_20_F_S,0.531,0.4,-0.131,-0.246704331,-2.0325579560000002,Ammonium,10,20,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Symbiotic
198,A_10_20_F_S,0.482,0.581,0.099,0.205394191,-2.312635429,Ammonium,10,20,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Symbiotic
240,A_10_20_F_S,0.515,0.334,-0.181,-0.351456311,-1.709258248,Ammonium,10,20,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Symbiotic
220,A_10_20_F_S,0.506,0.011,-0.495,-0.97826087,-0.703197516,Ammonium,10,20,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Symbiotic
167,A_10_20_F_S,0.367,0.39,0.023,0.0626703,-3.772261063,Ammonium,10,20,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Symbiotic
176,A_10_20_F_S,0.453,0.498,0.045,0.099337748,-3.101092789,Ammonium,10,20,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Symbiotic
196,A_10_20_F_S,0.562,0.305,-0.257,-0.457295374,-1.358679194,Ammonium,10,20,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Symbiotic
211,A_10_20_F_S,0.52,0.506,-0.014,-0.026923077,-4.268697949,Ammonium,10,20,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Symbiotic
182,A_10_20_F_S,0.404,0.564,0.16,0.396039604,-1.832581464,Ammonium,10,20,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Symbiotic
143,A_10_20_F_S,0.37,0.29,-0.08,-0.216216216,-2.525728644,Ammonium,10,20,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Fed_Symbiotic
152,A_10_20_F_S,0.25,0.503,0.253,1.012,-1.37436579,Ammonium,10,20,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Symbiotic
155,A_10_20_F_S,0.334,0.369,0.035,0.104790419,-3.352407217,Ammonium,10,20,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_20_Fed_Symbiotic
243,A_10_20_S_A,0.584,0.021,-0.563,-0.964041096,-0.574475651,Ammonium,10,20,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
242,A_10_20_S_A,0.307,0.424,0.117,0.381107492,-2.145581344,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
241,A_10_20_S_A,0.571,0.46,-0.111,-0.194395797,-2.198225078,Ammonium,10,20,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
198,A_10_20_S_A,0.481,0.561,0.08,0.166320166,-2.525728644,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
236,A_10_20_S_A,0.549,0.394,-0.155,-0.282331512,-1.864330162,Ammonium,10,20,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
220,A_10_20_S_A,0.474,0.567,0.093,0.196202532,-2.375155786,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
237,A_10_20_S_A,0.456,0.473,0.017,0.037280702,-4.074541935,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
222,A_10_20_S_A,0.485,0.497,0.012,0.024742268,-4.422848629,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
169,A_10_20_S_A,0.42,0.549,0.129,0.307142857,-2.047942875,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
180,A_10_20_S_A,0.407,0.528,0.121,0.297297297,-2.111964733,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
187,A_10_20_S_A,0.135,0.359,0.224,1.659259259,-1.496109227,Ammonium,10,20,Starved,Aposymbiotic,increase,TRUE,High,Ammonium_High_20_Starved_Aposymbiotic
178,A_10_20_S_A,0.534,0.235,-0.299,-0.559925094,-1.207311706,Ammonium,10,20,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
224,A_10_20_S_A,0.498,0.585,0.087,0.174698795,-2.44184716,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
154,A_10_20_S_A,0.118,0.219,0.101,0.855932203,-2.292634762,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
154,A_10_20_S_A,0.275,0.405,0.13,0.472727273,-2.040220829,Ammonium,10,20,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Aposymbiotic
250,A_10_20_S_S,0.406,0.361,-0.045,-0.110837438,-3.101092789,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
249,A_10_20_S_S,0.551,0.591,0.04,0.072595281,-3.218875825,Ammonium,10,20,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Symbiotic
255,A_10_20_S_S,0.081,0.084,0.003,0.037037037,-5.80914299,Ammonium,10,20,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Symbiotic
252,A_10_20_S_S,0.009,0.004,-0.005,-0.555555556,-5.298317367,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
233,A_10_20_S_S,0.323,0.117,-0.206,-0.637770898,-1.57987911,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
238,A_10_20_S_S,0.444,0.469,0.025,0.056306306,-3.688879454,Ammonium,10,20,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Symbiotic
240,A_10_20_S_S,0.532,0.24,-0.292,-0.54887218,-1.231001477,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
205,A_10_20_S_S,0.526,0.458,-0.068,-0.129277567,-2.688247574,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
167,A_10_20_S_S,0.382,0.161,-0.221,-0.578534031,-1.509592577,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
182,A_10_20_S_S,0.406,0.047,-0.359,-0.884236453,-1.02443289,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
197,A_10_20_S_S,0.593,0.249,-0.344,-0.58010118,-1.067113622,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
217,A_10_20_S_S,0.515,0.551,0.036,0.069902913,-3.324236341,Ammonium,10,20,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Symbiotic
233,A_10_20_S_S,0.555,0.083,-0.472,-0.85045045,-0.750776293,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
144,A_10_20_S_S,0.337,0.388,0.051,0.151335312,-2.975929646,Ammonium,10,20,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Symbiotic
153,A_10_20_S_S,0.356,0.44,0.084,0.235955056,-2.47693848,Ammonium,10,20,Starved,Symbiotic,increase,FALSE,High,Ammonium_High_20_Starved_Symbiotic
157,A_10_20_S_S,0.411,0.312,-0.099,-0.240875912,-2.312635429,Ammonium,10,20,Starved,Symbiotic,decrease,FALSE,High,Ammonium_High_20_Starved_Symbiotic
162,A_10_30_F_A,0.166,0.197,0.031,0.186746988,-3.473768074,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
171,A_10_30_F_A,0.533,0.167,-0.366,-0.686679174,-1.005121946,Ammonium,10,30,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
146,A_10_30_F_A,0.382,0.086,-0.296,-0.77486911,-1.217395825,Ammonium,10,30,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
215,A_10_30_F_A,0.334,0.413,0.079,0.236526946,-2.538307427,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
196,A_10_30_F_A,0.508,0.541,0.033,0.06496063,-3.411247718,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
235,A_10_30_F_A,0.515,0.275,-0.24,-0.466019417,-1.427116356,Ammonium,10,30,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
210,A_10_30_F_A,0.469,0.505,0.036,0.076759062,-3.324236341,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
237,A_10_30_F_A,0.434,0.463,0.029,0.066820276,-3.540459449,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
232,A_10_30_F_A,0.249,0.383,0.134,0.53815261,-2.009915479,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
167,A_10_30_F_A,0.222,0.326,0.104,0.468468468,-2.26336438,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
178,A_10_30_F_A,0.33,0.036,-0.294,-0.890909091,-1.224175512,Ammonium,10,30,Fed,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
187,A_10_30_F_A,0.123,0.159,0.036,0.292682927,-3.324236341,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
242,A_10_30_F_A,0.396,0.594,0.198,0.5,-1.619488248,Ammonium,10,30,Fed,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Aposymbiotic
144,A_10_30_F_S,0.391,0.388,-0.003,-0.007672634,-5.80914299,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
196,A_10_30_F_S,0.491,0.344,-0.147,-0.299389002,-1.917322692,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
153,A_10_30_F_S,0.389,0.44,0.051,0.131105398,-2.975929646,Ammonium,10,30,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Symbiotic
217,A_10_30_F_S,0.484,0.464,-0.02,-0.041322314,-3.912023005,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
157,A_10_30_F_S,0.406,0.402,-0.004,-0.009852217,-5.521460918,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
233,A_10_30_F_S,0.541,0.355,-0.186,-0.343807763,-1.682008605,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
237,A_10_30_F_S,0.436,0.412,-0.024,-0.055045872,-3.729701449,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
200,A_10_30_F_S,0.056,0.262,0.206,3.678571429,-1.57987911,Ammonium,10,30,Fed,Symbiotic,increase,TRUE,High,Ammonium_High_30_Fed_Symbiotic
240,A_10_30_F_S,0.324,0.009,-0.315,-0.972222222,-1.15518264,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
222,A_10_30_F_S,0.509,0.525,0.016,0.031434185,-4.135166557,Ammonium,10,30,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Symbiotic
241,A_10_30_F_S,0.44,0.507,0.067,0.152272727,-2.70306266,Ammonium,10,30,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Symbiotic
167,A_10_30_F_S,0.364,0.462,0.098,0.269230769,-2.3227878,Ammonium,10,30,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Symbiotic
182,A_10_30_F_S,0.424,0.142,-0.282,-0.66509434,-1.265848208,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
247,A_10_30_F_S,0.422,0.607,0.185,0.438388626,-1.687399454,Ammonium,10,30,Fed,Symbiotic,increase,FALSE,High,Ammonium_High_30_Fed_Symbiotic
248,A_10_30_F_S,0.516,0.15,-0.366,-0.709302326,-1.005121946,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
253,A_10_30_F_S,0.549,0.165,-0.384,-0.699453552,-0.957112726,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
249,A_10_30_F_S,0.567,0.205,-0.362,-0.638447972,-1.016111067,Ammonium,10,30,Fed,Symbiotic,decrease,FALSE,High,Ammonium_High_30_Fed_Symbiotic
169,A_10_30_S_A,0.304,0.373,0.069,0.226973684,-2.673648774,Ammonium,10,30,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
181,A_10_30_S_A,0.26,0.33,0.07,0.269230769,-2.659260037,Ammonium,10,30,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
185,A_10_30_S_A,0.448,0.528,0.08,0.178571429,-2.525728644,Ammonium,10,30,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
150,A_10_30_S_A,0.137,0.209,0.072,0.525547445,-2.63108916,Ammonium,10,30,Starved,Aposymbiotic,increase,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
184,A_10_30_S_A,0.454,0.093,-0.361,-0.795154185,-1.018877321,Ammonium,10,30,Starved,Aposymbiotic,decrease,FALSE,High,Ammonium_High_30_Starved_Aposymbiotic
165,A_10_30_S_A,0.211,0.473,0.262,1.241706161,-1.339410775,Ammonium,10,30,Starved,Aposymbiotic,increase,TRUE,High,Ammonium_High_30_Starved_Aposymbiotic
