"","col_num","treat_ID_full","e_coli","abs_resp_rate_SA_corr","pollution","dose","temp","feed","symbiont","dose_level","new_treat_ID_full","dose_level_x_temp","dose_level_x_feed","dose_level_x_symbiont","dose_level_x_e_coli","temp_x_feed","temp_x_symbiont","temp_x_e_coli","feed_x_symbiont","feed_x_e_coli","symbiont_x_e_coli","dose_level_x_temp_x_feed","dose_level_x_temp_x_symbiont","dose_level_x_temp_x_e_coli","dose_level_x_feed_x_symbiont","dose_level_x_feed_x_e_coli","dose_level_x_symbiont_x_e_coli","temp_x_feed_x_symbiont","temp_x_feed_x_e_coli","temp_x_symbiont_x_e_coli","feed_x_symbiont_x_e_coli","dose_level_x_temp_x_feed_x_symbiont","dose_level_x_temp_x_feed_x_e_coli","dose_level_x_temp_x_symbiont_x_e_coli","dose_level_x_feed_x_symbiont_x_e_coli","temp_x_feed_x_symbiont_x_e_coli","dose_level_x_temp_x_feed_x_symbiont_x_e_coli"
"236",188,"A_7.5_30_S_A",1,0.077327017,"Ammonium","7.5","30","Starved","Aposymbiotic","Medium","Ammonium_Medium_30_Starved_Aposymbiotic","Medium-x-30","Medium-x-Starved","Medium-x-Aposymbiotic","Medium-x-1","30-x-Starved","30-x-Aposymbiotic","30-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Medium-x-30-x-Starved","Medium-x-30-x-Aposymbiotic","Medium-x-30-x-1","Medium-x-Starved-x-Aposymbiotic","Medium-x-Starved-x-1","Medium-x-Aposymbiotic-x-1","30-x-Starved-x-Aposymbiotic","30-x-Starved-x-1","30-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Medium-x-30-x-Starved-x-Aposymbiotic","Medium-x-30-x-Starved-x-1","Medium-x-30-x-Aposymbiotic-x-1","Medium-x-Starved-x-Aposymbiotic-x-1","30-x-Starved-x-Aposymbiotic-x-1","Medium-x-30-x-Starved-x-Aposymbiotic-x-1"
"237",171,"A_7.5_30_S_S",0,0.082515827,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic","Medium-x-30","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-0","30-x-Starved","30-x-Symbiotic","30-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Medium-x-30-x-Starved","Medium-x-30-x-Symbiotic","Medium-x-30-x-0","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-0","Medium-x-Symbiotic-x-0","30-x-Starved-x-Symbiotic","30-x-Starved-x-0","30-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Medium-x-30-x-Starved-x-Symbiotic","Medium-x-30-x-Starved-x-0","Medium-x-30-x-Symbiotic-x-0","Medium-x-Starved-x-Symbiotic-x-0","30-x-Starved-x-Symbiotic-x-0","Medium-x-30-x-Starved-x-Symbiotic-x-0"
"238",171,"A_7.5_30_S_S",1,0.082515827,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic","Medium-x-30","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-1","30-x-Starved","30-x-Symbiotic","30-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Medium-x-30-x-Starved","Medium-x-30-x-Symbiotic","Medium-x-30-x-1","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-1","Medium-x-Symbiotic-x-1","30-x-Starved-x-Symbiotic","30-x-Starved-x-1","30-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Medium-x-30-x-Starved-x-Symbiotic","Medium-x-30-x-Starved-x-1","Medium-x-30-x-Symbiotic-x-1","Medium-x-Starved-x-Symbiotic-x-1","30-x-Starved-x-Symbiotic-x-1","Medium-x-30-x-Starved-x-Symbiotic-x-1"
"239",160,"N_5_20_F_A",0,0.155505099,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Medium-x-20-x-Fed","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-0","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-0","Medium-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Medium-x-20-x-Fed-x-Aposymbiotic","Medium-x-20-x-Fed-x-0","Medium-x-20-x-Aposymbiotic-x-0","Medium-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","Medium-x-20-x-Fed-x-Aposymbiotic-x-0"
"240",169,"N_5_20_F_A",1,0.115825285,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Medium-x-20-x-Fed","Medium-x-20-x-Aposymbiotic","Medium-x-20-x-1","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-1","Medium-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Medium-x-20-x-Fed-x-Aposymbiotic","Medium-x-20-x-Fed-x-1","Medium-x-20-x-Aposymbiotic-x-1","Medium-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","Medium-x-20-x-Fed-x-Aposymbiotic-x-1"
"241",161,"N_5_20_F_S",0,0.116540883,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Medium-x-20-x-Fed","Medium-x-20-x-Symbiotic","Medium-x-20-x-0","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-0","Medium-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Medium-x-20-x-Fed-x-Symbiotic","Medium-x-20-x-Fed-x-0","Medium-x-20-x-Symbiotic-x-0","Medium-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","Medium-x-20-x-Fed-x-Symbiotic-x-0"
"242",171,"N_5_20_F_S",1,0.106636622,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic","Medium-x-20","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-1","20-x-Fed","20-x-Symbiotic","20-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","Medium-x-20-x-Fed","Medium-x-20-x-Symbiotic","Medium-x-20-x-1","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-1","Medium-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic","20-x-Fed-x-1","20-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","Medium-x-20-x-Fed-x-Symbiotic","Medium-x-20-x-Fed-x-1","Medium-x-20-x-Symbiotic-x-1","Medium-x-Fed-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic-x-1","Medium-x-20-x-Fed-x-Symbiotic-x-1"
"243",165,"N_5_30_F_A",0,0.06375248,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic","Medium-x-30","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-0","30-x-Fed","30-x-Aposymbiotic","30-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","Medium-x-30-x-Fed","Medium-x-30-x-Aposymbiotic","Medium-x-30-x-0","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-0","Medium-x-Aposymbiotic-x-0","30-x-Fed-x-Aposymbiotic","30-x-Fed-x-0","30-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","Medium-x-30-x-Fed-x-Aposymbiotic","Medium-x-30-x-Fed-x-0","Medium-x-30-x-Aposymbiotic-x-0","Medium-x-Fed-x-Aposymbiotic-x-0","30-x-Fed-x-Aposymbiotic-x-0","Medium-x-30-x-Fed-x-Aposymbiotic-x-0"
"244",170,"N_5_30_F_A",1,0.098982386,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic","Medium-x-30","Medium-x-Fed","Medium-x-Aposymbiotic","Medium-x-1","30-x-Fed","30-x-Aposymbiotic","30-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","Medium-x-30-x-Fed","Medium-x-30-x-Aposymbiotic","Medium-x-30-x-1","Medium-x-Fed-x-Aposymbiotic","Medium-x-Fed-x-1","Medium-x-Aposymbiotic-x-1","30-x-Fed-x-Aposymbiotic","30-x-Fed-x-1","30-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","Medium-x-30-x-Fed-x-Aposymbiotic","Medium-x-30-x-Fed-x-1","Medium-x-30-x-Aposymbiotic-x-1","Medium-x-Fed-x-Aposymbiotic-x-1","30-x-Fed-x-Aposymbiotic-x-1","Medium-x-30-x-Fed-x-Aposymbiotic-x-1"
"245",163,"N_5_30_F_S",0,0.122391927,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic","Medium-x-30","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-0","30-x-Fed","30-x-Symbiotic","30-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","Medium-x-30-x-Fed","Medium-x-30-x-Symbiotic","Medium-x-30-x-0","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-0","Medium-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic","30-x-Fed-x-0","30-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","Medium-x-30-x-Fed-x-Symbiotic","Medium-x-30-x-Fed-x-0","Medium-x-30-x-Symbiotic-x-0","Medium-x-Fed-x-Symbiotic-x-0","30-x-Fed-x-Symbiotic-x-0","Medium-x-30-x-Fed-x-Symbiotic-x-0"
"246",171,"N_5_30_F_S",1,0.085524744,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic","Medium-x-30","Medium-x-Fed","Medium-x-Symbiotic","Medium-x-1","30-x-Fed","30-x-Symbiotic","30-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","Medium-x-30-x-Fed","Medium-x-30-x-Symbiotic","Medium-x-30-x-1","Medium-x-Fed-x-Symbiotic","Medium-x-Fed-x-1","Medium-x-Symbiotic-x-1","30-x-Fed-x-Symbiotic","30-x-Fed-x-1","30-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","Medium-x-30-x-Fed-x-Symbiotic","Medium-x-30-x-Fed-x-1","Medium-x-30-x-Symbiotic-x-1","Medium-x-Fed-x-Symbiotic-x-1","30-x-Fed-x-Symbiotic-x-1","Medium-x-30-x-Fed-x-Symbiotic-x-1"
"247",171,"N_5_30_S_A",0,0.065156361,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic","Medium-x-30","Medium-x-Starved","Medium-x-Aposymbiotic","Medium-x-0","30-x-Starved","30-x-Aposymbiotic","30-x-0","Starved-x-Aposymbiotic","Starved-x-0","Aposymbiotic-x-0","Medium-x-30-x-Starved","Medium-x-30-x-Aposymbiotic","Medium-x-30-x-0","Medium-x-Starved-x-Aposymbiotic","Medium-x-Starved-x-0","Medium-x-Aposymbiotic-x-0","30-x-Starved-x-Aposymbiotic","30-x-Starved-x-0","30-x-Aposymbiotic-x-0","Starved-x-Aposymbiotic-x-0","Medium-x-30-x-Starved-x-Aposymbiotic","Medium-x-30-x-Starved-x-0","Medium-x-30-x-Aposymbiotic-x-0","Medium-x-Starved-x-Aposymbiotic-x-0","30-x-Starved-x-Aposymbiotic-x-0","Medium-x-30-x-Starved-x-Aposymbiotic-x-0"
"248",184,"N_5_30_S_A",1,0.117364263,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic","Medium-x-30","Medium-x-Starved","Medium-x-Aposymbiotic","Medium-x-1","30-x-Starved","30-x-Aposymbiotic","30-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","Medium-x-30-x-Starved","Medium-x-30-x-Aposymbiotic","Medium-x-30-x-1","Medium-x-Starved-x-Aposymbiotic","Medium-x-Starved-x-1","Medium-x-Aposymbiotic-x-1","30-x-Starved-x-Aposymbiotic","30-x-Starved-x-1","30-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","Medium-x-30-x-Starved-x-Aposymbiotic","Medium-x-30-x-Starved-x-1","Medium-x-30-x-Aposymbiotic-x-1","Medium-x-Starved-x-Aposymbiotic-x-1","30-x-Starved-x-Aposymbiotic-x-1","Medium-x-30-x-Starved-x-Aposymbiotic-x-1"
"249",166,"N_5_30_S_S",0,0.086899968,"Nitrate","5","30","Starved","Symbiotic","Medium","Nitrate_Medium_30_Starved_Symbiotic","Medium-x-30","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-0","30-x-Starved","30-x-Symbiotic","30-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","Medium-x-30-x-Starved","Medium-x-30-x-Symbiotic","Medium-x-30-x-0","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-0","Medium-x-Symbiotic-x-0","30-x-Starved-x-Symbiotic","30-x-Starved-x-0","30-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","Medium-x-30-x-Starved-x-Symbiotic","Medium-x-30-x-Starved-x-0","Medium-x-30-x-Symbiotic-x-0","Medium-x-Starved-x-Symbiotic-x-0","30-x-Starved-x-Symbiotic-x-0","Medium-x-30-x-Starved-x-Symbiotic-x-0"
"250",173,"N_5_30_S_S",1,0.080459408,"Nitrate","5","30","Starved","Symbiotic","Medium","Nitrate_Medium_30_Starved_Symbiotic","Medium-x-30","Medium-x-Starved","Medium-x-Symbiotic","Medium-x-1","30-x-Starved","30-x-Symbiotic","30-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","Medium-x-30-x-Starved","Medium-x-30-x-Symbiotic","Medium-x-30-x-1","Medium-x-Starved-x-Symbiotic","Medium-x-Starved-x-1","Medium-x-Symbiotic-x-1","30-x-Starved-x-Symbiotic","30-x-Starved-x-1","30-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","Medium-x-30-x-Starved-x-Symbiotic","Medium-x-30-x-Starved-x-1","Medium-x-30-x-Symbiotic-x-1","Medium-x-Starved-x-Symbiotic-x-1","30-x-Starved-x-Symbiotic-x-1","Medium-x-30-x-Starved-x-Symbiotic-x-1"
"251",175,"N_0_20_F_S",0,0.125491552,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Symbiotic","control-0-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","control-0-x-20-x-Fed","control-0-x-20-x-Symbiotic","control-0-x-20-x-0","control-0-x-Fed-x-Symbiotic","control-0-x-Fed-x-0","control-0-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","control-0-x-20-x-Fed-x-Symbiotic","control-0-x-20-x-Fed-x-0","control-0-x-20-x-Symbiotic-x-0","control-0-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","control-0-x-20-x-Fed-x-Symbiotic-x-0"
"252",206,"N_0_20_F_S",1,0.09637487,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Symbiotic","control-0-x-1","20-x-Fed","20-x-Symbiotic","20-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","control-0-x-20-x-Fed","control-0-x-20-x-Symbiotic","control-0-x-20-x-1","control-0-x-Fed-x-Symbiotic","control-0-x-Fed-x-1","control-0-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic","20-x-Fed-x-1","20-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","control-0-x-20-x-Fed-x-Symbiotic","control-0-x-20-x-Fed-x-1","control-0-x-20-x-Symbiotic-x-1","control-0-x-Fed-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic-x-1","control-0-x-20-x-Fed-x-Symbiotic-x-1"
"253",174,"N_0_20_F_A",0,0.167448916,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Aposymbiotic","control-0-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","control-0-x-20-x-Fed","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-0","control-0-x-Fed-x-Aposymbiotic","control-0-x-Fed-x-0","control-0-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","control-0-x-20-x-Fed-x-Aposymbiotic","control-0-x-20-x-Fed-x-0","control-0-x-20-x-Aposymbiotic-x-0","control-0-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","control-0-x-20-x-Fed-x-Aposymbiotic-x-0"
"254",226,"N_0_20_F_A",1,0.114374527,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Aposymbiotic","control-0-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","control-0-x-20-x-Fed","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-1","control-0-x-Fed-x-Aposymbiotic","control-0-x-Fed-x-1","control-0-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","control-0-x-20-x-Fed-x-Aposymbiotic","control-0-x-20-x-Fed-x-1","control-0-x-20-x-Aposymbiotic-x-1","control-0-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","control-0-x-20-x-Fed-x-Aposymbiotic-x-1"
"255",207,"N_0_20_S_S",0,0.21608207,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Symbiotic","control-0-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","control-0-x-20-x-Starved","control-0-x-20-x-Symbiotic","control-0-x-20-x-0","control-0-x-Starved-x-Symbiotic","control-0-x-Starved-x-0","control-0-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","control-0-x-20-x-Starved-x-Symbiotic","control-0-x-20-x-Starved-x-0","control-0-x-20-x-Symbiotic-x-0","control-0-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","control-0-x-20-x-Starved-x-Symbiotic-x-0"
"256",228,"N_0_20_S_A",1,0.116935334,"Nitrate","0","20","Starved","Aposymbiotic","control-0","Nitrate_control-0_20_Starved_Aposymbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Aposymbiotic","control-0-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","control-0-x-20-x-Starved","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-1","control-0-x-Starved-x-Aposymbiotic","control-0-x-Starved-x-1","control-0-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","control-0-x-20-x-Starved-x-Aposymbiotic","control-0-x-20-x-Starved-x-1","control-0-x-20-x-Aposymbiotic-x-1","control-0-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","control-0-x-20-x-Starved-x-Aposymbiotic-x-1"
"257",186,"N_0_20_S_S",1,0.088015865,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Symbiotic","control-0-x-1","20-x-Starved","20-x-Symbiotic","20-x-1","Starved-x-Symbiotic","Starved-x-1","Symbiotic-x-1","control-0-x-20-x-Starved","control-0-x-20-x-Symbiotic","control-0-x-20-x-1","control-0-x-Starved-x-Symbiotic","control-0-x-Starved-x-1","control-0-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic","20-x-Starved-x-1","20-x-Symbiotic-x-1","Starved-x-Symbiotic-x-1","control-0-x-20-x-Starved-x-Symbiotic","control-0-x-20-x-Starved-x-1","control-0-x-20-x-Symbiotic-x-1","control-0-x-Starved-x-Symbiotic-x-1","20-x-Starved-x-Symbiotic-x-1","control-0-x-20-x-Starved-x-Symbiotic-x-1"
"258",194,"A_0_20_F_A
",0,0.119535514,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Aposymbiotic","control-0-x-0","20-x-Fed","20-x-Aposymbiotic","20-x-0","Fed-x-Aposymbiotic","Fed-x-0","Aposymbiotic-x-0","control-0-x-20-x-Fed","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-0","control-0-x-Fed-x-Aposymbiotic","control-0-x-Fed-x-0","control-0-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-0","20-x-Aposymbiotic-x-0","Fed-x-Aposymbiotic-x-0","control-0-x-20-x-Fed-x-Aposymbiotic","control-0-x-20-x-Fed-x-0","control-0-x-20-x-Aposymbiotic-x-0","control-0-x-Fed-x-Aposymbiotic-x-0","20-x-Fed-x-Aposymbiotic-x-0","control-0-x-20-x-Fed-x-Aposymbiotic-x-0"
"259",231,"A_0_20_F_A
",1,0.085719309,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Aposymbiotic","control-0-x-1","20-x-Fed","20-x-Aposymbiotic","20-x-1","Fed-x-Aposymbiotic","Fed-x-1","Aposymbiotic-x-1","control-0-x-20-x-Fed","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-1","control-0-x-Fed-x-Aposymbiotic","control-0-x-Fed-x-1","control-0-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic","20-x-Fed-x-1","20-x-Aposymbiotic-x-1","Fed-x-Aposymbiotic-x-1","control-0-x-20-x-Fed-x-Aposymbiotic","control-0-x-20-x-Fed-x-1","control-0-x-20-x-Aposymbiotic-x-1","control-0-x-Fed-x-Aposymbiotic-x-1","20-x-Fed-x-Aposymbiotic-x-1","control-0-x-20-x-Fed-x-Aposymbiotic-x-1"
"260",193,"A_0_20_F_S",0,0.119035998,"Ammonium","0","20","Fed","Symbiotic","control-0","Ammonium_control-0_20_Fed_Symbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Symbiotic","control-0-x-0","20-x-Fed","20-x-Symbiotic","20-x-0","Fed-x-Symbiotic","Fed-x-0","Symbiotic-x-0","control-0-x-20-x-Fed","control-0-x-20-x-Symbiotic","control-0-x-20-x-0","control-0-x-Fed-x-Symbiotic","control-0-x-Fed-x-0","control-0-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic","20-x-Fed-x-0","20-x-Symbiotic-x-0","Fed-x-Symbiotic-x-0","control-0-x-20-x-Fed-x-Symbiotic","control-0-x-20-x-Fed-x-0","control-0-x-20-x-Symbiotic-x-0","control-0-x-Fed-x-Symbiotic-x-0","20-x-Fed-x-Symbiotic-x-0","control-0-x-20-x-Fed-x-Symbiotic-x-0"
"261",220,"A_0_20_F_S",1,0.160821358,"Ammonium","0","20","Fed","Symbiotic","control-0","Ammonium_control-0_20_Fed_Symbiotic","control-0-x-20","control-0-x-Fed","control-0-x-Symbiotic","control-0-x-1","20-x-Fed","20-x-Symbiotic","20-x-1","Fed-x-Symbiotic","Fed-x-1","Symbiotic-x-1","control-0-x-20-x-Fed","control-0-x-20-x-Symbiotic","control-0-x-20-x-1","control-0-x-Fed-x-Symbiotic","control-0-x-Fed-x-1","control-0-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic","20-x-Fed-x-1","20-x-Symbiotic-x-1","Fed-x-Symbiotic-x-1","control-0-x-20-x-Fed-x-Symbiotic","control-0-x-20-x-Fed-x-1","control-0-x-20-x-Symbiotic-x-1","control-0-x-Fed-x-Symbiotic-x-1","20-x-Fed-x-Symbiotic-x-1","control-0-x-20-x-Fed-x-Symbiotic-x-1"
"262",210,"A_0_20_S_A",1,0.156722651,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Aposymbiotic","control-0-x-1","20-x-Starved","20-x-Aposymbiotic","20-x-1","Starved-x-Aposymbiotic","Starved-x-1","Aposymbiotic-x-1","control-0-x-20-x-Starved","control-0-x-20-x-Aposymbiotic","control-0-x-20-x-1","control-0-x-Starved-x-Aposymbiotic","control-0-x-Starved-x-1","control-0-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic","20-x-Starved-x-1","20-x-Aposymbiotic-x-1","Starved-x-Aposymbiotic-x-1","control-0-x-20-x-Starved-x-Aposymbiotic","control-0-x-20-x-Starved-x-1","control-0-x-20-x-Aposymbiotic-x-1","control-0-x-Starved-x-Aposymbiotic-x-1","20-x-Starved-x-Aposymbiotic-x-1","control-0-x-20-x-Starved-x-Aposymbiotic-x-1"
"263",201,"A_0_20_S_S",0,0.148060515,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic","control-0-x-20","control-0-x-Starved","control-0-x-Symbiotic","control-0-x-0","20-x-Starved","20-x-Symbiotic","20-x-0","Starved-x-Symbiotic","Starved-x-0","Symbiotic-x-0","control-0-x-20-x-Starved","control-0-x-20-x-Symbiotic","control-0-x-20-x-0","control-0-x-Starved-x-Symbiotic","control-0-x-Starved-x-0","control-0-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic","20-x-Starved-x-0","20-x-Symbiotic-x-0","Starved-x-Symbiotic-x-0","control-0-x-20-x-Starved-x-Symbiotic","control-0-x-20-x-Starved-x-0","control-0-x-20-x-Symbiotic-x-0","control-0-x-Starved-x-Symbiotic-x-0","20-x-Starved-x-Symbiotic-x-0","control-0-x-20-x-Starved-x-Symbiotic-x-0"
