col_num,treat_ID_full,e_coli,abs_resp_rate_SA_corr,pollution,dose,temp,feed,symbiont,dose_level,new_treat_ID_full,dose_level_x_temp,dose_level_x_feed,dose_level_x_symbiont,dose_level_x_e_coli,temp_x_feed,temp_x_symbiont,temp_x_e_coli,feed_x_symbiont,feed_x_e_coli,symbiont_x_e_coli,dose_level_x_temp_x_feed,dose_level_x_temp_x_symbiont,dose_level_x_temp_x_e_coli,dose_level_x_feed_x_symbiont,dose_level_x_feed_x_e_coli,dose_level_x_symbiont_x_e_coli,temp_x_feed_x_symbiont,temp_x_feed_x_e_coli,temp_x_symbiont_x_e_coli,feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont,dose_level_x_temp_x_feed_x_e_coli,dose_level_x_temp_x_symbiont_x_e_coli,dose_level_x_feed_x_symbiont_x_e_coli,temp_x_feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont_x_e_coli
192,N_5_30_F_S,0,0.02115555,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic,Medium-x-30,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-0,30-x-Fed,30-x-Symbiotic,30-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Medium-x-30-x-Fed,Medium-x-30-x-Symbiotic,Medium-x-30-x-0,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-0,Medium-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic,30-x-Fed-x-0,30-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Medium-x-30-x-Fed-x-Symbiotic,Medium-x-30-x-Fed-x-0,Medium-x-30-x-Symbiotic-x-0,Medium-x-Fed-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic-x-0,Medium-x-30-x-Fed-x-Symbiotic-x-0
207,N_5_30_F_S,1,0.096614298,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic,Medium-x-30,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-1,30-x-Fed,30-x-Symbiotic,30-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Medium-x-30-x-Fed,Medium-x-30-x-Symbiotic,Medium-x-30-x-1,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-1,Medium-x-Symbiotic-x-1,30-x-Fed-x-Symbiotic,30-x-Fed-x-1,30-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Medium-x-30-x-Fed-x-Symbiotic,Medium-x-30-x-Fed-x-1,Medium-x-30-x-Symbiotic-x-1,Medium-x-Fed-x-Symbiotic-x-1,30-x-Fed-x-Symbiotic-x-1,Medium-x-30-x-Fed-x-Symbiotic-x-1
194,N_5_30_S_A,0,0.035142002,Nitrate,5,30,Starved,Aposymbiotic,Medium,Nitrate_Medium_30_Starved_Aposymbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-0,30-x-Starved,30-x-Aposymbiotic,30-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Medium-x-30-x-Starved,Medium-x-30-x-Aposymbiotic,Medium-x-30-x-0,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-0,Medium-x-Aposymbiotic-x-0,30-x-Starved-x-Aposymbiotic,30-x-Starved-x-0,30-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Medium-x-30-x-Starved-x-Aposymbiotic,Medium-x-30-x-Starved-x-0,Medium-x-30-x-Aposymbiotic-x-0,Medium-x-Starved-x-Aposymbiotic-x-0,30-x-Starved-x-Aposymbiotic-x-0,Medium-x-30-x-Starved-x-Aposymbiotic-x-0
231,N_5_30_S_A,1,0.420508984,Nitrate,5,30,Starved,Aposymbiotic,Medium,Nitrate_Medium_30_Starved_Aposymbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-1,30-x-Starved,30-x-Aposymbiotic,30-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Medium-x-30-x-Starved,Medium-x-30-x-Aposymbiotic,Medium-x-30-x-1,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-1,Medium-x-Aposymbiotic-x-1,30-x-Starved-x-Aposymbiotic,30-x-Starved-x-1,30-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Medium-x-30-x-Starved-x-Aposymbiotic,Medium-x-30-x-Starved-x-1,Medium-x-30-x-Aposymbiotic-x-1,Medium-x-Starved-x-Aposymbiotic-x-1,30-x-Starved-x-Aposymbiotic-x-1,Medium-x-30-x-Starved-x-Aposymbiotic-x-1
193,N_5_30_S_S,0,0.072762572,Nitrate,5,30,Starved,Symbiotic,Medium,Nitrate_Medium_30_Starved_Symbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Symbiotic,Medium-x-0,30-x-Starved,30-x-Symbiotic,30-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Medium-x-30-x-Starved,Medium-x-30-x-Symbiotic,Medium-x-30-x-0,Medium-x-Starved-x-Symbiotic,Medium-x-Starved-x-0,Medium-x-Symbiotic-x-0,30-x-Starved-x-Symbiotic,30-x-Starved-x-0,30-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Medium-x-30-x-Starved-x-Symbiotic,Medium-x-30-x-Starved-x-0,Medium-x-30-x-Symbiotic-x-0,Medium-x-Starved-x-Symbiotic-x-0,30-x-Starved-x-Symbiotic-x-0,Medium-x-30-x-Starved-x-Symbiotic-x-0
218,N_5_30_S_S,1,0.085889663,Nitrate,5,30,Starved,Symbiotic,Medium,Nitrate_Medium_30_Starved_Symbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Symbiotic,Medium-x-1,30-x-Starved,30-x-Symbiotic,30-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Medium-x-30-x-Starved,Medium-x-30-x-Symbiotic,Medium-x-30-x-1,Medium-x-Starved-x-Symbiotic,Medium-x-Starved-x-1,Medium-x-Symbiotic-x-1,30-x-Starved-x-Symbiotic,30-x-Starved-x-1,30-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Medium-x-30-x-Starved-x-Symbiotic,Medium-x-30-x-Starved-x-1,Medium-x-30-x-Symbiotic-x-1,Medium-x-Starved-x-Symbiotic-x-1,30-x-Starved-x-Symbiotic-x-1,Medium-x-30-x-Starved-x-Symbiotic-x-1
232,A_7.5_30_F_A,0,0.054060883,Ammonium,7.5,30,Fed,Aposymbiotic,Medium,Ammonium_Medium_30_Fed_Aposymbiotic,Medium-x-30,Medium-x-Fed,Medium-x-Aposymbiotic,Medium-x-0,30-x-Fed,30-x-Aposymbiotic,30-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Medium-x-30-x-Fed,Medium-x-30-x-Aposymbiotic,Medium-x-30-x-0,Medium-x-Fed-x-Aposymbiotic,Medium-x-Fed-x-0,Medium-x-Aposymbiotic-x-0,30-x-Fed-x-Aposymbiotic,30-x-Fed-x-0,30-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Medium-x-30-x-Fed-x-Aposymbiotic,Medium-x-30-x-Fed-x-0,Medium-x-30-x-Aposymbiotic-x-0,Medium-x-Fed-x-Aposymbiotic-x-0,30-x-Fed-x-Aposymbiotic-x-0,Medium-x-30-x-Fed-x-Aposymbiotic-x-0
198,A_7.5_30_F_S,0,0.050092879,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic,Medium-x-30,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-0,30-x-Fed,30-x-Symbiotic,30-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Medium-x-30-x-Fed,Medium-x-30-x-Symbiotic,Medium-x-30-x-0,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-0,Medium-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic,30-x-Fed-x-0,30-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Medium-x-30-x-Fed-x-Symbiotic,Medium-x-30-x-Fed-x-0,Medium-x-30-x-Symbiotic-x-0,Medium-x-Fed-x-Symbiotic-x-0,30-x-Fed-x-Symbiotic-x-0,Medium-x-30-x-Fed-x-Symbiotic-x-0
221,A_7.5_30_F_S,1,0.050275385,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic,Medium-x-30,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-1,30-x-Fed,30-x-Symbiotic,30-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Medium-x-30-x-Fed,Medium-x-30-x-Symbiotic,Medium-x-30-x-1,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-1,Medium-x-Symbiotic-x-1,30-x-Fed-x-Symbiotic,30-x-Fed-x-1,30-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Medium-x-30-x-Fed-x-Symbiotic,Medium-x-30-x-Fed-x-1,Medium-x-30-x-Symbiotic-x-1,Medium-x-Fed-x-Symbiotic-x-1,30-x-Fed-x-Symbiotic-x-1,Medium-x-30-x-Fed-x-Symbiotic-x-1
210,A_7.5_30_F_A,1,0.074222978,Ammonium,7.5,30,Fed,Aposymbiotic,Medium,Ammonium_Medium_30_Fed_Aposymbiotic,Medium-x-30,Medium-x-Fed,Medium-x-Aposymbiotic,Medium-x-1,30-x-Fed,30-x-Aposymbiotic,30-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Medium-x-30-x-Fed,Medium-x-30-x-Aposymbiotic,Medium-x-30-x-1,Medium-x-Fed-x-Aposymbiotic,Medium-x-Fed-x-1,Medium-x-Aposymbiotic-x-1,30-x-Fed-x-Aposymbiotic,30-x-Fed-x-1,30-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Medium-x-30-x-Fed-x-Aposymbiotic,Medium-x-30-x-Fed-x-1,Medium-x-30-x-Aposymbiotic-x-1,Medium-x-Fed-x-Aposymbiotic-x-1,30-x-Fed-x-Aposymbiotic-x-1,Medium-x-30-x-Fed-x-Aposymbiotic-x-1
206,A_7.5_30_S_S,0,0.039157093,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Symbiotic,Medium-x-0,30-x-Starved,30-x-Symbiotic,30-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Medium-x-30-x-Starved,Medium-x-30-x-Symbiotic,Medium-x-30-x-0,Medium-x-Starved-x-Symbiotic,Medium-x-Starved-x-0,Medium-x-Symbiotic-x-0,30-x-Starved-x-Symbiotic,30-x-Starved-x-0,30-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Medium-x-30-x-Starved-x-Symbiotic,Medium-x-30-x-Starved-x-0,Medium-x-30-x-Symbiotic-x-0,Medium-x-Starved-x-Symbiotic-x-0,30-x-Starved-x-Symbiotic-x-0,Medium-x-30-x-Starved-x-Symbiotic-x-0
233,A_7.5_30_S_S,1,0.061492714,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Symbiotic,Medium-x-1,30-x-Starved,30-x-Symbiotic,30-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Medium-x-30-x-Starved,Medium-x-30-x-Symbiotic,Medium-x-30-x-1,Medium-x-Starved-x-Symbiotic,Medium-x-Starved-x-1,Medium-x-Symbiotic-x-1,30-x-Starved-x-Symbiotic,30-x-Starved-x-1,30-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Medium-x-30-x-Starved-x-Symbiotic,Medium-x-30-x-Starved-x-1,Medium-x-30-x-Symbiotic-x-1,Medium-x-Starved-x-Symbiotic-x-1,30-x-Starved-x-Symbiotic-x-1,Medium-x-30-x-Starved-x-Symbiotic-x-1
226,A_7.5_30_S_A,0,0.049460207,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-0,30-x-Starved,30-x-Aposymbiotic,30-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Medium-x-30-x-Starved,Medium-x-30-x-Aposymbiotic,Medium-x-30-x-0,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-0,Medium-x-Aposymbiotic-x-0,30-x-Starved-x-Aposymbiotic,30-x-Starved-x-0,30-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Medium-x-30-x-Starved-x-Aposymbiotic,Medium-x-30-x-Starved-x-0,Medium-x-30-x-Aposymbiotic-x-0,Medium-x-Starved-x-Aposymbiotic-x-0,30-x-Starved-x-Aposymbiotic-x-0,Medium-x-30-x-Starved-x-Aposymbiotic-x-0
198,A_7.5_30_S_A,1,0.090009276,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic,Medium-x-30,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-1,30-x-Starved,30-x-Aposymbiotic,30-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Medium-x-30-x-Starved,Medium-x-30-x-Aposymbiotic,Medium-x-30-x-1,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-1,Medium-x-Aposymbiotic-x-1,30-x-Starved-x-Aposymbiotic,30-x-Starved-x-1,30-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Medium-x-30-x-Starved-x-Aposymbiotic,Medium-x-30-x-Starved-x-1,Medium-x-30-x-Aposymbiotic-x-1,Medium-x-Starved-x-Aposymbiotic-x-1,30-x-Starved-x-Aposymbiotic-x-1,Medium-x-30-x-Starved-x-Aposymbiotic-x-1
199,N_5_20_F_A,0,0.041745521,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Aposymbiotic,Medium-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Medium-x-20-x-Fed,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-0,Medium-x-Fed-x-Aposymbiotic,Medium-x-Fed-x-0,Medium-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Medium-x-20-x-Fed-x-Aposymbiotic,Medium-x-20-x-Fed-x-0,Medium-x-20-x-Aposymbiotic-x-0,Medium-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Medium-x-20-x-Fed-x-Aposymbiotic-x-0
226,N_5_20_F_A,1,0.10596826,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Aposymbiotic,Medium-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Medium-x-20-x-Fed,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-1,Medium-x-Fed-x-Aposymbiotic,Medium-x-Fed-x-1,Medium-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Medium-x-20-x-Fed-x-Aposymbiotic,Medium-x-20-x-Fed-x-1,Medium-x-20-x-Aposymbiotic-x-1,Medium-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Medium-x-20-x-Fed-x-Aposymbiotic-x-1
185,N_5_20_F_S,0,0.067014246,Nitrate,5,20,Fed,Symbiotic,Medium,Nitrate_Medium_20_Fed_Symbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Medium-x-20-x-Fed,Medium-x-20-x-Symbiotic,Medium-x-20-x-0,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-0,Medium-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Medium-x-20-x-Fed-x-Symbiotic,Medium-x-20-x-Fed-x-0,Medium-x-20-x-Symbiotic-x-0,Medium-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Medium-x-20-x-Fed-x-Symbiotic-x-0
206,N_5_20_F_S,1,0.117590743,Nitrate,5,20,Fed,Symbiotic,Medium,Nitrate_Medium_20_Fed_Symbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Medium-x-20-x-Fed,Medium-x-20-x-Symbiotic,Medium-x-20-x-1,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-1,Medium-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Medium-x-20-x-Fed-x-Symbiotic,Medium-x-20-x-Fed-x-1,Medium-x-20-x-Symbiotic-x-1,Medium-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Medium-x-20-x-Fed-x-Symbiotic-x-1
187,N_5_20_S_A,0,0.078198138,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic,Medium-x-20,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Medium-x-20-x-Starved,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-0,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-0,Medium-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Medium-x-20-x-Starved-x-Aposymbiotic,Medium-x-20-x-Starved-x-0,Medium-x-20-x-Aposymbiotic-x-0,Medium-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Medium-x-20-x-Starved-x-Aposymbiotic-x-0
204,N_5_20_S_A,1,0.068218935,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic,Medium-x-20,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Medium-x-20-x-Starved,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-1,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-1,Medium-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Medium-x-20-x-Starved-x-Aposymbiotic,Medium-x-20-x-Starved-x-1,Medium-x-20-x-Aposymbiotic-x-1,Medium-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Medium-x-20-x-Starved-x-Aposymbiotic-x-1
186,N_5_20_S_S,0,0.059721938,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic,Medium-x-20,Medium-x-Starved,Medium-x-Symbiotic,Medium-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Medium-x-20-x-Starved,Medium-x-20-x-Symbiotic,Medium-x-20-x-0,Medium-x-Starved-x-Symbiotic,Medium-x-Starved-x-0,Medium-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Medium-x-20-x-Starved-x-Symbiotic,Medium-x-20-x-Starved-x-0,Medium-x-20-x-Symbiotic-x-0,Medium-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Medium-x-20-x-Starved-x-Symbiotic-x-0
208,N_5_20_S_S,1,0.130090147,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic,Medium-x-20,Medium-x-Starved,Medium-x-Symbiotic,Medium-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Medium-x-20-x-Starved,Medium-x-20-x-Symbiotic,Medium-x-20-x-1,Medium-x-Starved-x-Symbiotic,Medium-x-Starved-x-1,Medium-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Medium-x-20-x-Starved-x-Symbiotic,Medium-x-20-x-Starved-x-1,Medium-x-20-x-Symbiotic-x-1,Medium-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Medium-x-20-x-Starved-x-Symbiotic-x-1
195,A_7.5_20_F_A,0,0.049037021,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Aposymbiotic,Medium-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Medium-x-20-x-Fed,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-0,Medium-x-Fed-x-Aposymbiotic,Medium-x-Fed-x-0,Medium-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Medium-x-20-x-Fed-x-Aposymbiotic,Medium-x-20-x-Fed-x-0,Medium-x-20-x-Aposymbiotic-x-0,Medium-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Medium-x-20-x-Fed-x-Aposymbiotic-x-0
232,A_7.5_20_F_A,1,0.094291373,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Aposymbiotic,Medium-x-1,20-x-Fed,20-x-Aposymbiotic,20-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Medium-x-20-x-Fed,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-1,Medium-x-Fed-x-Aposymbiotic,Medium-x-Fed-x-1,Medium-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-1,20-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Medium-x-20-x-Fed-x-Aposymbiotic,Medium-x-20-x-Fed-x-1,Medium-x-20-x-Aposymbiotic-x-1,Medium-x-Fed-x-Aposymbiotic-x-1,20-x-Fed-x-Aposymbiotic-x-1,Medium-x-20-x-Fed-x-Aposymbiotic-x-1
198,A_7.5_20_F_S,0,0.052395757,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Medium-x-20-x-Fed,Medium-x-20-x-Symbiotic,Medium-x-20-x-0,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-0,Medium-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Medium-x-20-x-Fed-x-Symbiotic,Medium-x-20-x-Fed-x-0,Medium-x-20-x-Symbiotic-x-0,Medium-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Medium-x-20-x-Fed-x-Symbiotic-x-0
220,A_7.5_20_F_S,1,0.18434537,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic,Medium-x-20,Medium-x-Fed,Medium-x-Symbiotic,Medium-x-1,20-x-Fed,20-x-Symbiotic,20-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Medium-x-20-x-Fed,Medium-x-20-x-Symbiotic,Medium-x-20-x-1,Medium-x-Fed-x-Symbiotic,Medium-x-Fed-x-1,Medium-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic,20-x-Fed-x-1,20-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Medium-x-20-x-Fed-x-Symbiotic,Medium-x-20-x-Fed-x-1,Medium-x-20-x-Symbiotic-x-1,Medium-x-Fed-x-Symbiotic-x-1,20-x-Fed-x-Symbiotic-x-1,Medium-x-20-x-Fed-x-Symbiotic-x-1
197,A_7.5_20_S_A,0,0.124782775,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic,Medium-x-20,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Medium-x-20-x-Starved,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-0,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-0,Medium-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Medium-x-20-x-Starved-x-Aposymbiotic,Medium-x-20-x-Starved-x-0,Medium-x-20-x-Aposymbiotic-x-0,Medium-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Medium-x-20-x-Starved-x-Aposymbiotic-x-0
233,A_7.5_20_S_A,1,0.04859749,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic,Medium-x-20,Medium-x-Starved,Medium-x-Aposymbiotic,Medium-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Medium-x-20-x-Starved,Medium-x-20-x-Aposymbiotic,Medium-x-20-x-1,Medium-x-Starved-x-Aposymbiotic,Medium-x-Starved-x-1,Medium-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Medium-x-20-x-Starved-x-Aposymbiotic,Medium-x-20-x-Starved-x-1,Medium-x-20-x-Aposymbiotic-x-1,Medium-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Medium-x-20-x-Starved-x-Aposymbiotic-x-1
