col_num,treat_ID_full,e_coli,resp_rate,pollution,dose,temp,feed,symbiont,dose_level,new_treat_ID_full
237,N_5_30_S_A,1,-0.0035700000000000003,Nitrate,5,30,Starved,Aposymbiotic,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
239,N_5_30_S_S,0,-0.00512,Nitrate,5,30,Starved,Symbiotic,Medium,Nitrate_Medium_30_Starved_Symbiotic
241,N_5_30_S_S,1,-0.00487,Nitrate,5,30,Starved,Symbiotic,Medium,Nitrate_Medium_30_Starved_Symbiotic
237,A_7.5_30_F_A,1,-0.0037500000000000003,Ammonium,7.5,30,Fed,Aposymbiotic,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
237,A_7.5_30_F_A,0,-0.00421,Ammonium,7.5,30,Fed,Aposymbiotic,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
240,A_7.5_30_F_S,1,-0.00419,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic
241,A_7.5_30_F_S,0,-0.00498,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic
241,A_7.5_30_S_S,1,-0.0038100000000000005,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic
237,A_7.5_30_S_A,1,-0.0024500000000000004,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
237,A_7.5_30_S_A,0,-0.00519,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
240,A_7.5_30_S_S,0,-0.00436,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic
234,A_7.5_20_F_A,0,-0.0027600000000000003,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
237,A_7.5_20_F_A,1,-0.005940000000000001,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
240,A_7.5_20_F_S,0,-0.00415,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
241,A_7.5_20_F_S,1,-0.0029800000000000004,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
236,A_7.5_20_S_A,0,-0.00239,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
238,A_7.5_20_S_A,1,-0.00693,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
240,A_7.5_20_S_S,0,-0.0031200000000000004,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
241,A_7.5_20_S_S,1,-0.0051600000000000005,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
237,N_5_30_F_A,0,-0.00402,Nitrate,5,30,Fed,Aposymbiotic,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
237,N_5_30_F_A,1,-0.006280000000000001,Nitrate,5,30,Fed,Aposymbiotic,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
239,N_5_30_F_S,0,-0.00419,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic
240,N_5_30_F_S,1,-0.004350000000000001,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic
242,A_5_20_F_A,0,-0.0034700000000000004,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic
244,A_5_20_F_A,1,-0.004030000000000001,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic
248,A_5_20_F_S,0,-0.00555,Ammonium,5,20,Fed,Symbiotic,Low,Ammonium_Low_20_Fed_Symbiotic
243,A_5_20_F_S,1,-0.004770000000000001,Ammonium,5,20,Fed,Symbiotic,Low,Ammonium_Low_20_Fed_Symbiotic
242,A_5_20_S_A,0,-0.0037,Ammonium,5,20,Starved,Aposymbiotic,Low,Ammonium_Low_20_Starved_Aposymbiotic
247,A_5_20_S_A,1,-0.0036400000000000004,Ammonium,5,20,Starved,Aposymbiotic,Low,Ammonium_Low_20_Starved_Aposymbiotic
248,A_5_20_S_S,0,-0.0037,Ammonium,5,20,Starved,Symbiotic,Low,Ammonium_Low_20_Starved_Symbiotic
254,A_5_20_S_S,1,-0.00485,Ammonium,5,20,Starved,Symbiotic,Low,Ammonium_Low_20_Starved_Symbiotic
238,N_5_20_F_A,0,-0.0037300000000000002,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
242,N_5_20_F_A,1,-0.00434,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
246,N_5_20_F_S,0,-0.0023,Nitrate,5,20,Fed,Symbiotic,Medium,Nitrate_Medium_20_Fed_Symbiotic
249,N_5_20_S_S,0,-0.00717,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic
252,N_5_20_S_S,1,-0.00498,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic
238,N_5_20_S_A,0,-0.006350000000000001,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
244,N_5_20_S_A,1,-0.0064,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
242,A_7.5_20_F_A,0,-0.00336,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
244,A_7.5_20_F_A,1,-0.00512,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
248,A_7.5_20_F_S,0,-0.006580000000000001,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
239,A_7.5_20_F_S,1,-0.00317,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
242,A_7.5_20_S_A,0,-0.006670000000000001,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
247,A_7.5_20_S_A,1,-0.00489,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
249,A_7.5_20_S_S,0,-0.00438,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
252,A_7.5_20_S_S,1,-0.00863,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
238,N_0_20_F_A,0,-0.004560000000000001,Nitrate,0,20,Fed,Aposymbiotic,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
242,N_0_20_F_A,1,-0.00659,Nitrate,0,20,Fed,Aposymbiotic,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
245,N_0_20_F_S,0,-0.004750000000000001,Nitrate,0,20,Fed,Symbiotic,control-0,Nitrate_control-0_20_Fed_Symbiotic
256,N_0_20_F_S,1,-0.0032800000000000004,Nitrate,0,20,Fed,Symbiotic,control-0,Nitrate_control-0_20_Fed_Symbiotic
242,A_10_20_F_A,0,-0.005960000000000001,Ammonium,10,20,Fed,Aposymbiotic,High,Ammonium_High_20_Fed_Aposymbiotic
245,A_10_20_F_A,1,-0.007050000000000001,Ammonium,10,20,Fed,Aposymbiotic,High,Ammonium_High_20_Fed_Aposymbiotic
252,A_10_20_F_S,0,-0.00301,Ammonium,10,20,Fed,Symbiotic,High,Ammonium_High_20_Fed_Symbiotic
243,A_10_20_F_S,1,-0.00425,Ammonium,10,20,Fed,Symbiotic,High,Ammonium_High_20_Fed_Symbiotic
242,A_10_20_S_A,0,-0.00237,Ammonium,10,20,Starved,Aposymbiotic,High,Ammonium_High_20_Starved_Aposymbiotic
250,A_10_20_S_A,1,-0.005520000000000001,Ammonium,10,20,Starved,Aposymbiotic,High,Ammonium_High_20_Starved_Aposymbiotic
249,A_10_20_S_S,0,-0.005280000000000001,Ammonium,10,20,Starved,Symbiotic,High,Ammonium_High_20_Starved_Symbiotic
255,A_10_20_S_S,1,-0.0034300000000000003,Ammonium,10,20,Starved,Symbiotic,High,Ammonium_High_20_Starved_Symbiotic
249,N_0_20_S_S,0,-0.00442,Nitrate,0,20,Starved,Symbiotic,control-0,Nitrate_control-0_20_Starved_Symbiotic
252,N_0_20_S_S,1,-0.005200000000000001,Nitrate,0,20,Starved,Symbiotic,control-0,Nitrate_control-0_20_Starved_Symbiotic
238,N_0_20_S_A,0,-0.00536,Nitrate,0,20,Starved,Aposymbiotic,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
242,N_0_20_S_A,1,-0.0038400000000000005,Nitrate,0,20,Starved,Aposymbiotic,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
242,"A_0_20_F_A
",0,-0.0044,Ammonium,0,20,Fed,Aposymbiotic,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
244,"A_0_20_F_A
",1,-0.0051,Ammonium,0,20,Fed,Aposymbiotic,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
247,A_0_20_F_S,0,-0.004430000000000001,Ammonium,0,20,Fed,Symbiotic,control-0,Ammonium_control-0_20_Fed_Symbiotic
252,A_0_20_F_S,1,-0.0032500000000000003,Ammonium,0,20,Fed,Symbiotic,control-0,Ammonium_control-0_20_Fed_Symbiotic
242,A_0_20_S_A,0,-0.0041,Ammonium,0,20,Starved,Aposymbiotic,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
247,A_0_20_S_A,1,-0.00333,Ammonium,0,20,Starved,Aposymbiotic,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
254,A_0_20_S_S,0,-0.005090000000000001,Ammonium,0,20,Starved,Symbiotic,control-0,Ammonium_control-0_20_Starved_Symbiotic
250,A_0_20_S_S,1,-0.006900000000000001,Ammonium,0,20,Starved,Symbiotic,control-0,Ammonium_control-0_20_Starved_Symbiotic
238,N_1.5_20_F_A,0,-0.0057,Nitrate,1.5,20,Fed,Aposymbiotic,Low,Nitrate_Low_20_Fed_Aposymbiotic
242,N_1.5_20_F_A,1,-0.0048200000000000005,Nitrate,1.5,20,Fed,Aposymbiotic,Low,Nitrate_Low_20_Fed_Aposymbiotic
245,N_1.5_20_F_S,0,-0.00338,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic
256,N_1.5_20_F_S,1,-0.006070000000000001,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic
244,N_1.5_20_S_A,0,-0.00555,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic
249,N_1.5_20_S_S,0,-0.00495,Nitrate,1.5,20,Starved,Symbiotic,Low,Nitrate_Low_20_Starved_Symbiotic
238,N_1.5_20_S_A,1,-0.00286,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic
250,A_5_30_S_A,1,-0.00468,Ammonium,5,30,Starved,Aposymbiotic,Low,Ammonium_Low_30_Starved_Aposymbiotic
255,A_5_30_S_S,0,-0.0048400000000000006,Ammonium,5,30,Starved,Symbiotic,Low,Ammonium_Low_30_Starved_Symbiotic
254,A_5_30_S_S,1,-0.00305,Ammonium,5,30,Starved,Symbiotic,Low,Ammonium_Low_30_Starved_Symbiotic
238,N_5_30_F_A,0,-0.00666,Nitrate,5,30,Fed,Aposymbiotic,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
242,N_5_30_F_A,1,-0.00402,Nitrate,5,30,Fed,Aposymbiotic,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
251,N_5_30_F_S,0,-0.00421,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic
246,N_5_30_F_S,1,-0.00472,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic
241,N_5_30_S_A,0,-0.007680000000000001,Nitrate,5,30,Starved,Aposymbiotic,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
244,N_5_30_S_A,1,-0.007940000000000001,Nitrate,5,30,Starved,Aposymbiotic,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
247,N_5_30_S_S,0,-0.005520000000000001,Nitrate,5,30,Starved,Symbiotic,Medium,Nitrate_Medium_30_Starved_Symbiotic
243,N_5_30_S_S,1,-0.00402,Nitrate,5,30,Starved,Symbiotic,Medium,Nitrate_Medium_30_Starved_Symbiotic
242,A_7.5_30_F_A,0,-0.00238,Ammonium,7.5,30,Fed,Aposymbiotic,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
247,A_7.5_30_F_A,1,-0.00617,Ammonium,7.5,30,Fed,Aposymbiotic,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
248,A_7.5_30_F_S,0,-0.00396,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic
249,A_7.5_30_F_S,1,-0.00282,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic
242,A_7.5_30_S_A,0,-0.005730000000000001,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
251,A_7.5_30_S_A,1,-0.0049900000000000005,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
245,A_7.5_30_S_S,0,-0.0031100000000000004,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic
254,A_7.5_30_S_S,1,-0.00204,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic
238,N_18_30_F_A,0,-0.009380000000000001,Nitrate,18,30,Fed,Aposymbiotic,High,Nitrate_High_30_Fed_Aposymbiotic
242,N_18_30_F_A,1,-0.006940000000000001,Nitrate,18,30,Fed,Aposymbiotic,High,Nitrate_High_30_Fed_Aposymbiotic
246,N_18_30_F_S,1,-0.00587,Nitrate,18,30,Fed,Symbiotic,High,Nitrate_High_30_Fed_Symbiotic
241,N_18_30_S_A,0,-0.00668,Nitrate,18,30,Starved,Aposymbiotic,High,Nitrate_High_30_Starved_Aposymbiotic
244,N_18_30_S_A,1,-0.008860000000000002,Nitrate,18,30,Starved,Aposymbiotic,High,Nitrate_High_30_Starved_Aposymbiotic
242,A_10_30_F_A,0,-0.005410000000000001,Ammonium,10,30,Fed,Aposymbiotic,High,Ammonium_High_30_Fed_Aposymbiotic
247,A_10_30_F_A,1,-0.006900000000000001,Ammonium,10,30,Fed,Aposymbiotic,High,Ammonium_High_30_Fed_Aposymbiotic
248,A_10_30_F_S,0,-0.004200000000000001,Ammonium,10,30,Fed,Symbiotic,High,Ammonium_High_30_Fed_Symbiotic
249,A_10_30_F_S,1,-0.008140000000000001,Ammonium,10,30,Fed,Symbiotic,High,Ammonium_High_30_Fed_Symbiotic
238,N_0_30_F_A,0,-0.0037200000000000002,Nitrate,0,30,Fed,Aposymbiotic,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
242,N_0_30_F_A,1,-0.0032900000000000004,Nitrate,0,30,Fed,Aposymbiotic,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
251,N_0_30_F_S,0,-0.00446,Nitrate,0,30,Fed,Symbiotic,control-0,Nitrate_control-0_30_Fed_Symbiotic
245,N_0_30_F_S,1,-0.0051,Nitrate,0,30,Fed,Symbiotic,control-0,Nitrate_control-0_30_Fed_Symbiotic
242,A_10_30_S_A,0,-0.010020000000000001,Ammonium,10,30,Starved,Aposymbiotic,High,Ammonium_High_30_Starved_Aposymbiotic
251,A_10_30_S_A,1,-0.00529,Ammonium,10,30,Starved,Aposymbiotic,High,Ammonium_High_30_Starved_Aposymbiotic
245,A_10_30_S_S,0,-0.00644,Ammonium,10,30,Starved,Symbiotic,High,Ammonium_High_30_Starved_Symbiotic
252,A_10_30_S_S,1,-0.00408,Ammonium,10,30,Starved,Symbiotic,High,Ammonium_High_30_Starved_Symbiotic
250,N_0_30_S_S,0,-0.00351,Nitrate,0,30,Starved,Symbiotic,control-0,Nitrate_control-0_30_Starved_Symbiotic
252,N_0_30_S_S,1,-0.00215,Nitrate,0,30,Starved,Symbiotic,control-0,Nitrate_control-0_30_Starved_Symbiotic
238,N_0_30_S_A,0,-0.00787,Nitrate,0,30,Starved,Aposymbiotic,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
244,N_0_30_S_A,1,-0.0027400000000000002,Nitrate,0,30,Starved,Aposymbiotic,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
242,A_0_30_F_A,0,-0.00442,Ammonium,0,30,Fed,Aposymbiotic,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
245,A_0_30_F_A,1,-0.006240000000000001,Ammonium,0,30,Fed,Aposymbiotic,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
248,A_0_30_F_S,0,-0.005110000000000001,Ammonium,0,30,Fed,Symbiotic,control-0,Ammonium_control-0_30_Fed_Symbiotic
252,A_0_30_F_S,1,-0.0032,Ammonium,0,30,Fed,Symbiotic,control-0,Ammonium_control-0_30_Fed_Symbiotic
242,A_0_30_S_A,0,-0.0043100000000000005,Ammonium,0,30,Starved,Aposymbiotic,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
250,A_0_30_S_A,1,-0.0044800000000000005,Ammonium,0,30,Starved,Aposymbiotic,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
245,A_0_30_S_S,0,-0.00352,Ammonium,0,30,Starved,Symbiotic,control-0,Ammonium_control-0_30_Starved_Symbiotic
255,A_0_30_S_S,1,-0.006980000000000001,Ammonium,0,30,Starved,Symbiotic,control-0,Ammonium_control-0_30_Starved_Symbiotic
246,N_1.5_30_F_S,0,-0.005750000000000001,Nitrate,1.5,30,Fed,Symbiotic,Low,Nitrate_Low_30_Fed_Symbiotic
256,N_1.5_30_F_S,1,-0.00266,Nitrate,1.5,30,Fed,Symbiotic,Low,Nitrate_Low_30_Fed_Symbiotic
238,N_1.5_30_F_A,0,-0.0029200000000000003,Nitrate,1.5,30,Fed,Aposymbiotic,Low,Nitrate_Low_30_Fed_Aposymbiotic
242,N_1.5_30_F_A,1,-0.00493,Nitrate,1.5,30,Fed,Aposymbiotic,Low,Nitrate_Low_30_Fed_Aposymbiotic
244,N_1.5_30_S_A,1,-0.00446,Nitrate,1.5,30,Starved,Aposymbiotic,Low,Nitrate_Low_30_Starved_Aposymbiotic
252,N_1.5_30_S_S,0,-0.0019600000000000004,Nitrate,1.5,30,Starved,Symbiotic,Low,Nitrate_Low_30_Starved_Symbiotic
243,N_1.5_30_S_S,1,-0.00496,Nitrate,1.5,30,Starved,Symbiotic,Low,Nitrate_Low_30_Starved_Symbiotic
242,A_5_30_F_A,0,-0.007030000000000001,Ammonium,5,30,Fed,Aposymbiotic,Low,Ammonium_Low_30_Fed_Aposymbiotic
245,A_5_30_F_A,1,-0.00617,Ammonium,5,30,Fed,Aposymbiotic,Low,Ammonium_Low_30_Fed_Aposymbiotic
248,A_5_30_F_S,0,-0.005960000000000001,Ammonium,5,30,Fed,Symbiotic,Low,Ammonium_Low_30_Fed_Symbiotic
243,A_5_30_F_S,1,-0.0031500000000000005,Ammonium,5,30,Fed,Symbiotic,Low,Ammonium_Low_30_Fed_Symbiotic
