date_coll,date_frag,col_num,frag_letter,col_frag_num,tile_num,tile_position,stand_beetag,peg_beetag,exp_beetag,exp_num,exp_subrun,beetag_exprun,exp_startdate,N_species,N_dose,temp,food,sym_state,treat_ID,N_species_dose,PES_day2,PES_day6,PES_day10
08_01_22,08_02_22,237,C,237C,154,5,Y20,B17,Y20B17,3,A,Y20B17_exp3A,08_21_22,A,7.5,30,S,A,A_7.5_30_S_A,A_7.5,1,2,1
08_01_22,08_03_22,240,N,240N,162,8,Y20,B97,Y20B97,3,A,Y20B97_exp3A,08_21_22,A,7.5,30,S,S,A_7.5_30_S_S,A_7.5,2,2,1
08_01_22,8_06_22,255,A,255A,176,13,O15,Y24,O15Y24,3,B,O15Y24_exp3B,08_25_22,A,7.5,20,S,S,A_7.5_20_S_S,A_7.5,2,2,1
08_01_22,08_03_22,242,R,242R,165,15,W14,O62,W14O62,3,B,W14O62_exp3B,08_25_22,A,7.5,30,S,A,A_7.5_30_S_A,A_7.5,3,2,1
08_01_22,8_05_22,245,H,245H,169,3,W14,O64,W14O64,3,B,W14O64_exp3B,08_25_22,A,7.5,30,S,S,A_7.5_30_S_S,A_7.5,1,2,1
06_22_22,06_24_22,157,N,157N,107,14,B15,G25,B15G25,1,A,B15G25_exp1A,7_15_22,N,0,20,S,S,N_0_20_S_S,N_0,1,2,1
06_29_22,06_30_22,174,A,174A,121,1,B13,G2,B13G2,2,A,B13G2_exp2A,8_4_22,N,0,20,F,A,N_0_20_F_A,N_0,4,2,1
06_29_22,07_07_22,224,A,224A,146,6,B15,G26,B15G26,2,B,B15G26_exp2B,8_9_22,N,0,20,S,S,N_0_20_S_S,N_0,2,2,1
06_22_22,06_25_22,165,B,165B,112,5,G23,Y5017,G23Y5017,1,B,G23Y5017_exp1B,7_17_22,N,1.5,30,F,A,N_1.5_30_F_A,N_1.5,3,2,1
06_29_22,07_05_22,208,K,208K,139,11,G28,Y65,G28Y65,2,B,G28Y65_exp2B,8_9_22,N,1.5,30,S,S,N_1.5_30_S_S,N_1.5,1,2,1
08_01_22,08_02_22,237,G,237G,154,9,G23,Y2820,G23Y2820,3,A,G23Y2820_exp3A,08_21_22,N,1.5,20,F,A,N_1.5_20_F_A,N_1.5,2,2,1
08_01_22,08_02_22,237,P,237P,155,2,G24,Y41,G24Y41,3,A,G24Y41_exp3A,08_21_22,N,1.5,20,S,A,N_1.5_20_S_A,N_1.5,2,2,1
08_01_22,08_02_22,237,BC,237BC,157,9,G24,Y42,G24Y42,3,A,G24Y42_exp3A,08_21_22,N,1.5,20,S,A,N_1.5_20_S_A,N_1.5,2,2,1
08_01_22,08_02_22,237,AY,237AY,157,5,G33,Y95,G33Y95,3,A,G33Y95_exp3A,08_21_22,N,1.5,30,F,A,N_1.5_30_F_A,N_1.5,3,2,1
08_01_22,8_05_22,244,F,244F,168,1,O8,G10,O8G10,3,B,O8G10_exp3B,08_25_22,N,1.5,20,S,A,N_1.5_20_S_A,N_1.5,4,2,1
08_01_22,8_05_22,252,B,252B,173,3,O8,G12,O8G12,3,B,O8G12_exp3B,08_25_22,N,1.5,20,S,S,N_1.5_20_S_S,N_1.5,3,2,1
08_01_22,8_05_22,247,F,247F,170,2,W7,O33,W7O33,3,B,W7O33_exp3B,08_25_22,N,1.5,30,S,S,N_1.5_30_S_S,N_1.5,1,2,1
06_29_22,06_30_22,171,B,171B,118,7,G25,Y47,G25Y47,2,B,G25Y47_exp2B,8_9_22,N,1.5,20,F,S,N_1.5_20_F_S,N_1.5,2,2,1
06_29_22,06_30_22,172,G,172G,120,6,R11,W54,R11W54,1,B,R11W54_exp1B,7_17_22,N,18,20,S,S,N_18_20_S_S,N_18,1,2,1
06_29_22,06_30_22,192,C,192C,130,2,R10,W45,R10W45,2,A,R10W45_exp2A,8_4_22,N,18,20,S,A,N_18_20_S_A,N_18,2,2,1
06_29_22,07_07_22,225,G,225G,147,2,R4,W34,R4W34,2,B,R4W34_exp2B,8_9_22,N,18,20,S,S,N_18_20_S_S,N_18,2,2,1
06_29_22,07_05_22,209,G,209G,140,2,R8,W43,R8W43,2,B,R8W43_exp2B,8_9_22,N,18,30,S,S,N_18_30_S_S,N_18,2,2,1
08_01_22,08_02_22,237,BA,237BA,157,7,R14,W72,R14W72,3,A,R14W72_exp3A,08_21_22,N,18,30,F,A,N_18_30_F_A,N_18,2,2,1
08_01_22,08_02_22,237,BI,237BI,157,15,R15,W77,R15W77,3,A,R15W77_exp3A,08_21_22,N,18,30,S,A,N_18_30_S_A,N_18,2,2,1
06_29_22,07_05_22,208,D,208D,139,4,Y4,B34,Y4B34,2,A,Y4B34_exp2A,8_4_22,N,5,20,S,S,N_5_20_S_S,N_5,1,2,1
06_29_22,07_07_22,218,E,218E,144,3,Y13,B74,Y13B74,2,A,Y13B74_exp2A,8_4_22,N,5,30,S,S,N_5_30_S_S,N_5,3,2,1
06_29_22,06_30_22,186,J,186J,128,4,Y5,B37,Y5B37,2,B,Y5B37_exp2B,8_9_22,N,5,20,S,S,N_5_20_S_S,N_5,2,2,1
06_29_22,06_30_22,192,B,192B,130,1,Y1,B8,Y1B8,2,B,Y1B8_exp2B,8_9_22,N,5,20,F,A,N_5_20_F_A,N_5,5,2,1
08_01_22,08_02_22,237,BH,237BH,157,14,Y12,B64,Y12B64,3,A,Y12B64_exp3A,08_21_22,N,5,30,S,A,N_5_30_S_A,N_5,2,2,1
08_01_22,08_03_22,241,P,241P,164,2,O13,Y12,O13Y12,3,B,O13Y12_exp3B,08_25_22,N,5,20,S,S,N_5_20_S_S,N_5,2,2,1
06_29_22,07_01_22,198,F,198F,133,14,B29,G64,B29G64,2,A,B29G64_exp2A,8_4_22,A,0,30,S,A,A_0_30_S_A,A_0,1,2,2
06_29_22,07_01_22,205,C,205C,136,7,B29,G70,B29G70,2,A,B29G70_exp2A,8_4_22,A,0,30,S,S,A_0_30_S_S,A_0,2,2,2
06_29_22,07_07_22,222,F,222F,145,8,B29,G71,B29G71,2,A,B29G71_exp2A,8_4_22,A,0,30,S,S,A_0_30_S_S,A_0,2,2,2
06_29_22,07_05_22,211,H,211H,141,6,B33,G94,B33G94,2,B,B33G94_exp2B,8_9_22,A,0,30,F,S,A_0_30_F_S,A_0,1,2,2
06_29_22,06_30_22,178,G,178G,123,4,B34,G97,B34G97,2,B,B34G97_exp2B,8_9_22,A,0,30,S,A,A_0_30_S_A,A_0,1,2,2
08_01_22,08_02_22,237,BJ,237BJ,157,16,B23,G35,B23G35,3,A,B23G35_exp3A,08_21_22,A,0,20,F,A,A_0_20_F_A,A_0,2,2,2
08_01_22,08_02_22,237,AJ,237AJ,156,6,B24,G39,B24G39,3,A,B24G39_exp3A,08_21_22,A,0,20,S,A,A_0_20_S_A,A_0,3,2,2
08_01_22,08_03_22,242,K,242K,165,8,O4,B21,O4B21,3,B,O4B21_exp3B,08_25_22,A,0,20,S,A,A_0_20_S_A,A_0,2,2,2
06_29_22,07_07_22,220,I,220I,144,15,R13,W63,R13W63,2,A,R13W63_exp2A,8_4_22,A,10,20,S,A,A_10_20_S_A,A_10,2,2,2
06_29_22,07_01_22,200,E,200E,134,15,R17,W84,R17W84,2,A,R17W84_exp2A,8_4_22,A,10,30,F,S,A_10_30_F_S,A_10,2,2,2
06_29_22,07_01_22,200,D,200D,134,14,R20,W90,R20W90,2,B,R20W90_exp2B,8_9_22,A,10,30,S,S,A_10_30_S_S,A_10,1,2,2
08_01_22,08_03_22,240,B,240B,161,12,R11,W53,R11W53,3,A,R11W53_exp3A,08_21_22,A,10,20,F,S,A_10_20_F_S,A_10,3,2,2
06_22_22,06_24_22,152,H,152H,103,9,G36,Y25,G36Y25,1,A,G36Y25_exp1A,7_15_22,A,5,20,F,A,A_5_20_F_A,A_5,1,2,2
06_29_22,06_30_22,171,I,171I,118,14,G37,Y29,G37Y29,2,B,G37Y29_exp2B,8_9_22,A,5,20,S,A,A_5_20_S_A,A_5,2,2,2
08_01_22,08_02_22,237,BT,237BT,158,10,G32,Y90,G32Y90,3,A,G32Y90_exp3A,08_21_22,A,5,20,S,A,A_5_20_S_A,A_5,2,2,2
06_22_29,07_31_29,235,H,235H,153,8,G35,Y12,G35Y12,3,A,G35Y12_exp3A,08_21_22,A,5,30,F,A,A_5_30_F_A,A_5,2,2,2
08_01_22,08_02_22,237,BP,237BP,158,6,G35,Y21,G35Y21,3,A,G35Y21_exp3A,08_21_22,A,5,30,F,A,A_5_30_F_A,A_5,2,2,2
06_29_22,07_07_22,226,H,226H,148,1,Y23,B2009,Y23B2009,2,A,Y23B2009_exp2A,8_4_22,A,7.5,30,S,A,A_7.5_30_S_A,A_7.5,1,2,2
06_29_22,07_05_22,213,A,213A,141,16,Y10,B51,Y10B51,2,B,Y10B51_exp2B,8_9_22,A,7.5,20,F,A,A_7.5_20_F_A,A_7.5,1,2,2
08_01_22,08_02_22,237,BL,237BL,158,2,Y4,B32,Y4B32,3,A,Y4B32_exp3A,08_21_22,A,7.5,20,F,A,A_7.5_20_F_A,A_7.5,1,2,2
06_29_22,06_30_22,172,D,172D,120,3,B23,G37,B23G37,1,B,B23G37_exp1B,7_17_22,N,0,20,S,S,N_0_20_S_S,N_0,4,2,2
06_29_22,07_01_22,207,G,207G,137,15,B22,G27,B22G27,2,A,B22G27_exp2A,8_4_22,N,0,20,S,S,N_0_20_S_S,N_0,1,2,2
06_29_22,07_05_22,211,B,211B,140,16,B32,G84,B32G84,2,B,B32G84_exp2B,8_9_22,N,0,30,S,A,N_0_30_S_A,N_0,1,2,2
08_01_22,08_02_22,237,AT,237AT,156,16,B13,G8,B13G8,3,A,B13G8_exp3A,08_21_22,N,0,20,F,A,N_0_20_F_A,N_0,3,2,2
08_01_22,08_03_22,239,G,239G,160,11,B25,G46,B25G46,3,A,B25G46_exp3A,08_21_22,N,0,30,F,S,N_0_30_F_S,N_0,2,2,2
06_29_22,07_07_22,229,E,229E,149,15,B26,G48,B26G48,3,A,B26G48_exp3A,08_21_22,N,0,30,S,A,N_0_30_S_A,N_0,2,2,2
08_01_22,8_05_22,252,O,252O,173,16,W2,O11,W2O11,3,B,W2O11_exp3B,08_25_22,N,0,30,S,S,N_0_30_S_S,N_0,1,2,2
06_29_22,06_30_22,193,E,193E,130,8,G34,Y3,G34Y3,2,A,G34Y3_exp2A,8_4_22,N,1.5,30,S,A,N_1.5_30_S_A,N_1.5,2,2,2
06_29_22,07_01_22,198,A,198A,133,9,G34,Y10,G34Y10,2,A,G34Y10_exp2A,8_4_22,N,1.5,30,S,S,N_1.5_30_S_S,N_1.5,3,2,2
06_29_22,07_05_22,211,E,211E,141,3,G34,Y11,G34Y11,2,A,G34Y11_exp2A,8_4_22,N,1.5,30,S,S,N_1.5_30_S_S,N_1.5,3,2,2
06_29_22,06_30_22,169,L,169L,116,16,G27,Y55,G27Y55,2,B,G27Y55_exp2B,8_9_22,N,1.5,20,S,A,N_1.5_20_S_A,N_1.5,1,2,2
08_01_22,08_03_22,239,M,239M,161,1,G24,Y43,G24Y43,3,A,G24Y43_exp3A,08_21_22,N,1.5,20,S,S,N_1.5_20_S_S,N_1.5,2,2,2
08_01_22,08_02_22,237,L,237L,154,14,G33,Y94,G33Y94,3,A,G33Y94_exp3A,08_21_22,N,1.5,30,F,A,N_1.5_30_F_A,N_1.5,2,2,2
08_01_22,08_03_22,239,R,239R,161,6,G34,Y10,G34Y10,3,A,G34Y10_exp3A,08_21_22,N,1.5,30,S,S,N_1.5_30_S_S,N_1.5,1,2,2
06_29_22,07_07_22,226,E,226E,147,14,R8,W44,R8W44,2,B,R8W44_exp2B,8_9_22,N,18,30,S,S,N_18_30_S_S,N_18,1,2,2
06_29_22,07_07_22,223,K,223K,146,5,R7,W39,R7W39,2,B,R7W39_exp2B,8_9_22,N,18,30,F,S,N_18_30_F_S,N_18,4,2,2
08_01_22,08_03_22,239,J,239J,160,14,R14,W73,R14W73,3,A,R14W73_exp3A,08_21_22,N,18,30,F,S,N_18_30_F_S,N_18,2,2,2
06_22_22,06_24_22,152,G,152G,103,8,Y14,B77,Y14B77,1,A,Y14B77_exp1A,7_15_22,N,5,30,S,S,N_5_30_S_S,N_5,2,2,2
06_22_22,06_24_22,149,A,149A,100,16,Y2,B22,Y2B22,1,A,Y2B22_exp1A,7_15_22,N,5,30,F,S,N_5_30_F_S,N_5,2,2,2
06_29_22,06_30_22,183,G,183G,125,12,Y7,B42,Y7B42,1,B,Y7B42_exp1B,7_17_22,N,5,30,F,A,N_5_30_F_A,N_5,1,2,2
06_29_22,06_30_22,171,C,171C,118,8,Y1,B10,Y1B10,2,B,Y1B10_exp2B,8_9_22,N,5,20,F,S,N_5_20_F_S,N_5,3,2,2
08_01_22,08_02_22,237,V,237V,155,8,Y12,B63,Y12B63,3,A,Y12B63_exp3A,08_21_22,N,5,30,S,A,N_5_30_S_A,N_5,1,2,2
08_01_22,08_03_22,239,S,239S,161,7,Y12,B65,Y12B65,3,A,Y12B65_exp3A,08_21_22,N,5,30,S,S,N_5_30_S_S,N_5,2,2,2
08_01_22,08_03_22,239,I,239I,160,13,Y8,B48,Y8B48,3,A,Y8B48_exp3A,08_21_22,N,5,30,F,S,N_5_30_F_S,N_5,2,2,2
08_01_22,8_05_22,244,G,244G,168,2,O13,Y8,O13Y8,3,B,O13Y8_exp3B,08_25_22,N,5,20,S,A,N_5_20_S_A,N_5,2,2,2
08_01_22,8_05_22,249,H,249H,171,6,O13,Y10,O13Y10,3,B,O13Y10_exp3B,08_25_22,N,5,20,S,S,N_5_20_S_S,N_5,2,2,2
08_01_22,08_03_22,242,AC,242AC,166,10,W11,O47,W11O47,3,B,W11O47_exp3B,08_25_22,N,5,30,F,A,N_5_30_F_A,N_5,2,2,2
06_29_22,07_07_22,233,K,233K,151,15,B29,G67,B29G67,2,A,B29G67_exp2A,8_4_22,A,0,30,S,A,A_0_30_S_A,A_0,3,2,3
08_01_22,08_03_22,243,I,243I,167,5,O3,B20,O3B20,3,B,O3B20_exp3B,08_25_22,A,0,20,F,S,A_0_20_F_S,A_0,2,2,3
08_01_22,8_05_22,248,H,248H,170,13,O4,B23,O4B23,3,B,O4B23_exp3B,08_25_22,A,0,20,S,S,A_0_20_S_S,A_0,2,2,3
06_29_22,07_05_22,210,H,210H,140,13,R17,W82,R17W82,2,A,R17W82_exp2A,8_4_22,A,10,30,F,A,A_10_30_F_A,A_10,2,2,3
06_29_22,06_30_22,196,O,196O,132,8,R12,W58,R12W58,2,B,R12W58_exp2B,8_9_22,A,10,30,F,S,A_10_30_F_S,A_10,2,2,3
06_29_22,07_07_22,234,E,234E,152,14,R20,W93,R20W93,2,B,R20W93_exp2B,8_9_22,A,10,30,S,S,A_10_30_S_S,A_10,2,2,3
08_01_22,8_06_22,253,E,253E,175,10,W17,O82,W17O82,3,B,W17O82_exp3B,08_25_22,A,10,30,F,S,A_10_30_F_S,A_10,1,2,3
06_22_22,06_24_22,157,B,157B,107,2,G32,Y93,G32Y93,1,A,G32Y93_exp1A,7_15_22,A,5,30,F,S,A_5_30_F_S,A_5,3,2,3
06_29_22,07_07_22,218,D,218D,144,2,G32,Y88,G32Y88,2,A,G32Y88_exp2A,8_4_22,A,5,20,S,A,A_5_20_S_A,A_5,3,2,3
06_29_22,07_07_22,218,B,218B,143,16,G31,Y84,G31Y84,2,B,G31Y84_exp2B,8_9_22,A,5,30,S,S,A_5_30_S_S,A_5,2,2,3
08_01_22,08_03_22,241,Y,241Y,164,11,G38,Y38,G38Y38,3,A,G38Y38_exp3A,08_21_22,A,5,30,S,S,A_5_30_S_S,A_5,2,2,3
06_29_22,06_30_22,181,E,181E,124,6,Y4,B31,Y4B31,1,B,Y4B31_exp1B,7_17_22,A,7.5,30,S,A,A_7.5_30_S_A,A_7.5,4,2,3
06_29_22,06_30_22,171,N,171N,119,3,Y4,B33,Y4B33,1,B,Y4B33_exp1B,7_17_22,A,7.5,30,S,S,A_7.5_30_S_S,A_7.5,4,2,3
06_29_22,07_01_22,206,A,206A,136,13,Y23,B1026,Y23B1026,2,A,Y23B1026_exp2A,8_4_22,A,7.5,30,S,S,A_7.5_30_S_S,A_7.5,1,2,3
06_29_22,07_01_22,206,K,206K,137,7,B25,G47,B25G47,2,A,B25G47_exp2A,8_4_22,N,0,30,F,S,N_0_30_F_S,N_0,1,2,3
06_29_22,06_30_22,174,I,174I,121,9,B25,G43,B25G43,2,A,B25G43_exp2A,8_4_22,N,0,30,F,A,N_0_30_F_A,N_0,3,2,3
06_29_22,06_30_22,188,D,188D,129,4,B32,G85,B32G85,2,B,B32G85_exp2B,8_9_22,N,0,30,S,S,N_0_30_S_S,N_0,2,2,3
08_01_22,08_02_22,237,BF,237BF,157,12,B26,G50,B26G50,3,A,B26G50_exp3A,08_21_22,N,0,30,S,A,N_0_30_S_A,N_0,3,2,3
08_01_22,08_03_22,241,E,241E,163,7,B26,G52,B26G52,3,A,B26G52_exp3A,08_21_22,N,0,30,S,S,N_0_30_S_S,N_0,1,2,3
08_01_22,8_05_22,251,K,251K,172,12,W1,O3,W1O3,3,B,W1O3_exp3B,08_25_22,N,0,30,F,S,N_0_30_F_S,N_0,1,2,3
06_22_22,06_24_22,157,O,157O,107,15,G31,Y85,G31Y85,1,A,G31Y85_exp1A,7_15_22,N,1.5,20,S,S,N_1.5_20_S_S,N_1.5,2,2,3
06_22_22,06_24_22,151,H,151H,102,14,G25,Y46,G25Y46,1,A,G25Y46_exp1A,7_15_22,N,1.5,30,S,A,N_1.5_30_S_A,N_1.5,2,2,3
06_29_22,06_30_22,172,E,172E,120,4,G34,Y11,G34Y11,1,B,G34Y11_exp1B,7_17_22,N,1.5,20,S,S,N_1.5_20_S_S,N_1.5,1,2,3
06_29_22,07_01_22,206,F,206F,137,2,G27,Y56,G27Y56,2,B,G27Y56_exp2B,8_9_22,N,1.5,20,S,A,N_1.5_20_S_A,N_1.5,2,2,3
08_01_22,08_03_22,238,Z,238Z,160,4,W7,O31,W7O31,3,B,W7O31_exp3B,08_25_22,N,1.5,30,S,A,N_1.5_30_S_A,N_1.5,3,2,3
06_29_22,07_07_22,223,E,223E,145,15,G25,Y49,G25Y49,2,B,G25Y49_exp2B,8_9_22,N,1.5,20,F,S,N_1.5_20_F_S,N_1.5,2,2,3
06_29_22,07_01_22,206,J,206J,137,6,R1,W2,R1W2,2,A,R1W2_exp2A,8_4_22,N,18,20,F,S,N_18_20_F_S,N_18,1,2,3
06_29_22,06_30_22,194,C,194C,130,16,R15,W75,R15W75,2,A,R15W75_exp2A,8_4_22,N,18,30,S,A,N_18_30_S_A,N_18,2,2,3
06_29_22,06_30_22,193,G,193G,130,10,R15,W78,R15W78,2,A,R15W78_exp2A,8_4_22,N,18,30,S,S,N_18_30_S_S,N_18,2,2,3
06_29_22,07_07_22,218,F,218F,144,4,R15,W79,R15W79,2,A,R15W79_exp2A,8_4_22,N,18,30,S,S,N_18_30_S_S,N_18,2,2,3
06_29_22,07_01_22,205,G,205G,136,11,R3,W12,R3W12,2,B,R3W12_exp2B,8_9_22,N,18,20,F,S,N_18_20_F_S,N_18,2,2,3
08_01_22,08_03_22,238,S,238S,159,13,W15,O67,W15O67,3,B,W15O67_exp3B,08_25_22,N,18,30,F,A,N_18_30_F_A,N_18,2,2,3
06_29_22,06_30_22,171,H,171H,118,13,Y13,B71,Y13B71,1,B,Y13B71_exp1B,7_17_22,N,5,20,S,A,N_5_20_S_A,N_5,2,2,3
06_29_22,06_30_22,193,F,193F,130,9,Y13,B73,Y13B73,2,A,Y13B73_exp2A,8_4_22,N,5,30,S,S,N_5_30_S_S,N_5,4,2,3
08_01_22,08_03_22,238,E,238E,158,15,B29,G67,B29G67,3,A,B29G67_exp3A,08_21_22,A,0,30,S,A,A_0_30_S_A,A_0,2,2,4
06_22_22,06_24_22,157,D,157D,107,4,R12,W60,R12W60,1,A,R12W60_exp1A,7_15_22,A,10,30,F,S,A_10_30_F_S,A_10,5,2,4
08_01_22,08_02_22,237,AD,237AD,155,16,R11,W51,R11W51,3,A,R11W51_exp3A,08_21_22,A,10,20,F,A,A_10_20_F_A,A_10,3,2,4
08_01_22,08_03_22,241,L,241L,163,14,R11,W54,R11W54,3,A,R11W54_exp3A,08_21_22,A,10,20,F,S,A_10_20_F_S,A_10,2,2,4
08_01_22,08_03_22,240,G,240G,162,1,R17,W84,R17W84,3,A,R17W84_exp3A,08_21_22,A,10,30,F,S,A_10_30_F_S,A_10,2,2,4
06_29_22,06_30_22,182,K,182K,125,2,Y4,B34,Y4B34,1,B,Y4B34_exp1B,7_17_22,A,7.5,30,S,S,A_7.5_30_S_S,A_7.5,3,2,4
08_01_22,08_03_22,240,P,240P,162,10,B13,G13,B13G13,3,A,B13G13_exp3A,08_21_22,N,0,20,F,S,N_0_20_F_S,N_0,1,2,4
08_01_22,08_02_22,237,BB,237BB,157,8,B22,G30,B22G30,3,A,B22G30_exp3A,08_21_22,N,0,20,S,A,N_0_20_S_A,N_0,2,2,4
08_01_22,08_03_22,239,C,239C,160,7,G23,Y3130,G23Y3130,3,A,G23Y3130_exp3A,08_21_22,N,1.5,20,F,S,N_1.5_20_F_S,N_1.5,3,2,4
06_29_22,07_07_22,230,F,230F,150,5,G24,Y44,G24Y44,3,A,G24Y44_exp3A,08_21_22,N,1.5,20,S,S,N_1.5_20_S_S,N_1.5,2,2,4
06_22_22,06_24_22,161,B,161B,110,9,R10,W48,R10W48,1,B,R10W48_exp1B,7_17_22,N,18,20,F,S,N_18_20_F_S,N_18,3,2,4
06_29_22,06_30_22,171,T,171T,119,9,R10,W49,R10W49,1,B,R10W49_exp1B,7_17_22,N,18,20,F,S,N_18_20_F_S,N_18,1,2,4
08_01_22,08_03_22,241,H,241H,163,10,R15,W79,R15W79,3,A,R15W79_exp3A,08_21_22,N,18,30,S,S,N_18_30_S_S,N_18,2,2,4
08_01_22,8_05_22,252,S,252S,174,4,W16,O76,W16O76,3,B,W16O76_exp3B,08_25_22,N,18,30,S,S,N_18_30_S_S,N_18,1,2,4
06_22_22,06_24_22,154,A,154A,105,12,Y10,B53,Y10B53,1,A,Y10B53_exp1A,7_15_22,N,5,20,S,S,N_5_20_S_S,N_5,2,2,4
06_29_22,07_01_22,205,F,205F,136,10,Y1,B11,Y1B11,2,B,Y1B11_exp2B,8_9_22,N,5,20,F,S,N_5_20_F_S,N_5,1,2,4
08_01_22,8_05_22,252,D,252D,173,5,O13,Y11,O13Y11,3,B,O13Y11_exp3B,08_25_22,N,5,20,S,S,N_5_20_S_S,N_5,2,2,4
08_01_22,8_05_22,247,C,247C,169,15,O4,B22,O4B22,3,B,O4B22_exp3B,08_25_22,A,0,20,S,A,A_0_20_S_A,A_0,4,2,5
06_29_22,06_30_22,187,G,187G,128,12,R14,W72,R14W72,1,B,R14W72_exp1B,7_17_22,A,10,20,S,A,A_10_20_S_A,A_10,1,2,5
08_01_22,8_05_22,252,AA,252AA,174,12,O21,W42,O21W42,3,B,O21W42_exp3B,08_25_22,A,10,20,F,S,A_10_20_F_S,A_10,2,2,5
06_22_22,06_24_22,153,H,153H,104,12,G37,Y32,G37Y32,1,A,G37Y32_exp1A,7_15_22,A,5,30,S,S,A_5_30_S_S,A_5,3,2,5
06_29_22,07_07_22,220,F,220F,144,12,Y8,B46,Y8B46,2,A,Y8B46_exp2A,8_4_22,A,7.5,20,S,A,A_7.5_20_S_A,A_7.5,3,2,5
06_22_22,06_24_22,150,P,150P,102,5,B14,G15,B14G15,1,A,B14G15_exp1A,7_15_22,N,0,20,F,A,N_0_20_F_A,N_0,2,2,5
06_29_22,07_07_22,227,C,227C,148,11,B22,G28,B22G28,3,A,B22G28_exp3A,08_21_22,N,0,20,S,A,N_0_20_S_A,N_0,2,2,5
08_01_22,08_03_22,243,E,243E,167,1,W2,O12,W2O12,3,B,W2O12_exp3B,08_25_22,N,0,30,S,S,N_0_30_S_S,N_0,5,2,5
06_22_22,06_24_22,150,O,150O,102,4,R5,W24,R5W24,1,A,R5W24_exp1A,7_15_22,N,18,20,S,S,N_18_20_S_S,N_18,2,2,5
06_22_22,06_25_22,163,E,163E,111,9,R10,W45,R10W45,1,B,R10W45_exp1B,7_17_22,N,18,20,F,A,N_18_20_F_A,N_18,1,2,5
06_29_22,06_30_22,183,D,183D,125,9,R10,W47,R10W47,1,B,R10W47_exp1B,7_17_22,N,18,20,F,A,N_18_20_F_A,N_18,2,2,5
06_22_22,06_24_22,159,E,159E,109,14,R3,W8,R3W8,2,B,R3W8_exp2B,8_9_22,N,18,20,F,A,N_18_20_F_A,N_18,1,2,5
06_29_22,07_01_22,207,I,207I,138,1,R7,W38,R7W38,2,B,R7W38_exp2B,8_9_22,N,18,30,F,S,N_18_30_F_S,N_18,1,2,5
06_29_22,06_30_22,194,B,194B,130,15,Y13,B70,Y13B70,2,A,Y13B70_exp2A,8_4_22,N,5,30,F,A,N_5_30_F_A,N_5,1,2,5
08_01_22,08_03_22,243,G,243G,167,3,W12,O55,W12O55,3,B,W12O55_exp3B,08_25_22,N,5,30,S,S,N_5_30_S_S,N_5,3,2,5
08_01_22,08_02_22,237,B,237B,154,4,G38,Y34,G38Y34,3,A,G38Y34_exp3A,08_21_22,A,5,30,S,A,A_5_30_S_A,A_5,1,3,0
08_01_22,08_03_22,241,D,241D,163,6,R10,W49,R10W49,3,A,R10W49_exp3A,08_21_22,N,18,20,S,S,N_18_20_S_S,N_18,2,3,0
08_01_22,08_03_22,240,R,240R,162,12,Y2,B13,Y2B13,3,A,Y2B13_exp3A,08_21_22,N,5,20,F,S,N_5_20_F_S,N_5,1,3,0
08_01_22,08_02_22,237,AV,237AV,157,2,Y2,B22,Y2B22,3,A,Y2B22_exp3A,08_21_22,N,5,20,F,A,N_5_20_F_A,N_5,2,3,0
08_01_22,08_03_22,239,D,239D,160,8,Y2,B24,Y2B24,3,A,Y2B24_exp3A,08_21_22,N,5,20,F,S,N_5_20_F_S,N_5,2,3,0
08_01_22,08_03_22,241,C,241C,163,5,Y3,B29,Y3B29,3,A,Y3B29_exp3A,08_21_22,N,5,20,S,S,N_5_20_S_S,N_5,2,3,0
06_22_22,06_23_22,143,A,143A,97,14,B24,G40,B24G40,1,A,B24G40_exp1A,7_15_22,A,0,20,F,S,A_0_20_F_S,A_0,1,3,1
06_22_22,06_24_22,153,C,153C,104,7,B34,G3310,B34G3310,1,A,B34G3310_exp1A,7_15_22,A,0,20,S,S,A_0_20_S_S,A_0,1,3,1
08_01_22,08_03_22,242,F,242F,165,3,W3,O13,W3O13,3,B,W3O13_exp3B,08_25_22,A,0,30,F,A,A_0_30_F_A,A_0,3,3,1
08_01_22,8_05_22,250,H,250H,171,14,W4,O22,W4O22,3,B,W4O22_exp3B,08_25_22,A,0,30,S,A,A_0_30_S_A,A_0,2,3,1
06_22_22,06_25_22,165,E,165E,112,8,R20,W88,R20W88,1,A,R20W88_exp1A,7_15_22,A,10,30,S,A,A_10_30_S_A,A_10,2,3,1
06_29_22,06_30_22,182,H,182H,124,15,R14,W74,R14W74,1,B,R14W74_exp1B,7_17_22,A,10,20,S,S,A_10_20_S_S,A_10,3,3,1
08_01_22,08_03_22,241,W,241W,164,9,R13,W67,R13W67,3,A,R13W67_exp3A,08_21_22,A,10,20,S,S,A_10_20_S_S,A_10,2,3,1
08_01_22,8_05_22,245,B,245B,168,13,O21,W40,O21W40,3,B,O21W40_exp3B,08_25_22,A,10,20,F,A,A_10_20_F_A,A_10,2,3,1
08_01_22,8_05_22,252,H,252H,173,9,O22,W48,O22W48,3,B,O22W48_exp3B,08_25_22,A,10,20,S,S,A_10_20_S_S,A_10,3,3,1
08_01_22,8_06_22,256,A,256A,177,3,W20,O87,W20O87,3,B,W20O87_exp3B,08_25_22,A,10,30,S,S,A_10_30_S_S,A_10,2,3,1
