num,date,exp_num,exp_subrun,resp_run,e_coli_plate,vial_ID,vial_id_copy_pasted,resp_rate,resp_rate_SA_corr,abs_resp_rate_SA_corr,treat_ID_full,treat_ID_collapsed_controls,food_sym_state,N_species_dose,N_species,control_or_nutrient,N_dose,temp,food,sym_state,beetag,exp_run_full,beetag_exprun,col_num,jar_unique_ID,broken_or_damaged,red_day1,red_day11,red_delta
24,08_20_22,2,B,3,1,D6,D6,-0.00322,-0.084310664,0.084310664,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R8W44,2B,R8W44_exp2B,226,120,0,191.917384,193.9514213,2.034037246
8,09_05_22,3,B,2,0,D2,D2,-0.00555,-0.101802735,0.101802735,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,O8G10,3B,O8G10_exp3B,244,176,0,192.30846,195.4625026,3.154042586
6,09_01_22,3,A,3,0,B2,B2,-0.00419,-0.08647684,0.08647684,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,Y8B48,3A,Y8B48_exp3A,239,160,0,192.5941279,105.3217887,-87.2723392
23,08_15_22,2,A,2,1,C6,C6,-0.00416,-0.10596826,0.10596826,N_5_20_F_A,N_5_20_F_A,F_A,N_5,N,Nitrate,5,20,F,A,Y3B27,2A,Y3B27_exp2A,226,93,0,193.6008113,212.2682571,18.66744577
11,09_05_22,3,B,2,1,C3,C3,-0.00493,-0.099112804,0.099112804,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,W5O30,3B,W5O30_exp3B,242,190,0,195.0500084,108.8112612,-86.23874719
17,08_15_22,2,A,3,0,A5,A5,-0.00261,-0.141121207,0.141121207,N_18_20_F_A,N_18_20_F_A,F_A,N_18,N,Nitrate,18,20,F,A,R1W3,2A,R1W3_exp2A,174,81,0,195.5066933,228.9781962,33.47150291
8,7_26_22,1,A,2,1,D2,D2,-0.00329,-0.105815259,0.105815259,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G31Y80,1A,G31Y80_exp1A,168,13,0,195.6425124,189.5682074,-6.074304934
13,09_01_22,3,A,2,1,A4,A4,-0.006,-0.101599587,0.101599587,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G34Y4,3A,G34Y4_exp3A,237,142,0,196.2375423,158.3069494,-37.93059287
8,08_20_22,2,B,2,0,D2,D2,-0.00143,-0.045254641,0.045254641,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G27Y55,2B,G27Y55_exp2B,169,107,0,196.3365452,193.1962079,-3.140337296
6,08_15_22,2,A,3,0,B2,B2,-0.00139,-0.02115555,0.02115555,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,Y12B65,2A,Y12B65_exp2A,192,89,0,196.5482621,194.0638049,-2.484457229
6,7_26_22,1,B,3,0,B2,B2,-0.00401,-0.122391927,0.122391927,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,Y7B43,1B,Y7B43_exp1B,163,63,0,196.770822,192.1957867,-4.575035256
10,7_26_22,1,B,2,0,B3,B3,-0.00348,-0.105224162,0.105224162,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,G23Y2820,1B,G23Y2820_exp1B,183,41,0,198.0993007,NA,NA
13,09_01_22,3,A,1,0,A4,A4,-0.0067,-0.105758245,0.105758245,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,B22G30,3A,B22G30_exp3A,237,130,0,198.7171608,159.5939936,-39.12316721
13,08_15_22,2,A,2,1,A4,A4,-0.0055,-0.126035207,0.126035207,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G34Y4,2A,G34Y4_exp2A,207,78,0,199.0807757,186.5310344,-12.54974129
6,7_26_22,1,A,2,1,B2,B2,-0.0063,-0.083640201,0.083640201,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G29Y70,1A,G29Y70_exp1A,168,12,0,199.232566,195.7556668,-3.476899173
5,7_26_22,1,B,3,0,A2,A2,-0.00392,-0.06375248,0.06375248,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,Y7B40,1B,Y7B40_exp1B,165,63,0,199.6859607,191.2845512,-8.401409424
6,7_26_22,1,A,2,0,B2,B2,-0.00469,-0.058067404,0.058067404,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G29Y71,1A,G29Y71_exp1A,150,12,0,199.8688576,282.3762828,82.50742519
7,09_05_22,3,B,3,1,C2,C2,-0.00794,-0.089673922,0.089673922,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,W12O52,3B,W12O52_exp3B,244,180,0,201.1317603,198.4923126,-2.639447728
7,08_20_22,2,B,3,0,C2,C2,-0.00494,-0.066393135,0.066393135,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,Y15B80,2B,Y15B80_exp2B,170,125,0,201.650899,214.7678496,13.11695056
10,7_26_22,1,A,2,0,B3,B3,-0.00318,-0.076194771,0.076194771,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,G28Y63,1A,G28Y63_exp1A,150,11,0,202.5721846,180.7560323,-21.81615233
5,7_26_22,1,B,3,1,A2,A2,-0.00584,-0.098982386,0.098982386,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,Y7B41,1B,Y7B41_exp1B,170,63,0,204.9809069,204.1925878,-0.788319083
5,7_26_22,1,A,3,0,A2,A2,-0.00332,-0.077549336,0.077549336,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,Y2B14,1A,Y2B14_exp1A,150,31,0,206.9546589,193.5335296,-13.42112927
12,7_26_22,1,A,1,1,D3,D3,-0.00422,-0.173322843,0.173322843,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,B14G15,1A,B14G15_exp1A,150,1,0,208.9218594,191.7960071,-17.12585232
24,7_26_22,1,B,2,0,D6,D6,-0.00815,-0.121617168,0.121617168,N_5_20_S_A,N_5_20_S_A,S_A,N_5,N,Nitrate,5,20,S,A,Y13B70,1B,Y13B70_exp1B,166,57,0,210.2743171,213.0534278,2.77911071
17,09_05_22,3,B,1,0,A5,A5,-0.00787,-0.069302893,0.069302893,N_0_30_S_A,CNTRL_0_30_S_A,S_A,CNTRL_0,CNTRL,Control,0,30,S,A,W2O7,3B,W2O7_exp3B,238,186,0,211.2918673,180.6077702,-30.68409708
24,08_15_22,2,A,2,0,D6,D6,-0.0031,-0.078198138,0.078198138,N_5_20_S_A,N_5_20_S_A,S_A,N_5,N,Nitrate,5,20,S,A,Y4B30,2A,Y4B30_exp2A,187,94,0,212.5293917,146.6365045,-65.89288723
7,09_05_22,3,B,3,0,C2,C2,-0.00768,-0.089503877,0.089503877,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,W12O51,3B,W12O51_exp3B,241,180,0,215.7575027,174.0064623,-41.7510404
19,7_26_22,1,A,1,1,C5,C5,-0.00492,-0.117202826,0.117202826,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,B30G76,1A,B30G76_exp1A,157,5,0,216.7047286,200.076284,-16.62844458
17,09_01_22,3,A,1,0,A5,A5,-0.0078,-0.146336596,0.146336596,N_0_30_S_A,CNTRL_0_30_S_A,S_A,CNTRL_0,CNTRL,Control,0,30,S,A,B26G50,3A,B26G50_exp3A,237,134,0,216.9937912,181.3635489,-35.63024228
7,09_05_22,3,B,2,1,C2,C2,-0.00482,-0.092744897,0.092744897,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,O5G3,3B,O5G3_exp3B,242,175,0,219.2008839,247.4182727,28.21738879
21,09_05_22,3,B,3,1,A6,A6,-0.00694,-0.109148269,0.109148269,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,W15O69,3B,W15O69_exp3B,242,183,0,223.3380215,195.2511376,-28.08688399
11,09_01_22,3,A,2,1,C3,C3,-0.00407,-0.060803233,0.060803233,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,G33Y1,3A,G33Y1_exp3A,226,141,0,226.4523301,278.3771943,51.92486423
17,7_26_22,1,A,3,1,A5,A5,-0.00378,-0.111574921,0.111574921,N_18_20_F_A,N_18_20_F_A,F_A,N_18,N,Nitrate,18,20,F,A,R3W8,1A,R3W8_exp1A,168,19,0,227.7666019,173.3797137,-54.3868882
5,7_26_22,1,A,3,1,A2,A2,-0.00357,-0.079092129,0.079092129,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,Y2B13,1A,Y2B13_exp1A,168,31,0,228.9778938,218.0697505,-10.90814321
21,09_05_22,3,B,3,0,A6,A6,-0.00938,-0.102711662,0.102711662,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,W15O67,3B,W15O67_exp3B,238,183,0,245.5438444,215.6695822,-29.87426222
8,7_26_22,1,A,3,1,D2,D2,-0.00367,-0.077830158,0.077830158,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,Y14B78,1A,Y14B78_exp1A,155,28,0,167.5006859,180.928011,13.42732509
12,09_01_22,3,A,2,0,D3,D3,-0.00196,-0.058971408,0.058971408,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G34Y5,3A,G34Y5_exp3A,237,142,0,189.8960471,190.9395484,1.043501346
24,09_01_22,3,A,3,1,D6,D6,-0.00414,-0.090770246,0.090770246,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R15W79,3A,R15W79_exp3A,241,150,0,129.4787108,140.8841012,11.40539043
6,09_01_22,3,A,3,1,B2,B2,-0.00435,-0.091068514,0.091068514,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,Y8B49,3A,Y8B49_exp3A,240,160,0,136.5592026,157.5638679,21.00466529
8,09_01_22,3,A,3,1,D2,D2,-0.00487,-0.079358232,0.079358232,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,Y12B67,3A,Y12B67_exp3A,241,153,0,139.895568,135.404816,-4.490752065
14,09_05_22,3,B,1,1,B4,B4,-0.00384,-0.064425297,0.064425297,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,O2B8,3B,O2B8_exp3B,242,169,0,137.4772983,91.48112704,-45.99617128
18,09_05_22,3,B,1,1,B5,B5,-0.00274,-0.03696839,0.03696839,N_0_30_S_A,CNTRL_0_30_S_A,S_A,CNTRL_0,CNTRL,Control,0,30,S,A,W2O8,3B,W2O8_exp3B,244,186,0,168.2406076,158.3201654,-9.920442233
14,09_05_22,3,B,2,1,B4,B4,-0.00496,-0.059992101,0.059992101,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,W7O35,3B,W7O35_exp3B,243,191,0,176.1723136,157.731646,-18.44066764
24,09_05_22,3,B,3,1,D6,D6,NA,-0.05378537,0.05378537,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,W16O77,3B,W16O77_exp3B,243,184,0,189.6805584,191.3914175,1.710859081
8,09_05_22,3,B,3,1,D2,D2,-0.00402,-0.062915585,0.062915585,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,W12O55,3B,W12O55_exp3B,243,180,0,154.2191811,140.3811601,-13.83802096
