col_num,treat_ID_full,e_coli,abs_resp_rate_SA_corr,NO3_category,dose_level,temp,feed,symbiont,new_treat_ID_full,dose_level_x_temp,dose_level_x_feed,dose_level_x_symbiont,dose_level_x_e_coli,temp_x_feed,temp_x_symbiont,temp_x_e_coli,feed_x_symbiont,feed_x_e_coli,symbiont_x_e_coli,dose_level_x_temp_x_feed,dose_level_x_temp_x_symbiont,dose_level_x_temp_x_e_coli,dose_level_x_feed_x_symbiont,dose_level_x_feed_x_e_coli,dose_level_x_symbiont_x_e_coli,temp_x_feed_x_symbiont,temp_x_feed_x_e_coli,temp_x_symbiont_x_e_coli,feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont,dose_level_x_temp_x_feed_x_e_coli,dose_level_x_temp_x_symbiont_x_e_coli,dose_level_x_feed_x_symbiont_x_e_coli,temp_x_feed_x_symbiont_x_e_coli,dose_level_x_temp_x_feed_x_symbiont_x_e_coli
167,A_7.5_29_F_S,0,0.064860262,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
154,N_0_29_S_S,0,0.064881032,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-0,29-x-Starved,29-x-Symbiotic,29-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic,29-x-Starved-x-0,29-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,29-x-Starved-x-Symbiotic-x-0,Low-x-29-x-Starved-x-Symbiotic-x-0
182,A_5_20_S_S,1,0.064998533,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
218,A_5_29_S_S,1,0.06505312,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic-x-1
222,A_5_29_S_S,1,0.065063913,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic-x-1
243,A_5_29_F_S,1,0.065148121,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-1,29-x-Fed,29-x-Symbiotic,29-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic,29-x-Fed-x-1,29-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic-x-1
171,N_5_29_S_A,0,0.065156361,Elevated,Elevated,29,Starved,Aposymbiotic,Elevated_29_Starved_Aposymbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Aposymbiotic,Elevated-x-0,29-x-Starved,29-x-Aposymbiotic,29-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Elevated-x-29-x-Starved,Elevated-x-29-x-Aposymbiotic,Elevated-x-29-x-0,Elevated-x-Starved-x-Aposymbiotic,Elevated-x-Starved-x-0,Elevated-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-0,29-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Elevated-x-29-x-Starved-x-Aposymbiotic,Elevated-x-29-x-Starved-x-0,Elevated-x-29-x-Aposymbiotic-x-0,Elevated-x-Starved-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic-x-0,Elevated-x-29-x-Starved-x-Aposymbiotic-x-0
161,N_0_29_F_S,0,0.065222865,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
196,A_0_29_F_S,0,0.065238671,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
151,A_5_20_F_S,0,0.065268728,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic-x-0
160,N_1.5_20_F_S,0,0.065666701,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic-x-0
142,N_5_20_F_S,0,0.06590733,Elevated,Elevated,20,Fed,Symbiotic,Elevated_20_Fed_Symbiotic,Elevated-x-20,Elevated-x-Fed,Elevated-x-Symbiotic,Elevated-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Elevated-x-20-x-Fed,Elevated-x-20-x-Symbiotic,Elevated-x-20-x-0,Elevated-x-Fed-x-Symbiotic,Elevated-x-Fed-x-0,Elevated-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Elevated-x-20-x-Fed-x-Symbiotic,Elevated-x-20-x-Fed-x-0,Elevated-x-20-x-Symbiotic-x-0,Elevated-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Elevated-x-20-x-Fed-x-Symbiotic-x-0
240,A_5_29_S_S,1,0.066041758,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic-x-1
197,N_5_29_F_A,1,0.066120004,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-1,29-x-Fed,29-x-Aposymbiotic,29-x-1,Fed-x-Aposymbiotic,Fed-x-1,Aposymbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-1,Low-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-1,29-x-Aposymbiotic-x-1,Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Fed-x-Aposymbiotic-x-1,29-x-Fed-x-Aposymbiotic-x-1,Low-x-29-x-Fed-x-Aposymbiotic-x-1
170,N_5_29_S_A,0,0.066393135,Elevated,Elevated,29,Starved,Aposymbiotic,Elevated_29_Starved_Aposymbiotic,Elevated-x-29,Elevated-x-Starved,Elevated-x-Aposymbiotic,Elevated-x-0,29-x-Starved,29-x-Aposymbiotic,29-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Elevated-x-29-x-Starved,Elevated-x-29-x-Aposymbiotic,Elevated-x-29-x-0,Elevated-x-Starved-x-Aposymbiotic,Elevated-x-Starved-x-0,Elevated-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-0,29-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Elevated-x-29-x-Starved-x-Aposymbiotic,Elevated-x-29-x-Starved-x-0,Elevated-x-29-x-Aposymbiotic-x-0,Elevated-x-Starved-x-Aposymbiotic-x-0,29-x-Starved-x-Aposymbiotic-x-0,Elevated-x-29-x-Starved-x-Aposymbiotic-x-0
235,A_10_20_F_A,0,0.066711226,Low,Low,20,Fed,Aposymbiotic,Low_20_Fed_Aposymbiotic,Low-x-20,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,20-x-Fed,20-x-Aposymbiotic,20-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic,20-x-Fed-x-0,20-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,20-x-Fed-x-Aposymbiotic-x-0,Low-x-20-x-Fed-x-Aposymbiotic-x-0
185,N_5_20_F_S,0,0.067014246,Elevated,Elevated,20,Fed,Symbiotic,Elevated_20_Fed_Symbiotic,Elevated-x-20,Elevated-x-Fed,Elevated-x-Symbiotic,Elevated-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Elevated-x-20-x-Fed,Elevated-x-20-x-Symbiotic,Elevated-x-20-x-0,Elevated-x-Fed-x-Symbiotic,Elevated-x-Fed-x-0,Elevated-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Elevated-x-20-x-Fed-x-Symbiotic,Elevated-x-20-x-Fed-x-0,Elevated-x-20-x-Symbiotic-x-0,Elevated-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Elevated-x-20-x-Fed-x-Symbiotic-x-0
153,N_18_29_F_S,1,0.067149643,Elevated,Elevated,29,Fed,Symbiotic,Elevated_29_Fed_Symbiotic,Elevated-x-29,Elevated-x-Fed,Elevated-x-Symbiotic,Elevated-x-1,29-x-Fed,29-x-Symbiotic,29-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Elevated-x-29-x-Fed,Elevated-x-29-x-Symbiotic,Elevated-x-29-x-1,Elevated-x-Fed-x-Symbiotic,Elevated-x-Fed-x-1,Elevated-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic,29-x-Fed-x-1,29-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Elevated-x-29-x-Fed-x-Symbiotic,Elevated-x-29-x-Fed-x-1,Elevated-x-29-x-Symbiotic-x-1,Elevated-x-Fed-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic-x-1,Elevated-x-29-x-Fed-x-Symbiotic-x-1
238,N_5_29_F_A,0,0.067227976,Low,Low,29,Fed,Aposymbiotic,Low_29_Fed_Aposymbiotic,Low-x-29,Low-x-Fed,Low-x-Aposymbiotic,Low-x-0,29-x-Fed,29-x-Aposymbiotic,29-x-0,Fed-x-Aposymbiotic,Fed-x-0,Aposymbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Aposymbiotic,Low-x-29-x-0,Low-x-Fed-x-Aposymbiotic,Low-x-Fed-x-0,Low-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic,29-x-Fed-x-0,29-x-Aposymbiotic-x-0,Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Aposymbiotic-x-0,Low-x-Fed-x-Aposymbiotic-x-0,29-x-Fed-x-Aposymbiotic-x-0,Low-x-29-x-Fed-x-Aposymbiotic-x-0
171,N_0_29_S_A,1,0.06725436,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,29-x-Starved,29-x-Aposymbiotic,29-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-1,29-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic-x-1
241,A_0_20_S_S,1,0.067488558,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
198,A_5_29_F_S,0,0.067492114,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-0,29-x-Fed,29-x-Symbiotic,29-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic,29-x-Fed-x-0,29-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-0,Low-x-29-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,29-x-Fed-x-Symbiotic-x-0,Low-x-29-x-Fed-x-Symbiotic-x-0
241,A_5_20_S_S,1,0.067553006,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-1,20-x-Starved,20-x-Symbiotic,20-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic,20-x-Starved-x-1,20-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,20-x-Starved-x-Symbiotic-x-1,Low-x-20-x-Starved-x-Symbiotic-x-1
252,A_10_29_S_S,1,0.067572761,Low,Low,29,Starved,Symbiotic,Low_29_Starved_Symbiotic,Low-x-29,Low-x-Starved,Low-x-Symbiotic,Low-x-1,29-x-Starved,29-x-Symbiotic,29-x-1,Starved-x-Symbiotic,Starved-x-1,Symbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-1,Low-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic,29-x-Starved-x-1,29-x-Symbiotic-x-1,Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Starved-x-Symbiotic-x-1,29-x-Starved-x-Symbiotic-x-1,Low-x-29-x-Starved-x-Symbiotic-x-1
169,N_0_20_S_A,0,0.06793794,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-0,20-x-Starved,20-x-Aposymbiotic,20-x-0,Starved-x-Aposymbiotic,Starved-x-0,Aposymbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-0,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-0,Low-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-0,20-x-Aposymbiotic-x-0,Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Aposymbiotic-x-0,Low-x-Starved-x-Aposymbiotic-x-0,20-x-Starved-x-Aposymbiotic-x-0,Low-x-20-x-Starved-x-Aposymbiotic-x-0
245,N_0_20_F_S,0,0.068002814,Low,Low,20,Fed,Symbiotic,Low_20_Fed_Symbiotic,Low-x-20,Low-x-Fed,Low-x-Symbiotic,Low-x-0,20-x-Fed,20-x-Symbiotic,20-x-0,Fed-x-Symbiotic,Fed-x-0,Symbiotic-x-0,Low-x-20-x-Fed,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-0,Low-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic,20-x-Fed-x-0,20-x-Symbiotic-x-0,Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic,Low-x-20-x-Fed-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Fed-x-Symbiotic-x-0,20-x-Fed-x-Symbiotic-x-0,Low-x-20-x-Fed-x-Symbiotic-x-0
208,N_1.5_20_S_S,0,0.068009724,Low,Low,20,Starved,Symbiotic,Low_20_Starved_Symbiotic,Low-x-20,Low-x-Starved,Low-x-Symbiotic,Low-x-0,20-x-Starved,20-x-Symbiotic,20-x-0,Starved-x-Symbiotic,Starved-x-0,Symbiotic-x-0,Low-x-20-x-Starved,Low-x-20-x-Symbiotic,Low-x-20-x-0,Low-x-Starved-x-Symbiotic,Low-x-Starved-x-0,Low-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic,20-x-Starved-x-0,20-x-Symbiotic-x-0,Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic,Low-x-20-x-Starved-x-0,Low-x-20-x-Symbiotic-x-0,Low-x-Starved-x-Symbiotic-x-0,20-x-Starved-x-Symbiotic-x-0,Low-x-20-x-Starved-x-Symbiotic-x-0
204,N_5_20_S_A,1,0.068218935,Low,Low,20,Starved,Aposymbiotic,Low_20_Starved_Aposymbiotic,Low-x-20,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,20-x-Starved,20-x-Aposymbiotic,20-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-20-x-Starved,Low-x-20-x-Aposymbiotic,Low-x-20-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic,20-x-Starved-x-1,20-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic,Low-x-20-x-Starved-x-1,Low-x-20-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,20-x-Starved-x-Aposymbiotic-x-1,Low-x-20-x-Starved-x-Aposymbiotic-x-1
144,A_7.5_29_F_S,1,0.06843175,Low,Low,29,Fed,Symbiotic,Low_29_Fed_Symbiotic,Low-x-29,Low-x-Fed,Low-x-Symbiotic,Low-x-1,29-x-Fed,29-x-Symbiotic,29-x-1,Fed-x-Symbiotic,Fed-x-1,Symbiotic-x-1,Low-x-29-x-Fed,Low-x-29-x-Symbiotic,Low-x-29-x-1,Low-x-Fed-x-Symbiotic,Low-x-Fed-x-1,Low-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic,29-x-Fed-x-1,29-x-Symbiotic-x-1,Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic,Low-x-29-x-Fed-x-1,Low-x-29-x-Symbiotic-x-1,Low-x-Fed-x-Symbiotic-x-1,29-x-Fed-x-Symbiotic-x-1,Low-x-29-x-Fed-x-Symbiotic-x-1
250,A_0_29_S_A,1,0.06849735,Low,Low,29,Starved,Aposymbiotic,Low_29_Starved_Aposymbiotic,Low-x-29,Low-x-Starved,Low-x-Aposymbiotic,Low-x-1,29-x-Starved,29-x-Aposymbiotic,29-x-1,Starved-x-Aposymbiotic,Starved-x-1,Aposymbiotic-x-1,Low-x-29-x-Starved,Low-x-29-x-Aposymbiotic,Low-x-29-x-1,Low-x-Starved-x-Aposymbiotic,Low-x-Starved-x-1,Low-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic,29-x-Starved-x-1,29-x-Aposymbiotic-x-1,Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic,Low-x-29-x-Starved-x-1,Low-x-29-x-Aposymbiotic-x-1,Low-x-Starved-x-Aposymbiotic-x-1,29-x-Starved-x-Aposymbiotic-x-1,Low-x-29-x-Starved-x-Aposymbiotic-x-1
